频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间,是否假源,是否轮回,轮回相似度,检测信息
梨园,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=cbca2fcc9898576fa2344f4ef1055c09&wsTime=1766880019,,,,,,,1920x1080,CCSH.txt,1760,200,成功,h264,1920x1080,25.0,有音频,5.312,否,否,0.5417,
北京生活,https://migu.188766.xyz/?migutoken=4090f908192a9feaa5837daf4523fe0a&id=%E5%8C%97%E4%BA%ACi%E7%94%9F%E6%B4%BB&type=yy,,,,,,,1920x1080,CCSH.txt,54,403,成功,h264,1920x1080,28.0,有音频,0.556,否,否,0.5000,
龙华卡通,http://220.135.64.124:5050/li-litv-longturn01/index.m3u8?proxy=true,,,,,,,1280x720,CCSH.txt,337,200,成功,h264,1280x720,30.0,有音频,5.516,否,否,0.5625,
浙江教科,https://stream1.freetv.fun/zhe-jiang-jiao-ke-4.m3u8,,,,,,,1920x1080,CCSH.txt,9,403,成功,h264,1920x1080,25.0,有音频,5.918,否,否,0.5052,
海南自贸,http://nn.7x9d.cn/地方台8563/海南.php?id=jjpd,,,,,,,1280x720,CCSH.txt,2773,200,成功,h264,1280x720,25.0,有音频,6.038,否,否,0.4740,
广东珠江,http://120.238.94.10:9901/tsfile/live/1009_1.m3u8,,,,,,,1920x1080,CCSH.txt,521,200,成功,h264,1920x1080,50.0,有音频,9.176,否,否,0.5625,
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel06/720p.m3u8,,,,,,,1280x720,CCSH.txt,465,200,成功,h264,1280x720,25.0,有音频,2.420,否,否,0.5104,
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8?zsicd,,,,,,,1024x576,CCSH.txt,1410,200,成功,h264,1024x576,25.0,有音频,2.210,否,否,0.5938,
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/720p.m3u8,,,,,,,1280x720,CCSH.txt,375,200,成功,h264,1280x720,25.0,有音频,2.105,否,否,0.5885,
乌镇西市河,https://gcalic.v.myalicdn.com/gc/zjwzbblh_1/index.m3u8,,,,,,,1280x720,CCSH.txt,309,200,成功,h264,1280x720,25.0,有音频,4.610,否,否,0.5729,
全纪实,http://183.215.134.239:19901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,1920x1080,CCSH.txt,687,200,成功,h264,1920x1080,25.0,有音频,6.248,否,否,0.6094,
淮安新闻综合,https://migu.188766.xyz/?migutoken=f034405f6acb35b73879385312faaa48&id=%E6%B7%AE%E5%AE%89%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy,,,,,,,1920x1080,CCSH.txt,44,403,成功,h264,1920x1080,28.0,有音频,0.594,否,否,0.5000,
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8?zjild,,,,,,,720x576,CCSH.txt,333,200,成功,h264,720x576,25.0,有音频,2.601,否,否,0.5521,
钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?,,,,,,,1920x1080,CCSH.txt,2776,200,成功,h264,1920x1080,25.0,有音频,4.030,否,否,0.5521,
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8?_upt=73404dd11699197122,,,,,,,720x576,CCSH.txt,1199,200,成功,h264,720x576,25.0,有音频,4.329,否,否,0.5417,
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed,,,,,,,720x576,CCSH.txt,270,200,成功,h264,720x576,25.0,有音频,2.290,否,否,0.5521,
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed,,,,,,,1280x720,CCSH.txt,269,200,成功,h264,1280x720,25.0,有音频,2.234,否,否,0.5677,
航拍中国第二季,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/2bdfdad540b342f592f9817cb7f3b79a/4000.m3u8,,,,,,,1920x1080,CCSH.txt,1083,200,成功,h264,1920x1080,25.0,有音频,2.183,否,否,0.5990,
五星体育,https://iptv.catvod.com/live.php?id=%E4%BA%94%E6%98%9F%E4%BD%93%E8%82%B2,,,,,,,1920x1080,CCSH.txt,40,403,成功,h264,1920x1080,30.0,有音频,0.805,否,否,0.5781,
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8?zjild,,,,,,,720x576,CCSH.txt,1298,200,成功,h264,720x576,25.0,有音频,3.193,否,否,0.5781,
南京十八,https://migu.188766.xyz/?migutoken=72d9f50f38a7a502a5e2a717f53a54e0&id=%E5%8D%97%E4%BA%AC%E5%8D%81%E5%85%AB%E9%A2%91%E9%81%93&type=yy,,,,,,,854x480,CCSH.txt,71,403,成功,h264,854x480,25.0,有音频,2.933,否,否,0.5365,
上海都市,https://migu.188766.xyz/?migutoken=a9cca51f6d54b4bedc5794261a8cb632&id=shds&type=sz,,,,,,,1920x1080,CCSH.txt,48,403,成功,h264,1920x1080,28.0,有音频,0.573,否,否,0.5000,
云南丽江玉龙雪山,https://gcalic.v.myalicdn.com/gc/ylxs11_1/index.m3u8,,,,,,,1280x720,CCSH.txt,316,200,成功,h264,1280x720,25.0,有音频,5.208,否,否,0.6250,
解说_鱼丸电影,https://live.metshop.top/huya/16615910,,,,,,,1920x1080,CCSH.txt,3299,200,成功,h264,1920x1080,25.0,有音频,0.476,否,否,0.0000,all_grab_failed
山东教育,http://183.11.239.36:808/hls/72/index.m3u8,,,,,,,720x576,CCSH.txt,242,200,成功,h264,720x576,25.0,有音频,7.452,否,否,0.0000,all_grab_failed
安徽经济生活,https://ahlive.ahwanyun.cn/live/5c6207583a334b048f77dddf370bd840/hls.m3u8,,,,,,,1920x1080,CCSH.txt,2783,200,成功,h264,1920x1080,25.0,有音频,7.201,否,否,0.5573,
海南新闻,http://8.138.7.223/tv/hainan.php?id=xwpd,,,,,,,1920x1080,CCSH.txt,2666,200,成功,h264,1920x1080,30.0,有音频,8.883,否,否,0.5312,
河南民生,https://migu.188766.xyz/?migutoken=52304e48b7d639a2b3e11103ebdab748&id=%E6%B0%91%E7%94%9F%E9%A2%91%E9%81%93&type=yy,,,,,,,1920x1080,CCSH.txt,592,403,成功,h264,1920x1080,25.0,有音频,4.756,否,否,0.4688,
解说_恐怖电影解说,https://live.metshop.top/huya/16741179,,,,,,,1920x1080,CCSH.txt,1821,200,成功,h264,1920x1080,30.0,有音频,1.232,否,否,0.5000,
雅安新闻综合,https://play.yunxya.com/channellive/xinwen.m3u8,,,,,,,1920x1080,CCSH.txt,3125,200,成功,h264,1920x1080,25.0,有音频,5.376,否,否,0.5677,
丽江古城大水车,https://gcalic.v.myalicdn.com/gc/ljgcdsc_1/index.m3u8,,,,,,,1280x720,CCSH.txt,304,200,成功,h264,1280x720,25.0,有音频,4.199,否,否,0.5156,
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8,,,,,,,1280x720,CCSH.txt,196,200,成功,h264,1280x720,25.0,有音频,1.874,否,否,0.5052,
海南文旅,https://migu.188766.xyz/?migutoken=e4c8b8e1c62a262098a0858edcc81a94&id=hn_wlpd&type=sz,,,,,,,1920x1080,CCSH.txt,179,403,成功,h264,1920x1080,28.0,有音频,0.569,否,否,0.5000,
湖南电视剧,http://8.138.7.223/tv/mgtv.php?id=484,,,,,,,640x360,CCSH.txt,651,200,成功,h264,640x360,25.0,有音频,3.297,否,否,0.5521,
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-34.m3u8,,,,,,,1280x720,CCSH.txt,29,403,成功,h264,1280x720,25.0,有音频,1.850,否,否,0.0000,
南京玄武湖公园,https://gcalic.v.myalicdn.com/gc/xwh01_1/index.m3u8,,,,,,,1280x720,CCSH.txt,305,200,成功,h264,1280x720,25.0,有音频,4.153,否,否,0.5521,
YMG未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?,,,,,,,1920x1080,CCSH.txt,918,200,成功,h264,1920x1080,25.0,有音频,1.940,否,否,0.5156,
涪陵电视台,http://183.64.215.48:1002/1.m3u8,,,,,,,1920x1080,CCSH.txt,908,200,成功,h264,1920x1080,,有音频,5.325,否,否,0.5729,
海南文旅,https://migu.188766.xyz/?migutoken=1357dbd31a4654cf1ac282d3fa351abc&id=hn_wlpd&type=sz,,,,,,,1280x720,CCSH.txt,52,403,成功,h264,1280x720,25.0,有音频,4.541,否,否,0.4531,
哈哈炫动,http://120.238.94.10:9901/tsfile/live/1037_1.m3u8,,,,,,,720x576,CCSH.txt,487,200,成功,h264,720x576,25.0,有音频,15.749,否,否,0.5938,
解说_鱼丸电影,http://live.nctv.top/huya.php?id=16615910,,,,,,,1920x1036,CCSH.txt,1505,200,成功,h264,1920x1036,60.0,有音频,3.127,否,否,0.5052,
解说_刘老师说电影,http://live.nctv.top/huya.php?id=20289754,,,,,,,1920x1036,CCSH.txt,2843,200,成功,h264,1920x1036,60.0,有音频,4.314,否,否,0.5885,
太谷新闻综合,https://p2.vzan.com/slowlive/596867413819827251/live.m3u8?zbid=1725814272&amp;amp;tpid=1516989100&amp;amp;type=0,,,,,,,1920x1080,CCSH.txt,1849,200,成功,h264,1920x1080,25.0,有音频,3.120,否,否,0.6198,
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-gao-qing-9.ctv,,,,,,,1920x1080,CCSH.txt,9,403,成功,h264,1920x1080,25.0,有音频,2.878,否,否,0.0000,
开化公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed?,,,,,,,1280x720,CCSH.txt,349,200,成功,h264,1280x720,25.0,有音频,2.206,否,否,0.5677,
CNA,https://live.catvod.com/live.php?id=cna&token=7d844f67677cff21515d8104fa2070ed17ca691f1c54e156fd44e3c25c055d24%3A1766798552%3AMTcyLjIxNC40NC40OQ%3D%3D,,,,,,,1280x720,CCSH.txt,95,403,成功,h264,1280x720,25.0,有音频,3.080,否,否,0.5677,
梅河口综合,http://stream4.jlntv.cn/mhk/sd/live.m3u8?zjild,,,,,,,720x576,CCSH.txt,1501,200,成功,h264,720x576,25.0,有音频,2.184,否,否,0.5417,
金鹰卡通,http://113.15.109.216:59901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,720x576,CCSH.txt,515,200,成功,h264,720x576,50.0,有音频,2.372,否,否,0.6146,
四川四姑娘山隆珠措,https://gcalic.v.myalicdn.com/gc/sgns02_1/index.m3u8,,,,,,,1920x1080,CCSH.txt,311,200,成功,h264,1920x1080,25.0,有音频,4.093,否,否,0.5573,
浙江国际,http://ali-vl.cztv.com/channels/lantian/channel010/360p.m3u8,,,,,,,640x360,CCSH.txt,1012,200,成功,h264,640x360,25.0,有音频,2.369,否,否,0.6250,
解说_小冉看电影,http://live.nctv.top/huya.php?id=17341907,,,,,,,1920x1036,CCSH.txt,2038,200,成功,h264,1920x1036,60.0,有音频,1.656,否,否,0.5573,
苏州社会经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8,,,,,,,1280x720,CCSH.txt,906,200,成功,h264,1280x720,25.0,有音频,1.532,否,否,0.6146,
江苏-南京牛首山,https://gcalic.v.myalicdn.com/gc/nss01_1/index.m3u8?contentid=2820180516001,,,,,,,1280x720,CCSH.txt,1058,200,成功,h264,1280x720,25.0,有音频,3.941,否,否,0.5312,
陕西体育休闲,https://stream1.freetv.fun/shan-xi-ti-yu-xiu-xian-10.ctv,,,,,,,1280x720,CCSH.txt,11,403,成功,h264,1280x720,25.0,有音频,1.985,否,否,0.5000,
新闻综合,https://migu.188766.xyz/?migutoken=33ff7593f2fd92a9e83b3006e319a8fa&id=%E4%B8%8A%E6%B5%B7%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy,,,,,,,1920x1080,CCSH.txt,52,403,成功,h264,1920x1080,28.0,有音频,0.614,否,否,0.5000,
解说_疯狂解说家,https://live.metshop.top/huya/18366196,,,,,,,1920x1080,CCSH.txt,1965,200,成功,h264,1920x1080,30.0,有音频,7.758,否,否,0.5000,
广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-gao-qing-9.ctv,,,,,,,1920x1080,CCSH.txt,32,403,成功,h264,1920x1080,25.0,有音频,2.900,否,否,0.5104,
兰溪新闻,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed?,,,,,,,1280x720,CCSH.txt,668,200,成功,h264,1280x720,25.0,有音频,2.083,否,否,0.5469,
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/720p.m3u8,,,,,,,1280x720,CCSH.txt,337,200,成功,h264,1280x720,25.0,有音频,2.286,否,否,0.5781,
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed,,,,,,,1280x720,CCSH.txt,271,200,成功,h264,1280x720,25.0,有音频,2.288,否,否,0.5938,
麻城综合,https://video.yscxy.cn:8888/mctv1.m3u8,,,,,,,1920x1080,CCSH.txt,1342,200,成功,h264,1920x1080,25.0,有音频,5.997,否,否,0.6042,
河南都市,https://migu.188766.xyz/?migutoken=2b893ed433493be5633dad5422b4ac91&id=%E9%83%BD%E5%B8%82%E9%A2%91%E9%81%93&type=yy,,,,,,,1920x1080,CCSH.txt,610,403,成功,h264,1920x1080,25.0,有音频,4.875,否,否,0.5104,
庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed?,,,,,,,1920x1080,CCSH.txt,283,200,成功,h264,1920x1080,25.0,有音频,2.459,否,否,0.5312,
安徽池州九华山风景区花台,https://gcalic.v.myalicdn.com/gc/jhs01_1/index.m3u8,,,,,,,1280x720,CCSH.txt,2788,200,成功,h264,1280x720,25.0,有音频,4.966,否,否,0.6198,
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8?zjild,,,,,,,720x576,CCSH.txt,1036,200,成功,h264,720x576,25.0,有音频,2.681,否,否,0.5729,
泰山太平岭,https://gcalic.v.myalicdn.com/gc/hkts09_1/index.m3u8,,,,,,,1280x720,CCSH.txt,312,200,成功,h264,1280x720,25.0,有音频,3.970,否,否,0.5938,
解说_续哥说电影,http://live.nctv.top/huya.php?id=24396472,,,,,,,1920x1036,CCSH.txt,871,200,成功,h264,1920x1036,60.0,有音频,2.008,否,否,0.5521,
第一财经,https://cdn3.163189.xyz/163189/dycj,,,,,,,1280x720,CCSH.txt,102,200,成功,h264,1280x720,30.0,有音频,0.572,否,否,0.5208,
解说_阿钙扒瞎,https://live.metshop.top/huya/15978172,,,,,,,1920x1080,CCSH.txt,1207,200,成功,h264,1920x1080,30.0,有音频,5.290,否,否,0.5000,
砚山电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8?zyund,,,,,,,848x480,CCSH.txt,1357,200,成功,h264,848x480,25.0,有音频,1.833,否,否,0.5260,
五彩池,https://gcalic.v.myalicdn.com/gc/hlwcc_1/index.m3u8,,,,,,,1920x1080,CCSH.txt,313,200,成功,h264,1920x1080,25.0,有音频,5.032,否,否,0.6094,
广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8,,,,,,,1280x720,CCSH.txt,1354,200,成功,h264,1280x720,25.0,有音频,8.108,否,否,0.0000,all_grab_failed
CNA,https://live.catvod.com/live.php?id=cna&token=c3b148eaa0cf3e73f68bbb8214ca7009a314fba36b4382af553595f74d512696%3A1766625897%3ANjguMjIwLjYyLjE4MA%3D%3D,,,,,,,1280x720,CCSH.txt,107,403,成功,h264,1280x720,25.0,有音频,5.063,否,否,0.5365,
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd,,,,,,,1920x1080,CCSH.txt,536,200,成功,h264,1920x1080,25.0,有音频,2.232,否,否,0.5938,
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed?,,,,,,,1280x720,CCSH.txt,302,200,成功,h264,1280x720,25.0,有音频,2.384,否,否,0.5573,
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8,,,,,,,1280x720,CCSH.txt,398,200,成功,h264,1280x720,30.0,有音频,1.856,否,否,0.4740,
CNA,https://smt.go-iptv.ggff.net/smart.php?id=cna&token=Goiptv,,,,,,,1920x1080,CCSH.txt,1118,200,成功,h264,1920x1080,29.0,有音频,1.070,否,否,0.5469,
湖南张家界宝峰湖,https://gcalic.v.myalicdn.com/gc/zjjbfh_1/index.m3u8,,,,,,,1280x720,CCSH.txt,313,200,成功,h264,1280x720,25.0,有音频,3.747,否,否,0.4948,
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8?zheild,,,,,,,640x480,CCSH.txt,1281,200,成功,h264,640x480,25.0,有音频,2.700,否,否,0.5573,
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed,,,,,,,1920x1080,CCSH.txt,950,200,成功,h264,1920x1080,25.0,有音频,1.984,否,否,0.5469,
余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?,,,,,,,1920x1080,CCSH.txt,290,200,成功,h264,1920x1080,25.0,有音频,2.088,否,否,0.5365,
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8,,,,,,,1920x1080,CCSH.txt,380,200,成功,h264,1920x1080,25.0,有音频,3.237,否,否,0.5156,
嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed,,,,,,,1280x720,CCSH.txt,364,200,成功,h264,1280x720,25.0,有音频,2.320,否,否,0.5573,
CNN,https://live.catvod.com/live.php?id=cnn_twn&token=c356e2de3c52b265031b1eed47ae8c77ef1d8622e697906fa0b941d6a7276861%3A1766625897%3ANjguMjIwLjYyLjE4MA%3D%3D,,,,,,,960x540,CCSH.txt,39,403,成功,h264,960x540,29.97002997002997,有音频,3.764,否,否,0.5885,
安徽综艺体育,http://112.27.235.94:8000/hls/25/index.m3u8,,,,,,,1920x1080,CCSH.txt,413,200,成功,h264,1920x1080,50.0,有音频,10.628,否,否,0.4688,
南宁都市生活,http://hls.nntv.cn/nnlive/WLSH_24.m3u8,,,,,,,1280x720,CCSH.txt,1632,200,成功,h264,1280x720,25.0,有音频,6.292,否,否,0.5677,
广西玉林大容山莲花山顶,https://gcalic.v.myalicdn.com/gc/drs01_1/index.m3u8,,,,,,,1920x1080,CCSH.txt,2007,200,成功,h264,1920x1080,25.0,有音频,4.190,否,否,0.6823,
河南民生,https://migu.188766.xyz/?migutoken=f4164c977cbda68270c4264816579844&id=%E6%B0%91%E7%94%9F%E9%A2%91%E9%81%93&type=yy,,,,,,,1920x1080,CCSH.txt,950,403,成功,h264,1920x1080,28.0,有音频,0.564,否,否,0.5000,
新闻综合,https://migu.188766.xyz/?migutoken=f4a6ac8748911defadad1fca1f5e4586&id=%E4%B8%8A%E6%B5%B7%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy,,,,,,,1280x720,CCSH.txt,48,403,成功,h264,1280x720,25.0,有音频,4.373,否,否,0.5156,
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=e381ab098841a0badbf7e11f24143cf7&txTime=18e6ff43701,,,,,,,1280x720,CCSH.txt,1994,200,成功,h264,1280x720,25.0,有音频,8.185,否,否,0.5781,
广州新闻,https://tencentplaybusiness.gztv.com/live/xinwen.m3u8,,,,,,,1280x720,CCSH.txt,7733,200,成功,h264,1280x720,25.0,有音频,5.816,否,否,0.5885,
象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed,,,,,,,1280x720,CCSH.txt,370,200,成功,h264,1280x720,25.0,有音频,2.375,否,否,0.5729,
山东教育,https://migu.188766.xyz/?migutoken=01e77a8847dd356759125c9a829041c8&id=%E5%B1%B1%E4%B8%9C%E6%95%99%E8%82%B2&type=yy,,,,,,,1280x720,CCSH.txt,44,403,成功,h264,1280x720,25.0,有音频,2.920,否,否,0.4792,
辽宁体育,http://120.76.248.139/live/bfgd/4200000611.m3u8,,,,,,,1280x720,CCSH.txt,532,200,成功,h264,1280x720,25.0,有音频,2.526,否,否,0.5417,
龙游新闻,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?,,,,,,,1280x720,CCSH.txt,336,200,成功,h264,1280x720,25.0,有音频,2.246,否,否,0.5990,
靖天卡通,http://220.135.64.124:5050/4gtv-4gtv044/index.m3u8?proxy=true,,,,,,,1920x1080,CCSH.txt,508,200,成功,h264,1920x1080,30.0,有音频,9.305,否,否,0.0000,all_grab_failed
辽宁经济,http://120.76.248.139/live/bfgd/4200000076.m3u8,,,,,,,1280x720,CCSH.txt,4184,200,成功,h264,1280x720,25.0,有音频,5.507,否,否,0.5729,
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-30.m3u8,,,,,,,1280x720,CCSH.txt,9,403,成功,h264,1280x720,25.0,有音频,1.625,否,否,0.0000,
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed,,,,,,,1280x720,CCSH.txt,311,200,成功,h264,1280x720,25.0,有音频,2.198,否,否,0.5573,
中央电视塔东,https://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8,,,,,,,1920x1080,CCSH.txt,342,200,成功,h264,1920x1080,25.0,有音频,4.337,否,否,0.6250,
海南自贸,https://migu.188766.xyz/?migutoken=6e00657e69d6116f799011d1bd249c5e&id=hn_jjpd&type=sz,,,,,,,1280x720,CCSH.txt,66,403,成功,h264,1280x720,25.0,有音频,5.720,否,否,0.5104,
广元公共,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8,,,,,,,1280x720,CCSH.txt,1466,200,成功,h264,1280x720,25.0,有音频,7.934,否,否,0.0000,all_grab_failed
湖南张家界御笔峰,https://gcalic.v.myalicdn.com/gc/zjjybf_1/index.m3u8,,,,,,,1280x720,CCSH.txt,320,200,成功,h264,1280x720,25.0,有音频,3.899,否,否,0.5104,
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed,,,,,,,1280x720,CCSH.txt,301,200,成功,h264,1280x720,,有音频,2.061,否,否,0.4844,
解说_恐怖电影解说,http://live.nctv.top/huya.php?id=16741179,,,,,,,1920x1036,CCSH.txt,1418,200,成功,h264,1920x1036,60.0,有音频,3.909,否,否,0.5469,
唐河一套,https://stream1.freetv.fun/tang-he-yi-tao-1.m3u8,,,,,,,1920x1080,CCSH.txt,267,403,成功,h264,1920x1080,25.0,有音频,11.726,否,否,0.0000,all_grab_failed
解说_嫦娥撩电影,https://live.metshop.top/huya/18201106,,,,,,,1920x1080,CCSH.txt,2017,200,成功,h264,1920x1080,30.0,有音频,1.316,否,否,0.5000,
江苏徐州云龙湖风景区云龙山观景台西,https://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8,,,,,,,1920x1080,CCSH.txt,876,200,成功,h264,1920x1080,25.0,有音频,4.437,否,否,0.5208,
长宁综合,http://cnpull.sccnfb.com:80/live/123456.m3u8,,,,,,,1920x1080,CCSH.txt,1959,200,成功,h264,1920x1080,30.0,有音频,3.535,否,否,0.6042,
解说_顾久撩电影,https://live.metshop.top/huya/16422212,,,,,,,1920x1080,CCSH.txt,1111,200,成功,h264,1920x1080,30.0,有音频,1.027,否,否,0.5000,
第一财经,https://migu.188766.xyz/?migutoken=1d8adbd73cc72999f7f5441ef0836e8d&id=dycj&type=sz,,,,,,,1280x720,CCSH.txt,65,403,成功,h264,1280x720,30.0,有音频,2.156,否,否,0.5000,
广东体育,http://116.77.33.98:44330/tsfile/live/1004_1.m3u8?key=txiptv&playlive=0&authid=0,,,,,,,1280x720,CCSH.txt,1364,200,成功,h264,1280x720,25.0,有音频,10.498,否,否,0.6198,
广东体育,http://120.238.94.10:9901/tsfile/live/1012_1.m3u8,,,,,,,1920x1080,CCSH.txt,1037,200,成功,h264,1920x1080,50.0,有音频,5.258,否,否,0.5573,
美剧解说轮播,http://live.nctv.top/douyu.php?id=9643264,,,,,,,1920x1080,CCSH.txt,3550,200,成功,h264,1920x1080,30.0,有音频,5.420,否,否,0.5677,
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-gao-qing-7.ctv,,,,,,,,CCSH.txt,10,403,成功,h264,,25.0,有音频,2.132,否,否,0.0000,
南通新闻综合,https://migu.188766.xyz/?migutoken=5f308cf84d1a3785595e3321433219b7&id=%E5%8D%97%E9%80%9A%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy,,,,,,,1920x1080,CCSH.txt,46,403,成功,h264,1920x1080,28.0,有音频,0.601,否,否,0.5000,
NewTV爱情喜剧,https://iptv.catvod.com/live.php?id=NewTV%E7%88%B1%E6%83%85%E5%96%9C%E5%89%A7,,,,,,,1920x1080,CCSH.txt,537,403,成功,h264,1920x1080,30.0,有音频,0.715,否,否,0.5156,
埋堆堆18,http://cfss.cc/cdn/hy/23734169.flv,,,,,,,1920x804,CCSH.txt,5989,200,成功,h264,1920x804,25.0,有音频,2.514,否,否,0.0000,all_grab_failed
平湖新闻,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed?,,,,,,,1280x720,CCSH.txt,612,200,成功,h264,1280x720,25.0,有音频,2.510,否,否,0.5625,
海南自贸,http://8.138.7.223/tv/hainan.php?id=jjpd,,,,,,,1920x1080,CCSH.txt,1615,200,成功,h264,1920x1080,30.0,有音频,11.211,否,否,0.5312,
卡酷少儿,https://migu.188766.xyz/?migutoken=84012d6ef866fe5bf0c83f39da8359c4&id=%E5%8C%97%E4%BA%AC%E5%8D%A1%E9%85%B7%E5%B0%91%E5%84%BF&type=yy,,,,,,,1920x1080,CCSH.txt,42,403,成功,h264,1920x1080,28.0,有音频,0.562,否,否,0.5000,
云南丽江冰川,https://gcalic.v.myalicdn.com/gc/hkylxs05_1/index.m3u8,,,,,,,1280x720,CCSH.txt,304,200,成功,h264,1280x720,25.0,有音频,3.920,否,否,0.5417,
保康新闻综合,http://bktvplay.gdnewmedia.cc/bktv/bktv001.m3u8?auth_key=1715157778-0-0-2a5aee0bfaeff717537ec0ef8a1e1567,,,,,,,1920x1080,CCSH.txt,1141,200,成功,h264,1920x1080,25.0,有音频,2.666,否,否,0.5729,
湖南张家界迷魂台,https://gcalic.v.myalicdn.com/gc/zjjmht_1/index.m3u8,,,,,,,1280x720,CCSH.txt,302,200,成功,h264,1280x720,25.0,有音频,4.935,否,否,0.5990,
溧水新闻综合,https://migu.188766.xyz/?migutoken=1b5a4f825dd338605ace344901a1d1d6&id=%E6%BA%A7%E6%B0%B4%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy,,,,,,,1280x720,CCSH.txt,46,403,成功,h264,1280x720,25.0,有音频,4.292,否,否,0.5052,
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed,,,,,,,1280x720,CCSH.txt,322,200,成功,h264,1280x720,25.0,有音频,2.155,否,否,0.5833,
灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8?zanhd,,,,,,,640x480,CCSH.txt,758,200,成功,h264,640x480,25.0,有音频,5.632,否,否,0.5208,
湖南都市,http://8.138.7.223/tv/mgtv.php?id=346,,,,,,,640x360,CCSH.txt,1383,200,成功,h264,640x360,25.0,有音频,2.326,否,否,0.5833,
之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8,,,,,,,1920x1080,CCSH.txt,245,200,成功,h264,1920x1080,25.0,有音频,1.954,否,否,0.5260,
