频道名,地址,logo,tvg频道名,tvg国家,tcg语言,tvg分组,tvg-id,resolution
DD Goa (504p),https://d3qs3d2rkhfqrt.cloudfront.net/out/v1/e5b9db1cc184406bb97159da2f120f91/index.m3u8,https://ltsk-cdn.s3.eu-west-1.amazonaws.com/jumpstart/Temp_Live/cdn/HLS/Channel/transparentImages/DD-Goa-Logo_2000_X_1125_Transpharent.png,,,,General,DDGoa.in@SD,
DD Haryana (504p),https://d2lk5u59tns74c.cloudfront.net/out/v1/950fc69666474351bde0a32b9600c804/index.m3u8,https://ltsk-cdn.s3.eu-west-1.amazonaws.com/jumpstart/Temp_Live/cdn/HLS/Channel/transparentImages/DD-Haryana-Logo_2000_X_1125_Transpharent.png,,,,General,DDHaryana.in@SD,
DD Himachal Pradesh (504p),https://d3qs3d2rkhfqrt.cloudfront.net/out/v1/afd2e335b0ba40eb9bdf1096118c6ede/index.m3u8,https://dtil.tmsimg.com/assets/s142785_ld_h9_aa.png?lock=720x540,,,,General,DDHimachalPradesh.in@SD,
DD India (1080p),https://d3qs3d2rkhfqrt.cloudfront.net/out/v1/ceda14583477426aa162a65392d8ea07/index.m3u8,https://dtil.tmsimg.com/assets/s158251_ld_h15_aa.png?lock=720x540,,,,General,DDIndia.in@SD,
DD Jharkhand (504p),https://d3qs3d2rkhfqrt.cloudfront.net/out/v1/e8c3741f8c154d3185831f4e31777fb2/index.m3u8,https://dtil.tmsimg.com/assets/s142787_ld_h15_aa.png?lock=720x540,,,,General,DDJharkhand.in@SD,
DD Kashir (576p),https://mumt05.tangotv.in/DDKASHIR/index.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_DD_KASHIR/images/LOGO_HD/image.png,,,,General,DDKashir.in@SD,
DD Kisan (720p),https://cdn-6.pishow.tv/live/9/master.m3u8,https://i.imgur.com/x56WJEa.png,,,,Education;Outdoor,DDKisan.in@SD,
DD Madhya Pradesh (720p),https://cdn-1.pishow.tv/live/31/master.m3u8,https://dtil.tmsimg.com/assets/s142790_ld_h15_aa.png?lock=720x540,,,,General,DDMadhyaPradesh.in@SD,
DD Malayalam (576p),https://mumt02.tangotv.in/DDMALAYALAM/index.m3u8,https://i.postimg.cc/BZjmjJJs/DD-Malayalam.png,,,,Entertainment,DDMalayalam.in@SD,
DD Manipur (504p),https://d2lk5u59tns74c.cloudfront.net/out/v1/8b75afc6576f450e8f554b6c877681d2/index.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_DD_IMPHAL/images/LOGO_HD/image.png,,,,General,DDManipur.in@SD,
DD Meghalaya (504p),https://d3qs3d2rkhfqrt.cloudfront.net/out/v1/4f81bc8d13dd49b484da35988abb8729/index.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_DD_SHILLONG/images/LOGO_HD/image.png,,,,General,DDMeghalaya.in@SD,
DD Mizoram (504p),https://d2lk5u59tns74c.cloudfront.net/out/v1/eea48c6b61074052a2fa8532ff795ff1/index.m3u8,https://i.imgur.com/I5zT1DG.png,,,,Culture;News,DDMizoram.in@SD,
DD Nagaland (576p),https://mumt01.tangotv.in/DDNAGALAND/index.m3u8,https://i.imgur.com/HUL4aF6.png,,,,General,DDNagaland.in@SD,
DD National HD (1080p),https://d3qs3d2rkhfqrt.cloudfront.net/out/v1/40492a64c1db4a1385ba1a397d357d3a/index.m3u8,https://ltsk-cdn.s3.eu-west-1.amazonaws.com/jumpstart/Temp_Live/cdn/HLS/Channel/transparentImages/DD%20National.png,,,,Entertainment,DDNational.in@HD,
DD National SD (576p),https://cdn-1.pishow.tv/live/11/master.m3u8,https://ltsk-cdn.s3.eu-west-1.amazonaws.com/jumpstart/Temp_Live/cdn/HLS/Channel/transparentImages/DD%20National.png,,,,Entertainment,DDNational.in@SD,
DD News (576p),https://mumt04.tangotv.in/DDNEWS/index.m3u8,https://ltsk-cdn.s3.eu-west-1.amazonaws.com/jumpstart/Temp_Live/cdn/HLS/Channel/transparentImages/DD%20News%20HD.png,,,,News,DDNews.in@SD,
DD News HD (1080p),https://d3qs3d2rkhfqrt.cloudfront.net/out/v1/0811cd8c37ca4c409d5385a6cd2fa18b/index.m3u8,https://ltsk-cdn.s3.eu-west-1.amazonaws.com/jumpstart/Temp_Live/cdn/HLS/Channel/transparentImages/DD%20News%20HD.png,,,,News,DDNews.in@HD,
DD Odia (576p),https://mumt05.tangotv.in/DDODIA/index.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_DD_ORIYA/images/LOGO_HD/image.png,,,,General,DDOdia.in@SD,
DD Punjabi (504p),https://d3qs3d2rkhfqrt.cloudfront.net/out/v1/da821c24a59d4e57960497aeaca8fb33/index.m3u8,https://dtil.tmsimg.com/assets/s142800_ld_h15_aa.png?lock=720x540,,,,Culture,DDPunjabi.in@SD,
DD Rajasthan (720p),https://cdn-1.pishow.tv/live/34/master.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_DD_RAJASTHAN/images/LOGO_HD/image.png,,,,General,DDRajasthan.in@SD,
DD Sahyadri (576p),https://mumt01.tangotv.in/DDSAHYADRI/index.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_DD_SAHYADRI/images/LOGO_HD/image.png,,,,General,DDSahyadri.in@SD,
DD Saptagiri (576p),https://mumt02.tangotv.in/DDSAPTAGIRI/index.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_DD_SAPTAGIRI/images/LOGO_HD/image.png,,,,General,DDSaptagiri.in@SD,
DD Sports SD (1080p),https://d3qs3d2rkhfqrt.cloudfront.net/out/v1/b17adfe543354fdd8d189b110617cddd/index.m3u8,https://dtil.tmsimg.com/assets/s158255_ld_h15_aa.png?lock=720x540,,,,Sports,DDSports.in@SD,
DD Tamil (1080p),https://d2lk5u59tns74c.cloudfront.net/out/v1/abf46b14847e45499f4a47f3a9afe93d/index.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_DD_TAMIL/images/LOGO_HD/image.png,,,,General,DDTamil.in@SD,
DD Tripura (576p),https://mumt01.tangotv.in/DDTRIPURA/index.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_DD_TRIPURA/images/LOGO_HD/image.png,,,,General,DDTripura.in@SD,
DD Urdu (720p),https://cdn-4.pishow.tv/live/8/master.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_DD_URDU/images/LOGO_HD/image.png,,,,General,DDUrdu.in@SD,
DD Uttar Pradesh (720p),https://cdn-1.pishow.tv/live/36/master.m3u8,https://dtil.tmsimg.com/assets/s142807_ld_h9_ab.png?lock=720x540,,,,General,DDUttarPradesh.in@SD,
DD Uttarakhand (720p),https://cdn-1.pishow.tv/live/17/master.m3u8,https://dtil.tmsimg.com/assets/s142809_ld_h15_aa.png?lock=720x540,,,,General,DDUttarakhand.in@SD,
DD Yadagiri (576p),https://cdn-1.pishow.tv/live/21/master.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_DD_YADAGIRI/images/LOGO_HD/image.png,,,,General,DDYadagiri.in@SD,
De Ultimo Minuto TV,https://soportedvb.click:3620/live/deultimominutomedialive.m3u8,https://i.imgur.com/6ML2z17.png,,,,News,DeUltimoMinutoTV.do@SD,
Deadly Women (1080p),https://d1mgh147xpmgs8.cloudfront.net/DeadlyWomen_GB.m3u8,https://i.imgur.com/dDVZ5Vd.png,,,,Documentary,DeadlyWomen.us@UK,
Deal Masters (1080p),https://amg00841-amg00841c10-samsung-gb-3033.playouts.now.amagi.tv/playlist/amg00841-aeemeafast-dealmasterssamsung-samsunggb/playlist.m3u8,,,,,Undefined,,
Deal or no Deal,https://jmp2.uk/plu-62e92951c2db99000787c00d.m3u8,,,,,Undefined,,
Deal or No Deal (1080p),https://amg00627-banijaygroup-dealornodeal-samsungau-si7xg.amagi.tv/playlist/amg00627-banijaygroup-dealornodeal-samsungau/playlist.m3u8,https://i.imgur.com/lZvNXA1.png,,,,Series,DealorNoDeal.us@SD,
Deal Zone (720p),https://live-manifest.production-public.tubi.io/live/01ef20d5-307d-4c6a-9d16-a6f3df1addd3/playlist.m3u8,,,,,Undefined,,
Deal Zone (720p) [Geo-blocked],https://pb-2x4r5igjtn1o7.akamaized.net/v1/aenetworks_dealzone_1/samsungheadend_us/latest/main/hls/playlist.m3u8,,,,,Undefined,,
Dealzone (1080p),https://c86bc87f.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/Um9rdV9EZWFsWm9uZV9ITFM/playlist.m3u8,,,,,Undefined,,
Death Note,https://jmp2.uk/plu-625464a945b6a200079257d1.m3u8,,,,,Undefined,,
Death Note,https://jmp2.uk/plu-626c2ed933a2890007e91422.m3u8,,,,,Undefined,,
Death Valley Days (1080p),https://d49k4i5y48mxv.cloudfront.net/SONO66.m3u8,,,,,Undefined,,
Decades,https://dvrfl03.bozztv.com/hdirect/hdirect-ovair1-decades/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Decades_Logo.svg/960px-Decades_Logo.svg.png,,,,Entertainment,Decades.us@SD,
Décima TV (Ancud) (720p),https://unlimited2-cl-isp.dps.live/decimatv/decimatv.smil/playlist.m3u8,https://i.imgur.com/eu8hDDc.png,,,,General,DecimaTV.cl@SD,
Declassified (720p),https://jmp2.uk/plu-62bdaf9cf1bdc500073a8bcb.m3u8,https://images.pluto.tv/channels/62bdaf9cf1bdc500073a8bcb/colorLogoPNG.png,,,,Documentary,Declassified.ca@SD,
Deejay TV (1080p),https://4c4b867c89244861ac216426883d1ad0.msvdn.net/live/S85984808/sMO0tz9Sr2Rk/playlist.m3u8,https://i.imgur.com/YV27Chs.png,,,,General,DeejayTV.it@SD,
Deen TV (576p) [Not 24/7],https://ap02.iqplay.tv:8082/iqb8002/d33ntv/playlist.m3u8,https://i.imgur.com/Zp62Nbd.png,,,,General,DeenTV.uk@SD,
DeepHouse District (1080p),https://eu-nl-012.worldcast.tv/dancetelevisiontwo/dancetelevisiontwo.m3u8,https://i.imgur.com/IV2Qvc0.png,,,,Music,DeepHouseDistrict.nl@SD,
Def Jam (720p),https://d1t9jj3kgy7bur.cloudfront.net/gigs.m3u8,,,,,Undefined,,
Def Jam (720p),https://aegis-cloudfront-1.tubi.video/ff2a53ec-9887-4aa3-a9e4-38746eba97de/index.m3u8,,,,,Undefined,,
DEFA TV (720p),https://wdrmediagroup-defatv-1-eu.rakuten.wurl.tv/playlist.m3u8,,,,,Undefined,,
"like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"" group-title=""Business"",DeFiance Media (1080p)",,https://xstreamcp-assets-msp.streamready.in/assets/DISTROTV/LIVECHANNEL/66698943bac4421ebc533695/images/logo_20231219_193005_68.png,,,,Business,DeFianceMedia.pr@SD,
Dega TV (720p) [Not 24/7],https://59d39900ebfb8.streamlock.net/saintlouisltv/saintlouisltv/playlist.m3u8,https://i.ibb.co/ZTYvHyR/DEGA-TV-TELEPACK.jpg,,,,Music,DegaTV.us@SD,
Degrassi,https://jmp2.uk/plu-62bdaf3470f09a000714a2f6.m3u8,,,,,Undefined,,
Degrassi,https://jmp2.uk/plu-611e71322f5f180007001dde.m3u8,,,,,Undefined,,
Degrassi (720p),https://d3537vnymvfque.cloudfront.net/playlist.m3u8,https://i.imgur.com/vhSzfDC.png,,,,Series,Degrassi.us@US,
Degrassi VIDAA TEST,https://jmp2.uk/plu-67c0a90621445314490642c8.m3u8,,,,,Undefined,,
Deha TV (720p) [Geo-blocked],https://live.artidijitalmedya.com/artidijital_dehatv/dehatv/playlist.m3u8,https://i.imgur.com/Dlsm9XP.png,,,,News,DehaTV.tr@SD,
Dej TV,https://rdejhls.wns.live/hls/stream.m3u8,https://www.lyngsat.com/logo/tv/dd/dej-tv.png,,,,Undefined,DejTV.ir@HD,
Del Mar TV (720p),https://d25ykpi2vxhoyc.cloudfront.net/delmar-cdn/dmtv/playlist.m3u8,https://i.imgur.com/M1eQ1eZ.png,,,,Undefined,DMTV.us@SD,
Del Pueblo TV [Not 24/7],https://vdopanel.jlahozconsulting.com:3869/hybrid/play.m3u8,https://imgur.com/Pw7ZUT1.jpg,,,,General,DelPuebloTV.do@HD,
Del Rey TV (1080p),,https://i.imgur.com/Zjxvg9u.jpeg,,,,Entertainment,DelReyTV.py@SD,
Delfi TV,https://s1.dcdn.lt/live/televizija/playlist.m3u8,https://i.imgur.com/IFoHP5M.png,,,,General,DelfiTV.lt@SD,
Delicious Eats by Food Network (720p),https://jmp2.uk/plu-68bb16ba3efb41cd971f3ce6.m3u8,,,,,Undefined,,
DellaTV (720p),https://live20.bozztv.com/giatvplayout7/giatv-211474/playlist.m3u8,https://i.imgur.com/6lvQ3Xz.png,,,,General,DellaTV.it@HD,
DELTA TV (720p),http://81.171.10.42:554/liveD/DStream.sdp/playlist.m3u8,https://i.ibb.co/Nt79gnx/319386123-3050873715211949-6691293256713061450-n-1024x752.png,,,,General,DELTATV.gr@SD,
Delta TV Canal 50 (720p) [Not 24/7],https://fox.hostlagarto.com:8081/deltatv50/tracks-v1a1/mono.m3u8,https://imgur.com/Z1K1tyl.jpg,,,,General,DeltaTVCanal50.do@SD,
Deluxe 139 (480p),https://59d7d6f47d7fc.streamlock.net/pierstyle/pierstyle/playlist.m3u8,https://i.imgur.com/NbsGekl.png,,,,Undefined,Deluxe139.it@SD,
Deluxe Dance (1080p),https://sdn-global-live-streaming-packager-cache.3qsdn.com/64733/64733_264_live.m3u8,https://i.imgur.com/Qu7t15Y.png,,,,Music,DeluxeDance.de@SD,
Deluxe Lounge (720p),https://jmp2.uk/stvp-CHAJ0500413A,https://i.imgur.com/pgCA35z.png,,,,Music,DeluxeLounge.de@SD,
Deluxe Music (720p),https://sdn-global-live-streaming-packager-cache.3qsdn.com/13456/13456_264_live.m3u8,https://i.imgur.com/HimuPPb.png,,,,Music,DeluxeMusic.de@SD,
Deluxe Rap (1080p),https://sdn-global-live-streaming-packager-cache.3qsdn.com/65183/65183_264_live.m3u8,https://i.imgur.com/s3h67hx.png,,,,Music,DeluxeRap.de@SD,
Demais TV (720p),https://stmv1.samcast.com.br/demaistv6503/demaistv6503/playlist.m3u8,https://i.imgur.com/Md3xibE.png,,,,General,DemaisTV.br@SD,
Demand Drama (1080p),https://amg01487-amg01487c3-amgplt0002.playout.now3.amagi.tv/playlist/amg01487-amg01487c3-amgplt0002/playlist.m3u8,,,,,Undefined,,
Den gode gerning,https://jmp2.uk/plu-689a0ab0f4af1aaca24530ae.m3u8,,,,,Undefined,,
Den gule sofa med Allan Sindberg,https://jmp2.uk/plu-66b22714d512590008c3d573.m3u8,,,,,Undefined,,
Den Haag TV (1080p) [Not 24/7],http://wowza5.video-streams.nl:1935/denhaag/denhaag/playlist.m3u8,https://i.imgur.com/gkzlRED.jpg,,,,General,DenHaagTV.nl@SD,
Dena,https://ncdn.telewebion.ir/dena/live/playlist.m3u8,https://upload.wikimedia.org/wikipedia/fa/thumb/1/1c/Yasuj_DENA.svg/960px-Yasuj_DENA.svg.png,,,,General,DenaTV.ir@SD,
Deniz Postası TV (720p) [Not 24/7],https://live.artidijitalmedya.com/artidijital_denizpostasi/denizpostasi/playlist.m3u8,https://i.imgur.com/Mm8hdfx.png,,,,General,DenizPostasiTV.tr@SD,
Dennis and Gnasher (1080p),https://d1upcw8nab85tc.cloudfront.net/dngn.m3u8,,,,,Undefined,,
"like Gecko Chrome/144.0.0.0 Safari/537.36"" group-title=""Cooking"",Dens Food Channel [Geo-blocked]",,,,,,Cooking,DensFoodChannel.id@SD,
"like Gecko Chrome/144.0.0.0 Safari/537.36"" group-title=""Education"",Dens Learning & Knowledge [Geo-blocked]",,,,,,Education,DensLearningKnowledge.id@SD,
"like Gecko Chrome/144.0.0.0 Safari/537.36"" group-title=""Lifestyle"",Dens Life & Style [Geo-blocked]",,,,,,Lifestyle,DensLifeStyle.id@SD,
"like Gecko Chrome/144.0.0.0 Safari/537.36"" group-title=""Lifestyle"",Dens Play [Geo-blocked]",,,,,,Lifestyle,DensPlay.id@SD,
"like Gecko Chrome/144.0.0.0 Safari/537.36"" group-title=""Entertainment"",Dens ShowBiz [Geo-blocked]",,,,,,Entertainment,DensShowBiz.id@SD,
Denver 8 TV (Denver CO) (720p),https://cdn3.wowza.com/5/bGZUOHp2TnhudnM2/denver/G0080_002/playlist.m3u8,https://i.imgur.com/wMIy5jb.png,,,,Legislative,Denver8TV.us@SD,
Deportes TVC (1080p),http://162.19.255.233:8080/play/UNbAl57p9hXZClOu56FCTYXmD-MOS3u5IUkeXPpBt80/m3u8,https://i.imgur.com/Y1t8xkL.png,,,,Sports,DeportesTVC.hn@SD,
DeporTV,http://201.217.246.42:44310/Live/3fcb6e26785fd8d415571b26dc3cf5d3/deportv_720.m3u8,https://i.imgur.com/THk9ARS.png,,,,Sports,DeporTV.ar@SD,
Der Chef,https://jmp2.uk/plu-67dc21ce5a15c0759a07ee19.m3u8,,,,,Undefined,,
Der Denver-Clan,https://jmp2.uk/plu-62cebd7302478b00073a6b71.m3u8,,,,,Undefined,,
DerryTV 17 (720p),https://livestream.telvue.com/derrynh1/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8,https://i.imgur.com/MRR6UL3.png,,,,Legislative,DerryTV17.us@SD,
DerryTV 23 (720p),https://livestream.telvue.com/derrynh2/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8,https://i.imgur.com/MRR6UL3.png,,,,Education;General,DerryTV23.us@SD,
Desafío Super Humanos,https://jmp2.uk/plu-6495af324c014a000842e923.m3u8,,,,,Undefined,,
Desh TV (1080p),https://bozztv.com/rongo/rongo-DeshTV/index.m3u8,https://i.imgur.com/ItrZok1.png,,,,News,DeshTV.bd@SD,
Deshi TV (720p),https://deshitv.deshitv24.net/live/myStream/playlist.m3u8,https://i.imgur.com/PzqzgMm.png,,,,General,DeshiTV.ca@SD,
Desi Channel (720p),https://livestream.unlimitedcdn.com/agm-dc/desi-channel/index.m3u8,https://desichannel.in/wp-content/uploads/2025/01/desi-channel.png,,,,Entertainment,DesiChannel.in@SD,
Designated Survivor (1080p) [Geo-blocked],https://amg00353-amg00353c40-xumo-us-4839.playouts.now.amagi.tv/playlist.m3u8,https://provider-static.plex.tv/epg/cms/production/6f31f52b-2b65-49eb-91e5-52e07edd1927/DesignatedSurvivor_Plex_1500x1000_Logo_Dark.png,,,,Series,DesignatedSurvivor.us@SD,
Despertar TV (720p),https://cdn.live.br1.jmvstream.com/webtv/pejexypz/playlist/playlist.m3u8,https://res.cloudinary.com/dpkehkbpv/image/upload/v1721839192/logo/mixtv/despertar_tv_ieb2l3.png,,,,Religious,DespertarTV.br@HD,
Despierta TV (1080p) [Not 24/7],https://video2.lhdserver.es/despiertatv/live.m3u8,https://i.imgur.com/hywjKNo.jpg,,,,General,DespiertaTV.mx@SD,
Det sene show med Christian Fuhlendorff,https://jmp2.uk/plu-660d6bc10cd4630008f4a25a.m3u8,,,,,Undefined,,
Detective Conan,https://jmp2.uk/plu-629a066860ef810008267b70.m3u8,,,,,Undefined,,
Detective Conan,https://jmp2.uk/plu-62f3e8ad2a8e8000077b013d.m3u8,,,,,Undefined,,
Detetives Médicos,https://jmp2.uk/plu-638df93ae2f2a3000737c168.m3u8,,,,,Undefined,,
DFB Play TV (720p),https://jmp2.uk/plu-66461f433d173b000805eeeb.m3u8,,,,,Undefined,,
DFB Play TV (720p) [Geo-blocked],https://pb-95uwccjrn7kxl.akamaized.net/dfbtv.m3u8,,,,,Undefined,,
DFB Play TV,https://jmp2.uk/plu-66461eb33d173b000805ecd3.m3u8,,,,,Undefined,,
DFB Play TV,https://jmp2.uk/plu-6720e2bddaad7f000872f274.m3u8,,,,,Undefined,,
DHA (720p) [Not 24/7],https://603c568fccdf5.streamlock.net/live/dhaweb1_C5efC/playlist.m3u8,https://i.imgur.com/VZhag2x.png,,,,News,DHA.tr@SD,
Dhamaal (576p),https://cdn-1.pishow.tv/live/1291/master.m3u8,https://jiotvimages.cdn.jio.com/dare_images/images/Dhamaal_TV.png,,,,Music,Dhamaal.in@SD,
Dhamaka Movies B4U (576p),https://cdn-1.pishow.tv/live/235/master.m3u8,https://www.lyngsat.com/logo/tv/dd/dhamaka-movies-b4u-in.png,,,,Movies,DhamakaMoviesB4U.in@SD,
Dhamma TV (720p) [Not 24/7],https://b.webcache.maxindo.net.id/dhamma/dhamma.m3u8,https://dhammaweb.tv/wp-content/uploads/2018/08/cropped-dhammatv-3.png,,,,Religious,DhammaTV.id@SD,
Dhar Mann TV (1080p),https://d3p03mkvhnk6ll.cloudfront.net/playlist.m3u8,,,,,Undefined,,
Dharm Sandesh (576p),https://mumt05.tangotv.in/DHARMSANDESH/index.m3u8,https://jiotvimages.cdn.jio.com/dare_images/images/Arihant_TV.png,,,,Religious,DharmSandesh.in@SD,
Dharsan TV (720p),https://cable91tataplay.akamaized.net/live/dharshantv/index.m3u8,https://play-lh.googleusercontent.com/brn76ZzRlqS8ylZVVcc5ZFWcqUp36iJ82WyzwiQ8-Nqi_8pIZZ_gsMCXNn6YiLhOEQ,,,,Religious,DharsanTV.in@SD,
Dhaulagiri Television,http://maxotts.maxdigitaltv.com/x-media/C117/master.m3u8,https://i.imgur.com/1tTudCH.png,,,,General,DhaulagiriTelevision.np@SD,
Dheeran TV (576p),https://live.we2live.in/dheerantv/dheerantv/playlist.m3u8,https://i.imgur.com/jSedjXf.png,,,,Religious,DheeranTV.in@SD,
Dhoho TV (720p),https://dhohotv.siar.us/dhohotv/live/playlist.m3u8,https://i.imgur.com/4Khyyfh.png,,,,General,DhohoTV.id@SD,
Dhoom Music (720p),https://cdn-1.pishow.tv/live/1456/master.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_DHOOM_MUSIC/images/LOGO_HD/image.png,,,,Music,DhoomMusic.in@SD,
Di TV (1080p),https://cdn0-03837-liveedge0.dna.ip-only.net/03837-liveedge0/smil:03837-tx4/playlist.m3u8,https://i.imgur.com/zApTDWn.png,,,,News,DiTV.se@SD,
DI.TV 80 (720p),https://5f22d76e220e1.streamlock.net/ditv80/ditv80/playlist.m3u8,https://i.imgur.com/2AqKAMy.png,,,,General,DITV80.it@SD,
Diadora TV,https://diadoratv.stream/live/diadora/playlist.m3u8,https://i.imgur.com/qZzsASl.png,,,,General,DiadoraTV.hr@SD,
Diagnosis Murder,https://jmp2.uk/plu-65fd548f29adfd00089c662c.m3u8,,,,,Undefined,,
Diagnosis Murder,https://jmp2.uk/plu-668bf7dd74f5ec000817e6d1.m3u8,,,,,Undefined,,
Diagnosis Murder,https://jmp2.uk/plu-668bf91208d5490008065ffd.m3u8,,,,,Undefined,,
Diagnosis Murder,https://jmp2.uk/plu-668bf9be0642e5000815102d.m3u8,,,,,Undefined,,
Diane femme flic,https://jmp2.uk/plu-6671b26836a2f90008d9333c.m3u8,,,,,Undefined,,
Diaspora 24 [Geo-blocked],https://vdo3.pro-fhi.net:3218/stream/play.m3u8,https://i.imgur.com/4devfx1.png,,,,Undefined,Diaspora24.sn@SD,
Diavata TV (720p),https://ssh101.bozztv.com/ssh101/diavatatvweb/playlist.m3u8,https://i.imgur.com/hsK68yd.png,,,,Undefined,DiavataTV.gr@SD,
Didgah TV (576p),https://media.streambrothers.com:1936/8276/8276/playlist.m3u8,https://i.imgur.com/3SeAyBS.png,,,,News,DidgahTV.us@SD,
Die fliegenden Ärzte,https://jmp2.uk/plu-688734b9035d6ef9c34aac16.m3u8,,,,,Undefined,,
Die Nanny,https://jmp2.uk/plu-66c6fc06489bab0008b6f9da.m3u8,,,,,Undefined,,
Die Neue Zeit (576p),https://bild-und-ton.stream/die-neue-zeit-tv-live/smil:dnz-de.smil/playlist.m3u8,https://i.imgur.com/K3lvrog.png,,,,Religious,DieNeueZeitTV.ch@SD,
Die Sieben-Millionen-Dollar-Frau,https://jmp2.uk/plu-677fb078a4af36ad50111032.m3u8,,,,,Undefined,,
Die Thundermans,https://jmp2.uk/plu-6447df8cd3fdde0008f1f627.m3u8,,,,,Undefined,,
Điện Biên TV (406p),https://truyenhinh.vnptvas.vn/live.m3u8?c=vstv362&deviceId=&deviceType=&gcId=1532&location=NA&pkg=pkg11.hni&q=high&requestTime=1586309420781&time=1586395820&token=LX-ibJYRUq9pflRtYAxfYQ&type=tv&userId=,https://i.imgur.com/u308o8q.png,,,,General,DienBienTV.vn@SD,
Diez TV Las Villas (1080p),https://streaming.cloud.innovasur.es/mmj2/index.m3u8,https://i.imgur.com/QTA40lP.png,,,,General,DiezTVLasVillas.es@SD,
Diez TV Úbeda (1080p),https://streaming.cloud.innovasur.es/mmj/index.m3u8,https://i.imgur.com/o2a7s4W.png,,,,General,DiezTVUbeda.es@SD,
Diff’rent Strokes Arnold,https://jmp2.uk/plu-61f1d27a189ed10007b7393e.m3u8,,,,,Undefined,,
Digi 24 (720p),https://edge-ar.rcs-rds.ro/digi24ar/index.m3u8,https://i.imgur.com/qmRnD0M.png,,,,News,Digi24.ro@SD,
Digi Shala (576p),http://103.72.101.252:8080/live/1227.m3u8,https://jiotvimages.cdn.jio.com/dare_images/images/Digishala.png,,,,Education,DigiShala.in@SD,
Digimon Adventure,https://jmp2.uk/plu-617bae1d69bca3000729561e.m3u8,,,,,Undefined,,
Digital 15 (1080p),http://190.122.104.210:5080/LiveApp/streams/Di15.m3u8,https://i.imgur.com/v3mkmZa.png,,,,General,Digital15.do@SD,
Digital809 TV (720p),https://inliveserver.com:1936/digital809tv/digital809tv/playlist.m3u8,https://i.imgur.com/NKdV8b1.png,,,,General,Digital809TV.do@SD,
Digital Congo TV,http://51.254.199.122:8080/DigitalCongoTV/index.m3u8,https://i.imgur.com/uz2Rsu7.png,,,,General,DigitalCongoTV.cd@SD,
Digital Vision 63 (720p) [Geo-blocked],https://ss2.tvrdomi.com:1936/digitalvision/digitalvision/playlist.m3u8,https://i.imgur.com/FQkLIMR.png,,,,General,DigitalVision63.do@SD,
"like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"" group-title=""Undefined"",Digo TV (1080p)",,,,,,Undefined,,
Dijlah TV (1080p),https://ghaasiflu.online/Dijlah/index.m3u8,https://i.imgur.com/kyzH3G5.png,,,,News,DijlahTV.iq@SD,
Dikh TV (576p),http://195.189.60.31:8003/play/a0gq/index.m3u8,https://i.imgur.com/aAcORTL.png,,,,Culture,DikhTV.hu@SD,
DİM TV (720p) [Geo-blocked],https://live.artidijitalmedya.com/artidijital_dimtv/dimtv/playlist.m3u8,https://i.imgur.com/X4QFDhk.png,,,,News,DimTV.tr@SD,
Dinos 24/7 (1080p),https://d3jxyaglfha0h3.cloudfront.net/Dinos_247.m3u8,,,,,Undefined,,
Dinos 24/7,https://jmp2.uk/plu-673bf05ddaad7f0008ac7a5c.m3u8,,,,,Undefined,,
Dios Te Ve (720p),https://s.emisoras.tv:8081/diostevetv/index.m3u8,https://i.imgur.com/7hNwUV2.png,,,,Religious,DiosTeVe.hn@SD,
