频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件
新闻综合,https://live.lalifeier.eu.org/kankanews/shxwzh.m3u8?t=1746307365&key=934041caefb0bfa77af7ffc44707320c,,新闻综合,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/新闻综合.png,☘️上海频道,,Guovin.txt
新闻综合,https://stream1.freetv.fun/xin-wen-zong-he-13.m3u8,,新闻综合,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/新闻综合.png,☘️上海频道,,Guovin.txt
新闻综合,https://stream1.freetv.fun/xin-wen-zong-he-5.m3u8,,新闻综合,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/新闻综合.png,☘️上海频道,,Guovin.txt
新闻综合,https://www.freetv.top/migu/651632657.m3u8?migutoken=5ae42e8fda034ab7bf5171dafa0043e70cd12bcd716940c4572fde52ea92b0785f16f1bdbce4c83f5e075b250fe95668f19f8527dda57c27db24f95d412614d99c86a3a2d9341d88b5224b7068,,新闻综合,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/新闻综合.png,☘️上海频道,,Guovin.txt
欢笑剧场,http://z.b.bkpcp.top/m.php?id=hxjc,,欢笑剧场,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/欢笑剧场.png,☘️上海频道,,Guovin.txt
欢笑剧场,http://gat.bkpcp.top/ymg.php?id=hxjc,,欢笑剧场,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/欢笑剧场.png,☘️上海频道,,Guovin.txt
欢笑剧场,http://goo.bkpcp.top/mg/hxjc,,欢笑剧场,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/欢笑剧场.png,☘️上海频道,,Guovin.txt
欢笑剧场,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226704/index.m3u8,,欢笑剧场,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/欢笑剧场.png,☘️上海频道,,Guovin.txt
欢笑剧场,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000002000009455/1.m3u8,,欢笑剧场,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/欢笑剧场.png,☘️上海频道,,Guovin.txt
欢笑剧场,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225771/index.m3u8,,欢笑剧场,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/欢笑剧场.png,☘️上海频道,,Guovin.txt
欢笑剧场,http://[2409:8087:1e01:20::3]:80/PLTV/11/224/3221225771/index.m3u8,,欢笑剧场,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/欢笑剧场.png,☘️上海频道,,Guovin.txt
欢笑剧场,https://shyd.695847.xyz/cms001/ch00000090990000001490/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12,,欢笑剧场,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/欢笑剧场.png,☘️上海频道,,Guovin.txt
欢笑剧场,https://shyd.695847.xyz/cms001/ch00000090990000001193/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12,,欢笑剧场,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/欢笑剧场.png,☘️上海频道,,Guovin.txt
欢笑剧场,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225771/1.m3u8,,欢笑剧场,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/欢笑剧场.png,☘️上海频道,,Guovin.txt
法治天地,http://171.83.103.119:9999/rtp/239.69.2.10:11214,,法治天地,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/法治天地.png,☘️上海频道,,Guovin.txt
法治天地,http://112.254.55.106:22222/rtp/239.253.254.96:8000,,法治天地,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/法治天地.png,☘️上海频道,,Guovin.txt
法治天地,http://php.jdshipin.com/itv6.php?cid=bestzb&id=9001547084732463424,,法治天地,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/法治天地.png,☘️上海频道,,Guovin.txt
法治天地,http://z.b.bkpcp.top/m.php?id=fztd,,法治天地,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/法治天地.png,☘️上海频道,,Guovin.txt
法治天地,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226655/index.m3u8,,法治天地,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/法治天地.png,☘️上海频道,,Guovin.txt
法治天地,https://cc06.tv12.xyz/42.m3u8,,法治天地,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/法治天地.png,☘️上海频道,,Guovin.txt
法治天地,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000014/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000014&IASHttpSessionId=OTT19019320240419154124000281,,法治天地,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/法治天地.png,☘️上海频道,,Guovin.txt
法治天地,http://[2409:8087:5e08:25::4]:6610/000000001000/9001547084732463424/index.m3u8?channel-id=bestzb&Contentid=9001547084732463424&Ace,,法治天地,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/法治天地.png,☘️上海频道,,Guovin.txt
法治天地,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225994/index.m3u8,,法治天地,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/法治天地.png,☘️上海频道,,Guovin.txt
法治天地,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225994/1.m3u8,,法治天地,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/法治天地.png,☘️上海频道,,Guovin.txt
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-13.m3u8,,生活时尚,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/生活时尚.png,☘️上海频道,,Guovin.txt
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-17.ctv,,生活时尚,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/生活时尚.png,☘️上海频道,,Guovin.txt
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-9.ctv,,生活时尚,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/生活时尚.png,☘️上海频道,,Guovin.txt
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-29.m3u8,,生活时尚,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/生活时尚.png,☘️上海频道,,Guovin.txt
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-5.ctv,,生活时尚,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/生活时尚.png,☘️上海频道,,Guovin.txt
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-4.ctv,,生活时尚,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/生活时尚.png,☘️上海频道,,Guovin.txt
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-24.m3u8,,生活时尚,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/生活时尚.png,☘️上海频道,,Guovin.txt
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-28.m3u8,,生活时尚,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/生活时尚.png,☘️上海频道,,Guovin.txt
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-1.ctv,,生活时尚,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/生活时尚.png,☘️上海频道,,Guovin.txt
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-2.ctv,,生活时尚,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/生活时尚.png,☘️上海频道,,Guovin.txt
第一财经,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000010000027146/index.m3u8?channel-id=bestzb&Contentid=5000000010000027146&livemode=1&stbId=3,,第一财经,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/第一财经.png,☘️上海频道,,Guovin.txt
第一财经,http://ls.qingting.fm/live/276.m3u8,,第一财经,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/第一财经.png,☘️上海频道,,Guovin.txt
第一财经,http://yc.myds.me:35455/itv/5000000010000027146.m3u8?cdn=bestzb,,第一财经,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/第一财经.png,☘️上海频道,,Guovin.txt
第一财经,https://live.lalifeier.eu.org/kankanews/dycj.m3u8?t=1746393735&key=7b164ddded8a7d9ea3ba4a8d86999077,,第一财经,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/第一财经.png,☘️上海频道,,Guovin.txt
第一财经,https://live.lalifeier.eu.org/kankanews/dycj.m3u8?t=1746379256&key=e6deaa8fc1e0662447be8f3b7c649f70,,第一财经,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/第一财经.png,☘️上海频道,,Guovin.txt
第一财经,https://live.lalifeier.eu.org/kankanews/dycj.m3u8?t=1746292937&key=8dbd6113ce0541e6b92e8f47782ef1f6,,第一财经,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/第一财经.png,☘️上海频道,,Guovin.txt
第一财经,https://live.lalifeier.eu.org/kankanews/dycj.m3u8?t=1746307365&key=7477fec974c356ed2cf91be43a1dc893,,第一财经,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/第一财经.png,☘️上海频道,,Guovin.txt
第一财经,https://stream1.freetv.fun/ipv6-di-yi-cai-jing-8.m3u8,,第一财经,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/第一财经.png,☘️上海频道,,Guovin.txt
第一财经,https://stream1.freetv.fun/di-yi-cai-jing-13.m3u8,,第一财经,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/第一财经.png,☘️上海频道,,Guovin.txt
第一财经,https://stream1.freetv.fun/di-yi-cai-jing-6.ctv,,第一财经,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/第一财经.png,☘️上海频道,,Guovin.txt
纪实人文,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8,,纪实人文,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/纪实人文.png,☘️上海频道,,Guovin.txt
纪实人文,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010067/1.m3u8,,纪实人文,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/纪实人文.png,☘️上海频道,,Guovin.txt
纪实人文,https://stream1.freetv.fun/ipv6-ji-shi-ren-wen-12.m3u8,,纪实人文,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/纪实人文.png,☘️上海频道,,Guovin.txt
都市剧场,https://satellitepull.cnr.cn/live/wxcqxwgb/playlist.m3u8,,都市剧场,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/都市剧场.png,☘️上海频道,,Guovin.txt
都市剧场,http://112.254.55.106:22222/rtp/239.253.254.98:8000,,都市剧场,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/都市剧场.png,☘️上海频道,,Guovin.txt
都市剧场,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226694/index.m3u8,,都市剧场,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/都市剧场.png,☘️上海频道,,Guovin.txt
都市剧场,https://hls-gateway.vpstv.net/streams/708845.m3u8,,都市剧场,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/都市剧场.png,☘️上海频道,,Guovin.txt
都市剧场,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031111/1.m3u8,,都市剧场,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/都市剧场.png,☘️上海频道,,Guovin.txt
都市剧场,http://[2409:8087:5e08:25::4]:6610/000000001000/5000000011000031111/index.m3u8?channel-id=bestzb&Contentid=5000000011000031111&Ace,,都市剧场,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/都市剧场.png,☘️上海频道,,Guovin.txt
都市剧场,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225762/index.m3u8,,都市剧场,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/都市剧场.png,☘️上海频道,,Guovin.txt
都市剧场,http://[2409:8087:1e01:20::3]:80/PLTV/11/224/3221225762/index.m3u8,,都市剧场,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/都市剧场.png,☘️上海频道,,Guovin.txt
都市剧场,https://shyd.695847.xyz/cms001/ch00000090990000001203/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12,,都市剧场,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/都市剧场.png,☘️上海频道,,Guovin.txt
都市剧场,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226155/index.m3u8,,都市剧场,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/都市剧场.png,☘️上海频道,,Guovin.txt
铜梁综合,http://183.64.174.171:40123/ch1.m3u8?zzhongqd,,铜梁综合,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/铜梁综合.png,☘️重庆频道,,Guovin.txt
重庆汽摩,http://183.230.184.51:65500/tntv1.m3u8?zzhongqd,,重庆汽摩,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/重庆汽摩.png,☘️重庆频道,,Guovin.txt
重庆汽摩,http://183.64.181.25:40023/rongchang01.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD],,重庆汽摩,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/重庆汽摩.png,☘️重庆频道,,Guovin.txt
重庆汽摩,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8?zzhongqd,,重庆汽摩,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/重庆汽摩.png,☘️重庆频道,,Guovin.txt
重庆汽摩,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8?zzhongqd,,重庆汽摩,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/重庆汽摩.png,☘️重庆频道,,Guovin.txt
江津新闻综合,http://222.179.155.21:1935/ch1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD],,江津新闻综合,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/江津新闻综合.png,☘️重庆频道,,Guovin.txt
江津新闻综合,http://222.179.155.21:1935/ch1.m3u8?zzhongqd,,江津新闻综合,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/江津新闻综合.png,☘️重庆频道,,Guovin.txt
重庆新闻,http://yp.qqqtv.top/1/api.php?id=%E9%87%8D%E5%BA%86%E6%96%B0%E9%97%BB&auth=666858,,重庆新闻,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/重庆新闻.png,☘️重庆频道,,Guovin.txt
重庆时尚购物,http://183.220.107.138:4022/rtp/239.10.0.169:5140,,重庆时尚购物,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/重庆时尚购物.png,☘️重庆频道,,Guovin.txt
东海新闻,http://iptv.666230.xyz/iptv/jsyd.php/jsdonghaixinwen,,东海新闻,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/东海新闻.png,☘️江苏频道,,Guovin.txt
优漫卡通,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010118,,优漫卡通,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/优漫卡通.png,☘️江苏频道,,Guovin.txt
优漫卡通,http://z.b.bkpcp.top/m.php?id=ymkt,,优漫卡通,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/优漫卡通.png,☘️江苏频道,,Guovin.txt
优漫卡通,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225656/2.m3u8,,优漫卡通,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/优漫卡通.png,☘️江苏频道,,Guovin.txt
优漫卡通,https://live.lalifeier.eu.org/jstv/ymkt.m3u8?t=1745796321&key=a52fbb40a8c25dfa0feef5a1b4b5910d,,优漫卡通,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/优漫卡通.png,☘️江苏频道,,Guovin.txt
优漫卡通,https://live.lalifeier.eu.org/jstv/ymkt.m3u8?t=1746307365&key=c18c5077358ab692ad43005bbc7b32bd,,优漫卡通,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/优漫卡通.png,☘️江苏频道,,Guovin.txt
优漫卡通,https://www.freetv.top/migu/626064703.m3u8?migutoken=deac6c5275081b54ad412a195e499b7c0cb8f04446b6c80aaa9d3eb1063d620261c68202d59aea05060007b58a62d5d208f16379d861d6f1627c10c9dd894f0bf7e3ca97b04696255e193e871c,,优漫卡通,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/优漫卡通.png,☘️江苏频道,,Guovin.txt
优漫卡通,https://www.freetv.top/migu/626064703.m3u8?migutoken=7f7c4b909389a0cd5172701768041a0f3887534c4534a68bf1dc85550389e9ab156655484be16e89604513fde9da2f036ebae28d31515b0be32eb12462f5de9d9cab8f00c44671241d5c6e1356,,优漫卡通,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/优漫卡通.png,☘️江苏频道,,Guovin.txt
优漫卡通,https://stream1.freetv.fun/you-man-qia-tong-11.m3u8,,优漫卡通,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/优漫卡通.png,☘️江苏频道,,Guovin.txt
优漫卡通,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226932/1.m3u8,,优漫卡通,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/优漫卡通.png,☘️江苏频道,,Guovin.txt
优漫卡通,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8,,优漫卡通,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/优漫卡通.png,☘️江苏频道,,Guovin.txt
六合新闻综合,http://p2hs.vzan.com/720020/432453820030502236/live.m3u8,,六合新闻综合,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/六合新闻综合.png,☘️江苏频道,,Guovin.txt
南京信息,http://live.nbs.cn/channels/njtv/xxpd/500k.m3u8?zjiangsd,,南京信息,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/南京信息.png,☘️江苏频道,,Guovin.txt
南京十八,http://z.b.bkpcp.top/m.php?id=njsb,,南京十八,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/南京十八.png,☘️江苏频道,,Guovin.txt
南京十八,http://live.nbs.cn/channels/njtv/sbpd/500k.m3u8,,南京十八,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/南京十八.png,☘️江苏频道,,Guovin.txt
南京十八,https://www.freetv.top/migu/838151753.m3u8?migutoken=8d26f1ff3a7322649e82c96f1a66d55d677c626a8ee62463a8c2625094b8270bd4345b1d0806f71840b81eac2b68f3a2aeabe6407feb4ee2f36580799b57c48c1418a87aee8ca513ec1544ca7a,,南京十八,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/南京十八.png,☘️江苏频道,,Guovin.txt
南京十八,https://mgtv.ottiptv.cc/migu/838151753.m3u8?migutoken=e1c3c9e2e67541d90ea94c4c917f96ecf43c6c0ae7c616929d8676e7c14bc5587ba870ce22575333640bfff61b05d4d468f6564c6251023f1ad20957cfe3b2c12e71b4662f83dce5d920a86c29,,南京十八,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/南京十八.png,☘️江苏频道,,Guovin.txt
南京十八,https://migu.188766.xyz/?migutoken=f0e690fa7de59aaad328a7b4a38196cf&id=%E5%8D%97%E4%BA%AC%E5%8D%81%E5%85%AB%E9%A2%91%E9%81%93&type=yy,,南京十八,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/南京十八.png,☘️江苏频道,,Guovin.txt
南京十八,https://mursor.ottiptv.cc/migu/838151753.m3u8?migutoken=71f2d3c2ed881bd3f09c8b8ff0a21c6c25b10c8e1f523debcb58cb9212792cdfaa95632b2b8fdccfd7deb5ee9f2b4f71bb6d8d903d73327707e481c372345073d32bac152ad0eb00b164075b13,,南京十八,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/南京十八.png,☘️江苏频道,,Guovin.txt
南京十八,http://gslbmgsplive.miguvideo.com/migu/kailu/nanjingsb/50/20230719/index.m3u8?msisdn=202509190801349730ff2fd0254ae4ad096d68d3fc7f35&mdspid=&spid=699067&netType=0&sid=5910021864&pid=2028597139&timestamp=20250919080134&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=838151753&ParentNodeID=-99&assertID=5910021864&client_ip=106.13.250.88&SecurityKey=20250919080134&promotionId=&mvid=5900006207&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=b0d57eedc76b6ea1b6b460ea0a8ac2d3&ddCalcu=3bd0e2d1c58a708eae0dace7066b46be6ab1,,南京十八,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/南京十八.png,☘️江苏频道,,Guovin.txt
南京十八,https://migu.188766.xyz/?migutoken=e41c9423ca97b70d668c703ed38a5f43&id=%E5%8D%97%E4%BA%AC%E5%8D%81%E5%85%AB%E9%A2%91%E9%81%93&type=yy,,南京十八,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/南京十八.png,☘️江苏频道,,Guovin.txt
南京十八,http://gslbmgsplive.miguvideo.com/migu/kailu/nanjingsb/50/20230719/index.m3u8?msisdn=2025102308014162d44288f10c4a84b8b27a5f80ee99fd&mdspid=&spid=699067&netType=0&sid=5910021864&pid=2028597139&timestamp=20251023080141&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=838151753&ParentNodeID=-99&assertID=5910021864&client_ip=106.13.250.83&SecurityKey=20251023080141&promotionId=&mvid=5900006207&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=5a6e4ed4765e04fdb8e8bd37c3607a6c&ddCalcu=c56aea627e80406e3dc47736d5be80e48fbd,,南京十八,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/南京十八.png,☘️江苏频道,,Guovin.txt
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/500k.m3u8?zjiangsd,,南京娱乐,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/南京娱乐.png,☘️江苏频道,,Guovin.txt
南京少儿,http://live.nbs.cn/channels/njtv/sepd/nbs23.m3u8,,南京少儿,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/南京少儿.png,☘️江苏频道,,Guovin.txt
南京少儿,https://live.nbs.cn/channels/njtv/sepd/nbs23.m3u8,,南京少儿,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/南京少儿.png,☘️江苏频道,,Guovin.txt
南京教科,http://live.nbs.cn/channels/njtv/jkpd/nbs06.m3u8,,南京教科,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/南京教科.png,☘️江苏频道,,Guovin.txt
南京教科,http://z.b.bkpcp.top/m.php?id=njkj,,南京教科,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/南京教科.png,☘️江苏频道,,Guovin.txt
南京教科,https://live.nbs.cn/channels/njtv/jkpd/nbs06.m3u8,,南京教科,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/南京教科.png,☘️江苏频道,,Guovin.txt
南京教科,https://www.freetv.top/migu/838153729.m3u8?migutoken=68341b05540f514ec344fce1684f8a66005aec759b66a516681cab444a9ba187b5fe8f24736f20a63bce950472d823cb104a3f9b1e3d92a9aaca7c063902981bf22e9689666398fd6a3f36c311,,南京教科,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/南京教科.png,☘️江苏频道,,Guovin.txt
南京教科,https://mgtv.ottiptv.cc/migu/838153729.m3u8?migutoken=0427a8c0867765b66984ce8ef774d494eeb52a2d6a7eefe17c4b03fa30923700917323b8951caa30617f3eecc1db2844cdff2f7470556533fbc072ad7a7cb0c6284344cc57983294a2b26f4303,,南京教科,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/南京教科.png,☘️江苏频道,,Guovin.txt
南京教科,https://migu.188766.xyz/?migutoken=86098e6420f5a0e910566b8ddc67d470&id=%E5%8D%97%E4%BA%AC%E6%95%99%E7%A7%91%E9%A2%91%E9%81%93&type=yy,,南京教科,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/南京教科.png,☘️江苏频道,,Guovin.txt
南京教科,https://mursor.ottiptv.cc/migu/838153729.m3u8?migutoken=98de282c32eafc9a4b5acb6a30e117df1024ef4fac48d0348aa808540419b9072643b9f63e1411783dd42b9978f99128ce02062868fedeb4af89c194b9aa6722196b357ace002aa267e696cb66,,南京教科,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/南京教科.png,☘️江苏频道,,Guovin.txt
南京教科,http://gslbmgsplive.miguvideo.com/migu/kailu/nanjingkj/50/20230719/index.m3u8?msisdn=2025091908013422d2a0f4ed5e4511b896d3d3645248f2&mdspid=&spid=699067&netType=0&sid=5910021865&pid=2028597139&timestamp=20250919080134&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=838153729&ParentNodeID=-99&assertID=5910021865&client_ip=106.13.250.88&SecurityKey=20250919080134&promotionId=&mvid=5900006205&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=52692ec9c72414583509ce0cd575172e&ddCalcu=e522e7611985207e5cd9cc07e2c491045538,,南京教科,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/南京教科.png,☘️江苏频道,,Guovin.txt
南京教科,https://migu.188766.xyz/?migutoken=9836e1b4b47bb64863a50511881e2112&id=%E5%8D%97%E4%BA%AC%E6%95%99%E7%A7%91%E9%A2%91%E9%81%93&type=yy,,南京教科,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/南京教科.png,☘️江苏频道,,Guovin.txt
