频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间
Manatee Schools Television MSTV (Manatee County FL) (1080p),https://reflect-mcsb-vod.cablecast.tv/live-16/live/live.m3u8,MSTV.us@SD,,,,https://i.imgur.com/x0lJqSp.png,Education,,iptv-org-all.txt,1503,200,无视频流,,,,无音频,0.382
LCI HD,https://viamotionhsi.netplus.ch/live/eds/lci/browser-dash/lci.mpd,LCI.fr@HD,,,,https://i.imgur.com/DED8EXs.png,News,,iptv-org-all.txt,1326,200,超时,,,,无音频,20.002
KNBC-DT1 (1080p),https://nbculocallive.akamaized.net/hls/live/2037084/losangeles/stream1/master.m3u8,KNBCDT1.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/NBC_logo_2022_%28vertical%29.svg/512px-NBC_logo_2022_%28vertical%29.svg.png,General,,iptv-org-all.txt,1748,200,无视频流,,,,无音频,3.640
Lenz Animation,https://lenz.splus.ir/PLTV/88888888/224/3221227043/index.m3u8,LenzAnimation.ir@SD,,,,https://i.postimg.cc/V652Dq1P/lenzanimation.png,Kids,,iptv-org-all.txt,223,200,超时,,,,无音频,20.002
J Movie (576p),http://103.140.254.2:3500/live/417.m3u8,JMovie.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_J_MOVIES/images/LOGO_HD/image.png,Movies,,iptv-org-all.txt,303,500,无视频流,,,,无音频,0.609
LCI (720p),https://raw.githubusercontent.com/ipstreet312/freeiptv/master/ressources/btv/py/lci1.m3u8,LCI.fr@SD,,,,https://i.imgur.com/DED8EXs.png,News,,iptv-org-all.txt,57,200,无视频流,,,,无音频,1.905
Kriminal (1080p),https://44abd74d.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/Um9rdV9LcmltaW5hbF9ITFM/playlist.m3u8,,,,,,Undefined,,iptv-org-all.txt,542,504,无视频流,,,,无音频,0.257
Irida TV,https://www.hellasnet.tv/rest2.live.hn/w2r.iri/playlist.m3u8,IridaTV.gr@SD,,,,https://i.imgur.com/SAhG923.png,General,,iptv-org-all.txt,4663,502,无视频流,,,,无音频,2.986
Jiangxi Economy & Life Channel,https://play-live-hls.jxtvcn.com.cn/live-city/tv_jxtv3.m3u8,JiangxiEconomyLifeChannel.cn@SD,,,,https://www.tvchinese.net/uploads/tv/jxtv3.jpg,Business,,iptv-org-all.txt,2935,403,无视频流,,,,无音频,0.919
Indigenous TV (720p),http://streamipcf.akamaized.net/live/_definst_/smil:liveabr.smil/playlist.m3u8,IndigenousTV.tw@SD,,,,https://i.imgur.com/vmk4F9u.png,Culture,,iptv-org-all.txt,1187,403,无视频流,,,,无音频,0.132
K19,https://1853185335.rsc.cdn77.org/K192/tv/playlist.m3u8,K19.at@SD,,,,https://i.imgur.com/l4atkvs.png,Sports,,iptv-org-all.txt,526,403,无视频流,,,,无音频,0.242
Manoto TV,https://late-sky-0e1a.zahsytwdtjgjhasxby.workers.dev/?url=https://m3u.iranvids.com/manoto/output.m3u8,Manoto.uk@SD,,,,https://i.imgur.com/8wE1Lbp.png,Entertainment,,iptv-org-all.txt,1721,403,无视频流,,,,无音频,0.673
Jiangxi Public & Agriculture Channel,https://play-live-hls.jxtvcn.com.cn/live-city/tv_jxtv5.m3u8,JiangxiPublicAgricultureChannel.cn@SD,,,,https://www.tvchinese.net/uploads/tv/jxgg.jpg,General,,iptv-org-all.txt,2695,403,无视频流,,,,无音频,1.009
InfoWars Network (1080p),https://freespeech.akamaized.net/hls/live/2016712/live1/playlist.m3u8,InfoWars.us@SD,,,,https://i.imgur.com/a7h9epj.png,News,,iptv-org-all.txt,648,200,无视频流,,,,无音频,2.538
Jiangxi Children's Channel,https://play-live-hls.jxtvcn.com.cn/live-city/tv_jxtv6.m3u8,JiangxiChildrensChannel.cn@SD,,,,https://www.tvchinese.net/uploads/tv/jxtv6.jpg,Animation;Kids,,iptv-org-all.txt,3516,403,无视频流,,,,无音频,0.772
India News Rajasthan (576p) [Not 24/7],http://103.140.254.2:3500/live/513.m3u8,IndiaNewsRajasthan.in@SD,,,,https://jiotvimages.cdn.jio.com/dare_images/images/India_News_Rajasthan.png,News,,iptv-org-all.txt,296,500,无视频流,,,,无音频,0.615
Magna Channel (1080p) [Not 24/7],https://edge.medcom.id/live-edge/smil:magna.smil/playlist.m3u8,MagnaChannel.id@SD,,,,https://i.imgur.com/tfJo0SO.png,General,,iptv-org-all.txt,2223,200,超时,,,,无音频,20.002
La 2 Canarias (720p),https://ztnr.rtve.es/ztnr/5468585.m3u8,La2Canarias.es@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Logo_La_2_Canarias.png/512px-Logo_La_2_Canarias.png,General;Public,,iptv-org-all.txt,541,200,无视频流,,,,无音频,8.695
Jiangxi City Channel,https://play-live-hls.jxtvcn.com.cn/live-city/tv_jxtv2.m3u8,JiangxiCityChannel.cn@SD,,,,https://www.tvchinese.net/uploads/tv/jxds.jpg,General,,iptv-org-all.txt,3314,403,无视频流,,,,无音频,0.763
India Today (720p) [Not 24/7],https://indiatodaylive.akamaized.net/hls/live/2014320/indiatoday/indiatodaylive/playlist.m3u8,IndiaToday.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_INDIA_TODAY/images/LOGO_HD/image.png,News,,iptv-org-all.txt,2398,200,超时,,,,无音频,20.002
IRIB3 (1080p),https://lenz.splus.ir/PLTV/88888888/224/3221226868/index.m3u8,IRIB3.ir@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/IRIB_TV3_LOGO.svg/320px-IRIB_TV3_LOGO.svg.png,Sports,,iptv-org-all.txt,3171,200,无视频流,,,,无音频,5.060
Junior Music HD (1080p),https://liveovh011.cda.pl/enc117/topkidsjrhdraw/topkidsjrhdraw.m3u8,JuniorMusic.pl@HD,,,,https://i.imgur.com/RE2RXQJ.png,Music,,iptv-org-all.txt,1099,200,超时,,,,无音频,20.002
JKN 18 (1080p),https://lb1-live-mv.v2h-cdn.com/hls/ffda/jkn18/jkn18.m3u8,JKN18.th@SD,,,,https://i.imgur.com/m4nPR2L.png,News,,iptv-org-all.txt,2235,403,无视频流,,,,无音频,1.163
LINQ TV (480p),https://ms7.mx-cd.net/dtv-09/246-2090022/Linq_Media_TV.smil/playlist.m3u8,LINQTV.nl@SD,,,,https://i.imgur.com/0DgP3vu.png,General,,iptv-org-all.txt,136,200,无视频流,,,,无音频,9.464
Kanal 7 (1080p) [Not 24/7],https://kanal7-live.daioncdn.net/kanal7/kanal7.m3u8,Kanal7.tr@SD,,,,https://i.imgur.com/0gq9xOm.png,Entertainment,,iptv-org-all.txt,2699,200,无视频流,,,,无音频,16.725
L'Equipe (1080p),https://dshn8inoshngm.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-gac2i63dmu8b7/LEquipe_FR.m3u8,LEquipe.fr@SD,,,,https://i.imgur.com/t35zhM9.png,Sports,,iptv-org-all.txt,895,200,无视频流,,,,无音频,3.465
KienGiangTV (1080p) [Geo-blocked],https://tv.kgtv.vn/live/kgtv/kgtv.m3u8,KienGiangTV.vn@SD,,,,,Undefined,,iptv-org-all.txt,6557,403,无视频流,,,,无音频,2.766
Laura Dave Media TV (720p),https://streaming.lauradavemedia.com/ldm/index.m3u8,LauraDaveMediaTV.cm@SD,,,,https://i.imgur.com/zzG1S2n.png,General,,iptv-org-all.txt,2043,200,无视频流,,,,无音频,11.203
KhozestanTV,https://lenz.splus.ir/PLTV/88888888/224/3221226415/index.m3u8,KhozestanTV.ir@SD,,,,https://upload.wikimedia.org/wikipedia/fa/thumb/9/9a/Ahwaz_TV.svg/320px-Ahwaz_TV.svg.png,General,,iptv-org-all.txt,2519,200,超时,,,,无音频,20.003
La7 Cinema (720p),https://viamotionhsi.netplus.ch/live/eds/la7d/browser-dash/la7d.mpd,La7Cinema.it@HD,,,,https://i.imgur.com/khPweok.png,Undefined,,iptv-org-all.txt,279,200,超时,,,,无音频,20.003
