频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间
France 2 HD (720p),https://viamotionhsi.netplus.ch/live/eds/france2hd/browser-dash/france2hd.mpd,France2.fr@HD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/France_2_2018.svg/512px-France_2_2018.svg.png,General,,iptv-org-all.txt,1808,200,超时,,,,无音频,20.001
Ici Radio-Canada Télé Ottawa/Gatineau (CBOFT-DT) [Geo-blocked],https://rcavlive.akamaized.net/hls/live/664046/cancboft/master.m3u8,CBOFTDT.ca@SD,,,,https://i.imgur.com/373Y8Py.png,General,,iptv-org-all.txt,9,403,无视频流,,,,无音频,0.089
GOOD TV CH18 國際講員 (720p) [Not 24/7],https://live.streamingfast.net/osmflivech18.m3u8,,,,,,Undefined,,iptv-org-all.txt,771,200,无视频流,,,,无音频,5.068
France 4 HD (720p),https://viamotionhsi.netplus.ch/live/eds/france4hd/browser-dash/france4hd.mpd,France4.fr@HD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/France_4_2018.svg/512px-France_4_2018.svg.png,Kids,,iptv-org-all.txt,1449,200,超时,,,,无音频,20.008
GOOD TV CH28 現代詩歌 (720p) [Not 24/7],https://live.streamingfast.net/osmflivech28.m3u8,,,,,,Undefined,,iptv-org-all.txt,227,200,无视频流,,,,无音频,5.080
Euronews Romania,https://ythls.armelin.one/channel/UCbATDExtWstHnwWELZnXNZA.m3u8,EuronewsRomania.ro@SD,,,,https://i.imgur.com/jUOVUXt.png,News,,iptv-org-all.txt,2466,200,无视频流,,,,无音频,4.685
Fontana Community Television (720p) [Geo-blocked],https://reflect-watchkfon-fontana.cablecast.tv/live-3/live/live.m3u8,KFONTV.us@SD,,,,https://i.imgur.com/MQHYm3V.png,General,,iptv-org-all.txt,1868,200,无视频流,,,,无音频,0.419
Global TV,https://cdn4.skygo.mn/live/disk1/GlobalTV/HLSv3-FTA/GlobalTV.m3u8,GlobalTV.mn@SD,,,,https://i.imgur.com/Es5FX4z.png,Undefined,,iptv-org-all.txt,929,200,无视频流,,,,无音频,5.537
Fars,https://lenz.splus.ir/PLTV/88888888/224/3221226701/index.m3u8,FarsTV.ir@SD,,,,https://upload.wikimedia.org/wikipedia/fa/7/7b/Iribfars.png,General,,iptv-org-all.txt,1882,200,超时,,,,无音频,20.002
ESPN Deportes (360p),https://e3.thetvapp.to/hls/espn-deportes/index.m3u8,ESPNDeportes.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/ESPN_Deportes.svg/512px-ESPN_Deportes.svg.png,Sports,,iptv-org-all.txt,1408,403,无视频流,,,,无音频,0.622
Ici Radio-Canada Télé Québec (CBVT-DT) [Geo-blocked],https://rcavlive.akamaized.net/hls/live/664045/cancbvt/master.m3u8,CBVTDT.ca@SD,,,,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/Current_Logo_of_Ici_Radio-Canada_T%C3%A9l%C3%A9_%282016-present%29.svg/512px-Current_Logo_of_Ici_Radio-Canada_T%C3%A9l%C3%A9_%282016-present%29.svg.png,General,,iptv-org-all.txt,10,403,无视频流,,,,无音频,0.341
India Daily Live (1080p),https://d35j504z0x2vu2.cloudfront.net/v1/master/0bc8e8376bd8417a1b6761138aa41c26c7309312/india-daily-24x7/index.m3u8,IndiaDailyLive.in@SD,,,,https://jiotvimages.cdn.jio.com/dare_images/images/India_Daily_24x7.png,News,,iptv-org-all.txt,433,200,超时,,,,无音频,20.002
Fibwi (1080p) [Not 24/7],https://hostcdn3.fibwi.com/fibwi_diario/index.fmp4.m3u8,Fibwi.es@SD,,,,https://i.imgur.com/4vcGzcC.png,General,,iptv-org-all.txt,1457,403,无视频流,,,,无音频,0.815
GOOD TV CH20 恩典時分 (720p) [Not 24/7],https://live.streamingfast.net/osmflivech20.m3u8,,,,,,Undefined,,iptv-org-all.txt,774,200,无视频流,,,,无音频,5.084
GOOD TV CH29 經典音樂河 (720p) [Not 24/7],https://live.streamingfast.net/osmflivech29.m3u8,,,,,,Undefined,,iptv-org-all.txt,234,200,无视频流,,,,无音频,5.073
Ghost TV (712p) [Not 24/7],https://stmv.video.expressolider.com.br/ghostv/ghostv/playlist.m3u8,GhostTV.br@SD,,,,https://i.imgur.com/ZVO8GVI.png,Movies,,iptv-org-all.txt,1049,503,无视频流,,,,无音频,0.576
Fasso TV Kankan,https://dvrfl06.bozztv.com/astv-fassotv/index.m3u8,FassoTVKankan.gn@SD,,,,https://i.imgur.com/xrV3Qrr.png,General,,iptv-org-all.txt,1181,403,无视频流,,,,无音频,0.201
France 3 HD (720p),https://viamotionhsi.netplus.ch/live/eds/france3hd/browser-dash/france3hd.mpd,France3.fr@HD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/France_3_2018.svg/512px-France_3_2018.svg.png,General,,iptv-org-all.txt,1884,200,超时,,,,无音频,20.002
GOOD TV CH30 天堂敬拜 (720p) [Not 24/7],https://live.streamingfast.net/osmflivech30.m3u8,,,,,,Undefined,,iptv-org-all.txt,192,200,无视频流,,,,无音频,5.067
France 5 HD (720p),https://viamotionhsi.netplus.ch/live/eds/france5hd/browser-dash/france5hd.mpd,France5.fr@HD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/France_5_2018.svg/512px-France_5_2018.svg.png,General,,iptv-org-all.txt,1264,200,超时,,,,无音频,20.002
Gloob (576p),http://45.235.0.78/Gloob/playlist.m3u8,Gloob.br@SD,,,,https://i.imgur.com/N1BUULh.png,Kids,,iptv-org-all.txt,196,200,超时,,,,无音频,20.002
Ici Radio-Canada Télé Saguenay/Lac-St-Jean (CKTV-DT) [Geo-blocked],https://rcavlive.akamaized.net/hls/live/704023/cancktv/master.m3u8,CKTVDT.ca@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/SRC-TV.svg/512px-SRC-TV.svg.png,General,,iptv-org-all.txt,8,403,无视频流,,,,无音频,0.106
GOOD TV CH31 福音佈道音樂會 (720p),https://live.streamingfast.net/osmflivech31.m3u8,,,,,,Undefined,,iptv-org-all.txt,197,200,无视频流,,,,无音频,5.075
