频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间,是否假源,是否轮回,轮回相似度,检测信息
Canal 24 Horas Catalunya (720p),https://ztnr.rtve.es/ztnr/4952053.m3u8,24HorasCatalunya.es@SD,,,,https://i.imgur.com/IUVRm5L.png,News;Public,640x360,iptv-org-all.txt,2342,200,成功,h264,640x360,25.0,有音频,3.777,否,否,0.5781,
Aysen TV (720p),https://v1.tustreaming.cl/aysentv/index.m3u8,AysenTV.cl@SD,,,,https://i.imgur.com/DmdBf9S.png,General,1280x720,iptv-org-all.txt,1402,200,成功,h264,1280x720,29.97002997002997,有音频,4.026,否,否,0.5729,
Canal 10 Cordoba,https://stream.arcast.net:4443/canal10/ngrp:canal10_all/playlist.m3u8,Canal10Cordoba.ar@SD,,,,https://i.imgur.com/87WCHtd.png,Undefined,416x234,iptv-org-all.txt,1826,200,成功,h264,416x234,25.0,有音频,3.902,否,否,0.5208,
Canal Educação (720p),https://canaleducacao-stream.ebc.com.br/index.m3u8,CanalEducacao.br@SD,,,,https://i.imgur.com/OOB7nrS.png,Education,1280x720,iptv-org-all.txt,2226,200,成功,h264,1280x720,29.97002997002997,有音频,10.099,否,否,0.5625,
BR Fernsehen Nord (720p),https://mcdn.br.de/br/fs/bfs_nord/hls/de/master.m3u8,BRFernsehen.de@Nord,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Logo_Bayerischer_Rundfunk_2024.svg/512px-Logo_Bayerischer_Rundfunk_2024.svg.png,Undefined,480x270,iptv-org-all.txt,2441,200,成功,h264,480x270,50.0,有音频,17.853,否,否,0.5573,
Canal Sur Andalucia (1080p),https://dfk2a268yviz9.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-ddiii1m6jt6of/CanalSurAndaluciaES.m3u8,CanalSurAndalucia.es@SD,,,,https://i.imgur.com/lznnA4v.png,General;Public,640x360,iptv-org-all.txt,1905,200,成功,h264,640x360,25.0,有音频,4.342,否,否,0.6094,
Atacama Noticias (720p) [Not 24/7],https://v2.tustreaming.cl/atacamanoticias/index.m3u8,AtacamaNoticias.cl@SD,,,,https://i.imgur.com/Avx4Ecf.png,News,1920x1080,iptv-org-all.txt,1382,200,成功,h264,1920x1080,59.94005994005994,有音频,4.327,否,否,0.6146,
Better Life Nature Channel (480p),https://tgn.bozztv.com/betterlife/betternature/betternature/index.m3u8,BetterLifeNatureChannel.us@SD,,,,https://i.imgur.com/D8Vuw6I.png,Relax,704x480,iptv-org-all.txt,1365,200,成功,h264,704x480,29.97002997002997,有音频,1.392,否,否,0.5417,
Canal 5 Pico Truncado (540p),https://stream.arcast.com.ar/canal5picotruncado/canal5picotruncado/playlist.m3u8,Canal5PicoTruncado.ar@SD,,,,https://i.imgur.com/VwUiSVF.png,Undefined,960x540,iptv-org-all.txt,72,200,成功,h264,960x540,29.97002997002997,有音频,2.040,否,否,0.5417,
Baywatch,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62bdae69a47b6c00076af298/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c794333-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=cf6b9a6c-d0a8-4354-b1e0-ffb5af44b853,Baywatch.us@Canada,,,,https://i.imgur.com/c2esKHg.png,Series,426x240,iptv-org-all.txt,97,200,成功,h264,426x240,30.0,有音频,3.421,否,否,0.5990,
Bloomberg TV Europe (720p),https://bloomberg.com/media-manifest/streams/eu.m3u8,BloombergTV.us@Europe,,,,https://i.imgur.com/OuogLHx.png,Business,480x272,iptv-org-all.txt,1036,200,成功,h264,480x272,25.0,有音频,2.834,否,否,0.6146,
Baku TV (720p),https://raw.githubusercontent.com/UzunMuhalefet/streams/refs/heads/main/myvideo-az/baku-tv.m3u8,BakuTV.az@SD,,,,https://i.imgur.com/r4FzxSg.png,News,720x404,iptv-org-all.txt,1133,200,成功,h264,720x404,25.0,有音频,5.536,否,否,0.6042,
Bravo TV,https://redirector.rudo.video/hls-video/c54ac2799874375c81c1672abb700870537c5223/bravo/bravo.smil/playlist.m3u8?did=b2201035844768f58630b7eef,BravoTV.ar@SD,,,,https://upload.wikimedia.org/wikipedia/commons/5/5e/Bravotv.png,General,426x240,iptv-org-all.txt,1416,200,成功,h264,426x240,30.0,有音频,5.838,否,否,0.0000,
BabyFirst,https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/c8d16110-566c-4e95-a1df-55d175e9e201/manifest.m3u8,BabyFirst.us@US,,,,https://i.imgur.com/WxLHBwu.png,Kids,1920x1080,iptv-org-all.txt,1243,200,成功,h264,1920x1080,25.0,有音频,5.606,否,否,0.5729,
Canal Provincial (360p),https://streaming.telered.com.ar/provincial/streaming/mystream.m3u8,CanalProvincial.ar@SD,,,,https://i.imgur.com/bXHHtcb.png,General,416x234,iptv-org-all.txt,2405,200,成功,h264,416x234,14.985014985014985,有音频,7.884,否,否,0.5781,
Carac 2 (1080p),https://onefmhd.vedge.infomaniak.com/livecast/ik:onefmhd/manifest.m3u8,Carac2.ch@SD,,,,https://i.imgur.com/hCoIPen.png,Entertainment,1920x1080,iptv-org-all.txt,3615,200,成功,h264,1920x1080,25.0,有音频,5.159,否,否,0.5833,
CBS News Colorado (720p),https://cbsn-den.cbsnstream.cbsnews.com/out/v1/2e49baf2906244ecb01b07d9885fbe7a/master.m3u8,CBSNewsColorado.us@SD,,,,https://i.imgur.com/2oyYwBw.png,News,1280x720,iptv-org-all.txt,1240,200,成功,h264,1280x720,29.97002997002997,有音频,1.731,否,否,0.5885,
Catve Master TV (720p) [Not 24/7],https://5b33b873179a2.streamlock.net:1443/mastertv/livestream/playlist.m3u8,CatveMasterTV.br@SD,,,,https://i.imgur.com/4m7Iazm.png,General,1920x1080,iptv-org-all.txt,2217,200,成功,h264,1920x1080,30.0,有音频,4.482,否,否,0.5781,
BBC Persian (720p),https://vs-cmaf-pushb-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_persian_tv/pc_hd_abr_v2.mpd,BBCPersian.uk@SD,,,,https://i.imgur.com/4uTMnPb.png,News,1280x720,iptv-org-all.txt,782,200,成功,h264,1280x720,200.0,有音频,8.307,否,否,0.5938,
Canal 13 Campeche (720p) [Not 24/7],https://stream-207963.castr.net/65313d270e749722b6474684/live_38c14fb0dfbd11ee8847c303f3096501/index.fmp4.m3u8,Canal13Campeche.mx@SD,,,,https://i.imgur.com/SlycKgZ.png,General,1280x720,iptv-org-all.txt,1112,200,成功,h264,1280x720,,有音频,0.992,否,否,0.5833,
aurLife HD (614p),http://124.109.47.101/hls/stream1.m3u8,aurLifeHD.pk@SD,,,,https://i.imgur.com/GfWLn3O.jpg,General,1280x720,iptv-org-all.txt,538,200,成功,h264,1280x720,30.0,有音频,7.823,否,否,0.5729,
BeitolAbbas TV Channel (720p),https://live.beitolabbas.tv/live/beitolabbastv.m3u8,BeitolAbbasTVChannel.iq@SD,,,,https://i.imgur.com/s8PfUQy.png,Religious,1280x720,iptv-org-all.txt,1364,200,成功,h264,1280x720,25.0,有音频,3.012,否,否,0.5625,
Atacama TV (Copiapó) (720p) [Not 24/7],https://v2.tustreaming.cl/atacamatv/index.m3u8,AtacamaTV.cl@SD,,,,https://i.postimg.cc/rwS082hL/atacama-tv.png,Undefined,1280x720,iptv-org-all.txt,993,200,成功,h264,1280x720,60.0,有音频,3.756,否,否,0.5833,
Canal 3 KMK TV (720p),https://live20.bozztv.com/giatv/giatv-KMKTV/KMKTV/chunks.m3u8,Canal3KMKTV.cr@SD,,,,https://i.imgur.com/sgRDRBK.jpg,Music,1280x720,iptv-org-all.txt,58,200,成功,h264,1280x720,29.97002997002997,有音频,1.096,否,否,0.5781,
Beyaz TV (1080p),https://beyaztv.daioncdn.net/beyaztv/beyaztv.m3u8?app=fcd5c66b-da9d-44ba-a410-4f34805c397d&ce=3,BeyazTV.tr@SD,,,,https://i.imgur.com/uykIdML.png,Undefined,,iptv-org-all.txt,2392,200,成功,h264,,,有音频,11.222,否,否,0.5938,
Awkward,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62bc1784120ba80007935aaa/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1ca062-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=50a5387f-9836-4d86-abe5-44dbc233ba2e,,,,,,Undefined,426x240,iptv-org-all.txt,108,200,成功,h264,426x240,30.0,有音频,4.512,否,否,0.5990,
Canale 2 Altamura (576p) [Not 24/7],https://59d7d6f47d7fc.streamlock.net/canale2/canale2/playlist.m3u8,Canale2Altamura.it@SD,,,,https://i.imgur.com/7XXdN5T.png,General,1024x576,iptv-org-all.txt,150,200,成功,h264,1024x576,25.0,有音频,3.579,否,否,0.5833,
Can TV (720p),http://canbroadcast.com:7000/canlican/tv.m3u8,CanTV.tr@SD,,,,https://i.imgur.com/oIMtuwB.png,News,1280x720,iptv-org-all.txt,1404,200,成功,h264,1280x720,30.0,有音频,1.562,否,否,0.5417,
Canal Santa María (360p),https://streaming.telered.com.ar/santa-maria/streaming/mystream.m3u8,CanalSantaMaria.ar@SD,,,,https://www.canalsantamaria.com.ar/images/santamaria_logo.jpg,Religious,416x234,iptv-org-all.txt,1985,200,成功,h264,416x234,14.985014985014985,有音频,8.814,否,否,0.5469,
BRTV (720p),https://5bf7b725107e5.streamlock.net/brtv/brtv/playlist.m3u8,BRTV.id@SD,,,,https://upload.wikimedia.org/wikipedia/id/1/1f/Logo_BRTV.png,Undefined,1280x720,iptv-org-all.txt,188,200,成功,h264,1280x720,50.0,有音频,5.251,否,否,0.5469,
BIZ TV (1080p),https://fl.biztv.media/biz_tv_720_uni8jhub4h8fub4idejswh8dh3j94finbu4nidj39inwsj92in3d/index.m3u8,BIZTV.uz@SD,,,,https://biztv.uz/static/media/logo.5f993187.png,Entertainment,1280x720,iptv-org-all.txt,1708,200,成功,h264,1280x720,25.0,有音频,7.610,否,否,0.5885,
Best Thriller TV,https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/ce168a85-c8d4-41d6-a597-cc8fd7baddd9/manifest.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,3653,504,成功,h264,1920x1080,25.0,有音频,6.646,否,否,0.5573,
Canal 34 San Juan (720p),https://streamyes.alsolnet.com/canal34hd/live/playlist.m3u8,Canal34SanJuan.ar@SD,,,,https://i.imgur.com/bZMEiYe.png,General,1280x720,iptv-org-all.txt,970,200,成功,h264,1280x720,30.0,有音频,2.034,否,否,0.5833,
Canal 21 Huancayo (720p),https://play.agenciastreaming.com:8081/tvwanka/tracks-v1/index.fmp4.m3u8,Canal21Huancayo.pe@HD,,,,https://i.imgur.com/Kfdkm06.png,General,1280x720,iptv-org-all.txt,1605,200,成功,h264,1280x720,29.97002997002997,无音频,4.220,否,否,0.6094,
BFM2,https://d1ib1gsg71oarf.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-scp7wda722jph/BFM2_FR.m3u8,BFM2.fr@HD,,,,https://i.postimg.cc/PrbrSsjT/bfm2.png,News,640x360,iptv-org-all.txt,1650,200,成功,h264,640x360,25.0,有音频,4.280,否,否,0.5781,
Canal 5 TV Cozumel (1080p),https://video0.rogohosting.com:19360/tvcozumel/tvcozumel.m3u8,Canal5TVCozumel.mx@SD,,,,https://i.imgur.com/0nzNMuP.jpeg,General,1920x1080,iptv-org-all.txt,2732,200,成功,h264,1920x1080,60.0,有音频,1.578,否,否,0.5521,
Biz TV (1080p),https://2-fss-1.streamhoster.com/pl_154/205722-2251224-1/playlist.m3u8,BizTV.us@SD,,,,https://i.imgur.com/yaNXOnO.png,Lifestyle,1920x1080,iptv-org-all.txt,1126,200,成功,h264,1920x1080,29.97002997002997,有音频,0.779,否,否,0.5833,
Brividy Cinema (720p),https://ixmediasrl-serially-1-it.rakuten.wurl.tv/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,961,200,成功,h264,1280x720,29.97002997002997,有音频,0.643,否,否,0.6198,
Assassination Classroom,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65a7d99f4a10d800086083a9/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1c7951-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=21a7b417-879a-4f02-8497-8a823880cbe4,,,,,,Undefined,426x240,iptv-org-all.txt,119,200,成功,h264,426x240,30.0,有音频,4.850,否,否,0.5677,
AWE (720p),https://a-cdn.klowdtv.com/live1/awe_720p/playlist.m3u8,AWE.us@SD,,,,https://i.postimg.cc/85g5z1dJ/awe.png,General,1280x720,iptv-org-all.txt,1161,200,成功,h264,1280x720,29.97002997002997,有音频,0.445,否,否,0.5833,
CBS Sports Golazo Network,https://dai.google.com/linear/hls/event/GxrCGmwST0ixsrc_QgB6qw/master.m3u8,CBSSportsGolazoNetwork.us@SD,,,,https://i.imgur.com/eMjutHS.png,Sports,1280x720,iptv-org-all.txt,1301,200,成功,h264,1280x720,29.97002997002997,有音频,2.119,否,否,0.5521,
Baden TV Süd (480p),https://cdn.icu.de/rtplive/smil:btvsued.smil/playlist.m3u8,BadenTVSud.de@SD,,,,https://badentvsued.s3.welocal.cloud/sources/60631840dfa86.png,General,1920x1080,iptv-org-all.txt,2587,200,成功,h264,1920x1080,25.0,有音频,4.969,否,否,0.5521,
Cafe Trade TV,https://cafetradehls.wns.live/hls/stream.m3u8,CafeTradeTV.ir@SD,,,,https://i.ibb.co/GW4cMfc/cafe-trade-tv.png,Business,1280x720,iptv-org-all.txt,2179,200,成功,h264,1280x720,25.0,有音频,2.588,否,否,0.5781,
CCTV-4 America (1080p),https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8,CCTV4America.cn@SD,,,,https://i.imgur.com/gBbLyqh.png,General,1920x1080,iptv-org-all.txt,2824,200,成功,h264,1920x1080,25.0,有音频,3.761,否,否,0.6042,
Azzurra TV (576p),https://ed05.top-ix.org/avtvlive/azzurra/streaming/playlist.m3u8,AzzurraTV.it@SD,,,,https://i.imgur.com/qWIZNEc.png,General,1024x576,iptv-org-all.txt,3214,200,成功,h264,1024x576,25.0,有音频,5.420,否,否,0.5833,
BIG TV (720p),https://cdn-1.pishow.tv/live/1059/master.m3u8,BIGTV.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_BIG_TV/images/LOGO_HD/image.png,News,424x240,iptv-org-all.txt,220,200,成功,h264,424x240,25.0,有音频,10.491,否,否,0.5938,
Canal 13 La Rioja (480p),http://arcast.net:1935/mp/mp/playlist.m3u8,Canal13LaRioja.ar@SD,,,,https://i.imgur.com/OI97Sgq.png,Undefined,1280x720,iptv-org-all.txt,1641,200,成功,h264,1280x720,25.0,有音频,0.964,否,否,0.5885,
Bhojpuri Cinema (720p),https://live-bhojpuri.akamaized.net/liveabr/playlist.m3u8,BhojpuriCinema.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_BHOJPURI_CINEMA/images/LOGO_HD/image.png,Movies,1280x720,iptv-org-all.txt,1673,200,成功,h264,1280x720,25.0,有音频,6.020,否,否,0.6615,
Auf Achse,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/61fbf91afb1b10000880dd08/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1c7953-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=579b45d5-6dd7-46c5-bf99-ff4de12ce423,,,,,,Undefined,426x240,iptv-org-all.txt,368,200,成功,h264,426x240,30.0,有音频,1.381,否,否,0.5625,
BUTV10 (Boston University) (1080p) [Not 24/7],https://cdnapisec.kaltura.com/p/2184561/sp/218456100/playManifest/entryId/1_68qxw4eu/format/applehttp/a.m3u8,BUTV10.us@SD,,,,https://i.imgur.com/Iv1Fe67.png,Education,1280x720,iptv-org-all.txt,838,200,成功,h264,1280x720,30.0,有音频,2.644,否,否,0.5469,
AT5,https://takeoff.jetstre.am/?account=atvijf&file=live&output=playlist.m3u8&protocol=https&service=wowza&type=live,AT5.nl@SD,,,,https://i.postimg.cc/D0q1wjbF/at5.png,General,1920x1080,iptv-org-all.txt,2031,200,成功,h264,1920x1080,50.0,有音频,6.951,否,否,0.5833,
CC Pluto TV,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5d4947590ba40f75dc29c26b/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=84aca4b4-4b92-11ef-aece-533610f1ea34&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=c4adaaf6-09fa-43e6-a254-c92d6891db35,CCPlutoTV.us@Germany,,,,https://i.imgur.com/MjC40At.png,Comedy,426x240,iptv-org-all.txt,314,200,成功,h264,426x240,30.0,有音频,4.322,否,否,0.5781,
BBC Three HD (720p),https://streamer.nexyl.uk/39290a19-b8dd-43ea-b8dc-081c37790f24.m3u8,BBCThree.uk@HD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/BBC_Three_2022.svg/512px-BBC_Three_2022.svg.png,General,960x540,iptv-org-all.txt,1435,200,成功,h264,960x540,50.0,无音频,2.199,否,否,0.5677,
Beond TV (720p) [Geo-blocked],https://amg01681-beondtv-amg01681c1-klowdtv-us-1826.playouts.now.amagi.tv/playlist/amg01681-beondtv-beondtv-klowdtvus/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,2421,200,成功,h264,1280x720,29.97002997002997,有音频,1.155,否,否,0.6094,
Bondi Vet (720p),https://wtfn-bondivet-1-au.samsung.wurl.tv/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,1146,200,成功,h264,1280x720,29.97002997002997,有音频,1.912,否,否,0.6979,
Canal 26 (1080p),https://stream-gtlc.telecentro.net.ar/hls/canal26hls/main.m3u8,Canal26.ar@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Canal_26_logo_%282022%29.svg/512px-Canal_26_logo_%282022%29.svg.png,News,1920x1080,iptv-org-all.txt,1798,200,成功,h264,1920x1080,25.0,有音频,4.200,否,否,0.5885,
B Smart TV (320p),https://raw.githubusercontent.com/Sibprod/streams/main/ressources/dm/py/hls/bsmart.m3u8,BSmartTV.fr@SD,,,,https://i.imgur.com/RyVEFcG.png,Undefined,320x184,iptv-org-all.txt,120,200,成功,h264,320x184,25.0,有音频,3.000,否,否,0.6198,
Atreseries (1080p),http://176.65.146.237:8401/play/a0ai/index.m3u8,Atreseries.es@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Atreseries_2020_logo.svg/512px-Atreseries_2020_logo.svg.png,Series,1920x1080,iptv-org-all.txt,321,200,成功,h264,1920x1080,25.0,有音频,2.348,否,否,0.5573,
Carlsbad City TV Channel (Carlsbad CA) (720p),https://edge-f.swagit.com/live/carlsbadca/live-3-a-1/playlist.m3u8,CityTVCarlsbad.us@SD,,,,https://i.imgur.com/G6h8efT.png,General,1280x720,iptv-org-all.txt,625,200,成功,h264,1280x720,29.97002997002997,有音频,0.474,否,否,0.6146,
CBS Sports Network USA,https://fl1.moveonjoy.com/CBS_SPORTS_NETWORK/index.m3u8,CBSSportsNetworkUSA.us@SD,,,,https://i.imgur.com/A8CnA8g.png,Sports,1280x720,iptv-org-all.txt,201,200,成功,h264,1280x720,59.94005994005994,有音频,3.292,否,否,0.5677,
Carivision (1080p) [Geo-blocked],https://ss2.tvrdomi.com:1936/carivision/carivision/playlist.m3u8,Carivision.do@SD,,,,https://i.imgur.com/XjGb2UM.png,News,1280x720,iptv-org-all.txt,1200,200,成功,h264,1280x720,29.97002997002997,有音频,2.311,否,否,0.5781,
Canal 6 Posadas (1080p),https://iptv.ixfo.com.ar:30443/live/c6digital/playlist.m3u8,Canal6Posadas.ar@SD,,,,https://i.imgur.com/OamBiS5.png,Undefined,1280x720,iptv-org-all.txt,387,200,成功,h264,1280x720,25.0,有音频,5.045,否,否,0.5312,
Azteca Honduras (720p),https://dvrfl03.bozztv.com/hondu-azteca/index.m3u8,AztecaHonduras.hn@SD,,,,https://i.imgur.com/sxFh1dw.png,General,1280x720,iptv-org-all.txt,2656,200,成功,h264,1280x720,30.0,有音频,1.521,否,否,0.5677,
CBS 8 Des Moines IA (KCCI) (720p),https://aegis-cloudfront-1.tubi.video/8d1f164d-34ef-4f70-b948-ae33826a0aaa/playlist.m3u8,KCCIDT1.us@SD,,,,https://i.imgur.com/6xjshQj.png,General,384x216,iptv-org-all.txt,72,200,成功,h264,384x216,29.97002997002997,有音频,1.110,否,否,0.5260,
CBS News Philadelphia (720p),https://cbsn-phi.cbsnstream.cbsnews.com/out/v1/5c9ad3e215984b0e9ad845b335216b72/master.m3u8,CBSNewsPhilly.us@SD,,,,https://i.imgur.com/FmtTbNY.png,News,1280x720,iptv-org-all.txt,1348,200,成功,h264,1280x720,29.97002997002997,有音频,2.153,否,否,0.5729,
CBS News Texas (720p),https://cbsn-dal.cbsnstream.cbsnews.com/out/v1/ffa98bbf7d2b4c038c229bd4d9122708/master.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,881,200,成功,h264,1280x720,29.97002997002997,有音频,2.127,否,否,0.5729,
ATB La Paz (614p) [Not 24/7],http://186.121.206.197/live/daniel/index.m3u8,ATBLaPaz.bo@SD,,,,https://i.imgur.com/E243X2x.png,General,496x278,iptv-org-all.txt,331,200,成功,h264,496x278,30.0,有音频,1.889,否,否,0.6771,
BX Arts (720p),https://reflect-stream-bronxnet.cablecast.tv/live-19/live/stream-2/live.m3u8,BXArts.us@SD,,,,https://i.imgur.com/PF71rdZ.png,Culture,480x270,iptv-org-all.txt,1761,200,成功,h264,480x270,30.0,有音频,1.649,否,否,0.5677,
Buzzfeed Unsolved,https://d39g1vxj2ef6in.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/master.m3u8?ads.xumo_channelId=88883099,BuzzfeedUnsolved.pl@FAST,,,,https://images-0.rakuten.tv/storage/global-live-channel/translation/artwork/e16cfcc7-2040-4bd5-8339-16d499f8799e-width200-quality90.png,Undefined,1280x720,iptv-org-all.txt,1776,200,成功,h264,1280x720,30.0,有音频,2.342,否,否,0.5417,
B15 Zacatecas (1080p),https://s5.mexside.net:1936/envio2/envio2/playlist.m3u8,B15Zacatecas.mx@SD,,,,https://i.imgur.com/kaUhEQy.png,General,1920x1080,iptv-org-all.txt,22,200,成功,h264,1920x1080,,有音频,0.912,否,否,0.7917,
BRTV (720p) [Geo-blocked],https://live.artidijitalmedya.com/artidijital_brtv/brtv/playlist.m3u8,BRTV.tr@SD,,,,https://i.postimg.cc/Ls9qt4Yc/brtv.png,Undefined,1280x720,iptv-org-all.txt,365,200,成功,h264,1280x720,25.0,有音频,7.959,否,否,0.5729,
Cascara TV (720p),https://ss2.tvrdomi.com:1936/cascaratv/cascaratv/playlist.m3u8,CascaraTV.do@SD,,,,https://i.imgur.com/DEUR7mB.png,General,1280x720,iptv-org-all.txt,1037,200,成功,h264,1280x720,29.97002997002997,有音频,1.811,否,否,0.6042,
BRIDGE Hits,http://31.148.48.15/Bridge_TV_Dance/index.m3u8,BRIDGEHits.ru@SD,,,,https://i.imgur.com/sIW9oR4.png,Music,720x576,iptv-org-all.txt,200,200,成功,h264,720x576,25.0,有音频,2.039,否,否,0.5729,
Carac 1 (1080p),https://edge13.vedge.infomaniak.com/livecast/ik:event/manifest.m3u8,Carac1.ch@SD,,,,https://i.imgur.com/TSc35U6.png,Entertainment,1920x1080,iptv-org-all.txt,850,200,成功,h264,1920x1080,25.0,有音频,4.542,否,否,0.5365,
Azstar TV,https://live.livestreamtv.ca/azstar/amlst:azstar/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,2768,200,成功,h264,1920x1080,25.0,有音频,2.131,否,否,0.5833,
CarinaTV,https://samson.streamerr.co:8081/carinatv/tracks-v1a1/playlist.m3u8,CarinaTV.it@SD,,,,https://i.imgur.com/ANGD7gv.png,Undefined,1920x1080,iptv-org-all.txt,1465,200,成功,h264,1920x1080,25.0,有音频,3.284,否,否,0.5885,
Big Time Rush,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/663385cd06839f0008e00e93/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc833030-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=b826dcb5-d6a4-4aca-9fe8-bfa327685060,,,,,,Undefined,426x240,iptv-org-all.txt,108,200,成功,h264,426x240,30.0,有音频,4.936,否,否,0.5573,
Avatar,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60b4c17a81e29300071d3a39/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=8e05edb7-1f2c-11ef-86d8-5d587df108c6&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=640a4092-5016-4d01-bcbf-d66e4f7aa21d,Avatar.us@France,,,,https://i.imgur.com/2ijwlnR.png,Kids,426x240,iptv-org-all.txt,1418,200,成功,h264,426x240,30.0,有音频,4.198,否,否,0.5365,
Canal 33 Tijuana (720p),https://5f2c1b0d880e5.streamlock.net/canal33tijuana/videocanal33tijuana/playlist.m3u8,Canal33Tijuana.mx@SD,,,,https://iili.io/JCt1Nbn.png,General;News,1920x1080,iptv-org-all.txt,607,200,成功,h264,1920x1080,30.0,有音频,0.532,否,否,0.5938,
Canal 17 TV Nosara (720p),https://latamvdo.com:3870/hybrid/play.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,692,200,成功,h264,1280x720,29.97002997002997,有音频,0.353,否,否,0.5781,
Bukedde TV 1 (576p),https://stream.hydeinnovations.com/bukedde1flussonic/index.m3u8,BukeddeTV1.ug@SD,,,,https://i.imgur.com/HFq5QlJ.png,General,1920x1080,iptv-org-all.txt,1841,200,成功,h264,1920x1080,25.0,有音频,10.440,否,否,0.5625,
BBC Top Gear (1080p) [Geo-blocked],https://amg00793-amg00793c5-firetv-us-4068.playouts.now.amagi.tv/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,1794,200,成功,h264,1920x1080,29.97002997002997,有音频,7.751,否,否,0.5885,
Canal Orbe 21,https://stream.arcast.net:4443/canal21/ngrp:canal21_all/playlist.m3u8,CanalOrbe21.ar@SD,,,,https://i.postimg.cc/gjgm8h55/canalorbe21.png,Religious,416x234,iptv-org-all.txt,487,200,成功,h264,416x234,29.97002997002997,有音频,4.553,否,否,0.5573,
