频道名	地址	tvg-id	tvg-name	国家分组	语言分组	图标	原分组	分辨率	来源文件	检测时间	状态码	ffprobe是否成功	视频编码	分辨率	帧率	音频	ffprobe探测时间
浙江卫视	https://stream1.freetv.fun/bf470a7853a795a94f57d26c21dc39bc604aa79ca5632a2de0197d27bde7ac2d.m3u8							1280x720	CCSH.txt	6	403	成功	h264	1280x720	25.0	有音频	2.076
浙江卫视	http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8							1920x1080	CCSH.txt	260	200	成功	h264	1920x1080	25.0	有音频	2.989
CCTV12	http://124.165.251.82:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0							1920x1080	CCSH.txt	550	200	成功	h264	1920x1080	50.0	有音频	3.409
东方卫视	https://www.freetv.top/migu/651632648.m3u8?migutoken=70f8eed447e228f3a56a4c95bfd1ef7936ab4f75e51e3265478e1262b62f33a7d7a4be2d80fd3585f29cd990ea0ee9d67f76f299229509e007f26ccd58641bc444d7baeccead6d0915dae8e089							1920x1080	CCSH.txt	286	200	成功	h264	1920x1080	30.0	有音频	1.132
CCTV14	https://play.kankanlive.com/live/1698423575756915.m3u8							800x600	CCSH.txt	268	200	成功	h264	800x600	25.0	有音频	7.575
CCTV17	https://iptv.catvod.com/live.php?id=CCTV17							1920x1080	CCSH.txt	34	403	成功	h264	1920x1080	25.0	有音频	2.354
CCTV风云足球	http://yp.qqqtv.top/1/api.php?id=CCTV-%E9%A3%8E%E4%BA%91%E8%B6%B3%E7%90%83&auth=666858							1920x1080	CCSH.txt	357	200	成功	h264	1920x1080	25.0	有音频	1.702
CCTV15	https://stream1.freetv.fun/9468f468da387b3906c9bd04ab159a106300904620ddaea7f59915fe199cfcef.m3u8							1280x720	CCSH.txt	113	403	成功	h264	1280x720	25.0	有音频	1.789
东南卫视	http://61.136.172.236:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0							1920x1080	CCSH.txt	1196	200	成功	h264	1920x1080	25.0	有音频	18.972
浙江卫视	http://218.3.138.25:1111/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0							1920x1080	CCSH.txt	284	200	成功	h264	1920x1080	25.0	有音频	14.669
东方卫视	https://www.freetv.top/migu/651632648.m3u8?migutoken=1b29e441e8d640f9f4d3b7f1798bd6cd0036bcfcab7fb7353718a02767b7d7a91bd78405a1b2ae2b5a477e2b6964c8e1c10e40b15cf06fc2a353f8968e69c78ea27ea0e65ab6eaf17ed9e0b8bc							1920x1080	CCSH.txt	306	200	成功	h264	1920x1080	30.0	有音频	0.842
CCTV10	https://stream1.freetv.fun/f469851fa4b0067631736e4bded110d5c7590a800adc30e535c02044b6301a09.m3u8							1280x720	CCSH.txt	113	403	成功	h264	1280x720	25.0	有音频	1.923
CCTV12	https://migu.188766.xyz/?migutoken=74f4c1b7c36df72a629760e95644694d&id=CCTV12&type=yy							1280x720	CCSH.txt	49	403	成功	h264	1280x720	25.0	有音频	3.260
江苏卫视	http://112.27.235.94:8000/hls/32/index.m3u8							1920x1080	CCSH.txt	215	200	成功	h264	1920x1080	50.0	有音频	10.565
东方卫视	http://218.3.138.25:1111/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0							1920x1080	CCSH.txt	284	200	成功	h264	1920x1080	25.0	有音频	12.390
CCTV16	https://epg.pw/stream/c1beb2abcba5aef09c2f58efc3ca84b76de2c7b9cf60762b0d79772d9e70d454.m3u8							1280x720	CCSH.txt	732	520	成功	h264	1280x720	25.0	有音频	1.967
CCTV15	https://stream1.freetv.fun/9350a599d0593a4eb692e9a5c26a4b0777dc9758db460b4e02a9ffa970765999.m3u8							1280x720	CCSH.txt	115	403	成功	h264	1280x720	25.0	有音频	1.879
浙江卫视	https://migu.188766.xyz/?migutoken=697d5e064f43a2c5348ad8a59e1fc2e5&id=z_jws&type=sz							1920x1080	CCSH.txt	34	403	成功	h264	1920x1080	25.0	有音频	6.390
CCTV10	https://www.freetv.top/migu/624878405.m3u8?migutoken=a825f44b603419477b95fed9f1e947fea9e27bcde29c94cf67aec76845bd588aa5c9914b79d29cb3014756c2909a95f0941589b5faaddc8b9eba64ec444d9c9999083bc0240af4f194167d81e3							1920x1080	CCSH.txt	287	200	成功	h264	1920x1080	30.0	有音频	0.774
CCTV女性时尚	http://111.61.236.247:9081/hls/59/index.m3u8							720x576	CCSH.txt	303	200	成功	h264	720x576	50.0	有音频	3.375
CCTV13	https://stream1.freetv.fun/5faa47be190587cc85b9a83523c5bff88b5440ff623beb37d113818557a34903.m3u8							1280x720	CCSH.txt	6	403	成功	h264	1280x720	25.0	有音频	2.285
CCTV14	http://yp.qqqtv.top/bc/bc.php?id=CCTV-14+%E5%B0%91%E5%84%BF&auth=66615415							1280x720	CCSH.txt	687	403	成功	h264	1280x720	25.0	有音频	4.469
湖南卫视	https://stream1.freetv.fun/a1bdb73d7739fce77368508dc82aff2bf83a73441468e548a9004f0763f6cb35.m3u8							1280x720	CCSH.txt	113	403	成功	h264	1280x720	25.0	有音频	1.632
安徽卫视	https://stream1.freetv.fun/4078e7515acfeb817260423a635931b5dafb07af568fe27dedb729f35491040a.m3u8							1280x720	CCSH.txt	6	403	成功	h264	1280x720	25.0	有音频	1.787
CCTV16	http://home.yulei.online:9999/rtp/226.0.2.169:9264							1920x1080	CCSH.txt	1104	200	成功	h264	1920x1080	25.0	有音频	8.882
CCTV10	http://113.15.109.216:59901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0							720x576	CCSH.txt	861	200	成功	h264	720x576	50.0	有音频	3.040
CCTV11	http://drive.mxmy.net:8888/udp/239.3.1.152:8120							1920x1080	CCSH.txt	566	200	成功	h264	1920x1080	25.0	有音频	6.705
CCTV15	https://stream1.freetv.fun/05c59142eeb716bb8448d69b52d02357573b651462d2c14b60cdfce47deb124e.m3u8							1280x720	CCSH.txt	116	403	成功	h264	1280x720	25.0	有音频	2.301
CCTV11	https://www.freetv.top/migu/667987558.m3u8?migutoken=94966fdba4386de76a59ad1052a1c8095cf8663510a3916813c5e60acb984ae723c749b8fc8917a8201dcae662c135045ceb026cdb90e5c76804938cb26605a70e496eb6695eb30a63b32270a9							1920x1080	CCSH.txt	308	200	成功	h264	1920x1080	30.0	有音频	0.819
CCTV15	https://www.freetv.top/migu/673168223.m3u8?migutoken=ee38b8619145f920f3057bfbbc790828a4d51d67a79f52f79c1fa162a2a610b8e7199e0c05adcf877ec32f76cbcdfb12a9ff0cda28e8fcdce6ae41915cffa29d479c4d508f5dbea03e4826d203							1920x1080	CCSH.txt	340	200	成功	h264	1920x1080	30.0	有音频	0.670
湖南卫视	https://iptv.catvod.com/live.php?id=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%86%E5%8F%B0							960x540	CCSH.txt	49	403	成功	h264	960x540	25.0	有音频	0.679
CCTV12	https://stream1.freetv.fun/3b7ab12e53d8940f11425a003775b632c1f36e38a900011df46af87afe869e85.m3u8							1280x720	CCSH.txt	109	403	成功	h264	1280x720	25.0	有音频	1.610
CCTV10	http://www.freetv.top/migu/624878405.m3u8?migutoken=994dc87ce4767211215bbc02fa208301259959a2d995deb9996c41b650e244fc75c3d5bae41d623bed5ba96aa38c7ea483d856771c119f74e8bb93fb60dc8304e146d0bf46405e88554d84e414							1920x1080	CCSH.txt	905	200	成功	h264	1920x1080	30.0	有音频	0.778
浙江卫视	https://stream1.freetv.fun/bd540d6ea7715caff181ae644e1772b8c6a023f0eb172e5fa69bec70f4dfecfe.m3u8							1280x720	CCSH.txt	5	403	成功	h264	1280x720	25.0	有音频	1.689
浙江卫视	http://8.138.7.223/tv/zjws.m3u8							1920x1080	CCSH.txt	244	200	成功	h264	1920x1080	25.0	有音频	3.411
浙江卫视	http://222.169.85.8:9901/tsfile/live/0019_1.m3u8							1920x1080	CCSH.txt	296	200	成功	h264	1920x1080	25.0	有音频	12.062
CCTV12	https://stream1.freetv.fun/fd8feeadf3d281587366a5c57dfb6fe54baef1a61e6704b5e769aeccbcaf79f9.m3u8							1280x720	CCSH.txt	115	403	成功	h264	1280x720	25.0	有音频	2.234
CCTV16	http://drive.mxmy.net:8888/udp/239.3.1.184:8001#http://home.yulei.online:9999/rtp/226.0.2.169:9264							1920x1080	CCSH.txt	583	200	成功	h264	1920x1080	25.0	有音频	6.585
CCTV12	http://222.169.85.8:9901/tsfile/live/0012_1.m3u8							1920x1080	CCSH.txt	296	200	成功	h264	1920x1080	25.0	有音频	13.624
湖南卫视	http://111.61.236.247:9081/hls/24/index.m3u8							1920x1080	CCSH.txt	988	200	成功	h264	1920x1080	25.0	有音频	5.805
CCTV9	https://play.kankanlive.com/live/1698423397390920.m3u8							720x576	CCSH.txt	269	200	成功	h264	720x576	25.0	有音频	6.357
CCTV13	http://113.15.109.216:59901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0							720x576	CCSH.txt	1315	200	成功	h264	720x576	50.0	有音频	4.550
CCTV14	https://www.freetv.top/migu/624878440.m3u8?migutoken=a524f186491d617f073f70bc3705930111d4dc0b308c5ea99c6a15b2fdcccdef5d5852383ce8bf7fd55d318d6dfa7f77f8669f65e9f67c5379935ed909f12926cfb0fcd55a661fee398ebd61ad							1920x1080	CCSH.txt	300	200	成功	h264	1920x1080	30.0	有音频	0.739
CCTV14	https://www.freetv.top/migu/624878440.m3u8?migutoken=85e854e85508f09545d95114a17c9609e15d0861306d1ddf01f1bcbe68f219f42ea58ab68946b738d64e5ce4933ecf5e23d08385f008f3c5b8552da1a620dc66ffa5cd7fb95a830ab4db88db85							1920x1080	CCSH.txt	288	200	成功	h264	1920x1080	30.0	有音频	0.823
CCTV15	https://www.freetv.top/migu/673168223.m3u8?migutoken=da6d2f0a50c0d2ccf5830584134b017533f7cff9f8483f5d99db04942d1fb2e65f1ee80072875ff98602f2953980c392524de2229b370059832da0fcdc26f899851f1166d08673d4747acd9f8a							1920x1080	CCSH.txt	287	200	成功	h264	1920x1080	30.0	有音频	0.759
东方卫视	https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8							1280x720	CCSH.txt	1370	200	成功	h264	1280x720	25.0	有音频	0.623
CCTV17	https://iptv.catvod.com/live.php?id=CCTV-17							1280x720	CCSH.txt	45	403	成功	h264	1280x720	25.0	有音频	0.690
CCTV13	http://113.57.93.165:9900/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0							720x576	CCSH.txt	263	200	成功	h264	720x576	25.0	有音频	15.756
东方卫视	https://stream1.freetv.fun/dong-fang-wei-shi-36.m3u8							1920x1080	CCSH.txt	113	403	成功	h264	1920x1080	50.0	有音频	3.625
安徽卫视	https://iptv.catvod.com/live.php?id=%E5%AE%89%E5%BE%BD%E5%8D%AB%E8%A7%86%E5%8F%B0							1920x1080	CCSH.txt	29	403	成功	h264	1920x1080	25.0	有音频	0.598
浙江卫视	https://stream1.freetv.fun/zhe-jiang-wei-shi-7.ctv							1920x1080	CCSH.txt	6	403	成功	h264	1920x1080	25.0	有音频	8.038
CCTV17	https://www.freetv.top/migu/673168256.m3u8?migutoken=d63fc572ecc0257295e450bf7a5fc93e48375c1f7a6db73b9ee6a5587a776b53b22fcdaf1ecbca5059a2aa2e461e5a3d5381a6b4b8316d7dac6f0d6d701c34dc91e96415f35e46e35467b52736							1920x1080	CCSH.txt	291	200	成功	h264	1920x1080	30.0	有音频	0.845
东南卫视	https://www.freetv.top/migu/849116810.m3u8?migutoken=57b23005d895a6cd3e15ca214fe62e9cf83a69badc0ce3b833b22fe7eefbfc38e185d5f9539eca0a9cfebc7fd19dbe2b49cc2146019b049ffb948722d504a126278700ecc8a776cc6e8d23507a							1920x1080	CCSH.txt	292	200	成功	h264	1920x1080	30.0	有音频	0.771
浙江卫视	https://stream1.freetv.fun/zhe-jiang-wei-shi-30.m3u8							1280x720	CCSH.txt	7	403	成功	h264	1280x720	25.0	有音频	3.559
CCTV12	http://112.27.235.94:8000/hls/13/index.m3u8							1920x1080	CCSH.txt	217	200	成功	h264	1920x1080	50.0	有音频	5.272
东方卫视	http://124.116.183.146:9901/tsfile/live/0107_1.m3u8							720x576	CCSH.txt	3979	200	成功	h264	720x576	25.0	有音频	2.969
CCTV14	http://112.27.235.94:8000/hls/15/index.m3u8							1920x1080	CCSH.txt	215	200	成功	h264	1920x1080	50.0	有音频	4.983
东方卫视	http://120.76.248.139/live/bfgd/4200000093.m3u8							1280x720	CCSH.txt	1245	200	成功	h264	1280x720	25.0	有音频	4.839
CCTV10	https://www.freetv.top/migu/624878405.m3u8?migutoken=cdd677bf376d3c88ad570a045459ef0e4297b0711bb8efa426e16b4c0d069c853fdc539b08e8af8014b7362ec2443685fa9b75e5e55c425a2700ddd298bb7a0a104c8e034135b4f2456d0c26ca							1920x1080	CCSH.txt	287	200	成功	h264	1920x1080	30.0	有音频	0.973
CCTV15	http://113.25.252.226:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0							720x576	CCSH.txt	299	200	成功	h264	720x576	50.0	有音频	4.282
东方卫视	http://omnix.cn:4000/udp/225.1.8.45:8032								CCSH.txt	670	200	成功	h264		25.0	有音频	2.004
CCTV15	http://113.57.93.165:9900/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0							720x576	CCSH.txt	264	200	成功	h264	720x576	25.0	有音频	18.710
CCTV12	https://www.freetv.top/migu/673168185.m3u8?migutoken=ca060ebeb7798a2bd7e8b8cb4143386b12a2629519220accd5fd0a77a147ab06630fd8cf65f82517ba9db18cc4b5c5edf350c0734fdddbc216781b9944d8e7eaf326bac636110e27fcd980f4e2							1920x1080	CCSH.txt	315	200	成功	h264	1920x1080	30.0	有音频	1.219
湖南卫视	https://stream1.freetv.fun/4c9ed17b99d00d31663e2a1dd51e99df06d5e08390ddbdaae8c762e06420e26e.m3u8							1280x720	CCSH.txt	115	403	成功	h264	1280x720	25.0	有音频	1.624
东方卫视	http://61.136.172.236:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0							1920x1080	CCSH.txt	1033	200	成功	h264	1920x1080	50.0	有音频	11.194
北京卫视	https://stream1.freetv.fun/19f46e0763d00ec0cad5540cb41c024b1f817eac5780199fbed455a9a5cc0256.m3u8							1280x720	CCSH.txt	6	403	成功	h264	1280x720	25.0	有音频	2.029
CCTV13	https://stream1.freetv.fun/5145e7fd34a4167b0a37b2c01ecc50b28586d7154e7221c4f6f5810ebf368ec8.m3u8							1280x720	CCSH.txt	116	403	成功	h264	1280x720	25.0	有音频	1.517
CCTV11	https://migu.188766.xyz/?migutoken=0e50c6b799b8a771ecf579ea0d7a04f0&id=CCTV11&type=yy							1280x720	CCSH.txt	41	403	成功	h264	1280x720	25.0	有音频	9.941
CCTV17	https://stream1.freetv.fun/23abb433c4d4d3f9b7404c436968ce01a4529c7914268869db9289798ce25dbb.m3u8							1280x720	CCSH.txt	7	403	成功	h264	1280x720	25.0	有音频	2.377
浙江卫视	http://218.3.138.25:1111/tsfile/live/1019_1.m3u8							1920x1080	CCSH.txt	291	200	成功	h264	1920x1080	25.0	有音频	10.842
CCTV11	https://migu.188766.xyz/?migutoken=cc5ca00e927603cc9d04531fc216716c&id=CCTV11&type=yy							1280x720	CCSH.txt	39	403	成功	h264	1280x720	25.0	有音频	4.896
东方卫视	https://www.freetv.top/migu/651632648.m3u8?migutoken=d403039fa45cf7d529b6d60f2013bb301f0c8307f8963a33f46435ff086b28e4099cb523a6a3363b17a4f74b52c83d12b497292d07e7233384e97ebf993f7c940ec7fe4f5f2190f2a21e419ac9							1920x1080	CCSH.txt	293	200	成功	h264	1920x1080	30.0	有音频	1.423
CCTV11	http://112.27.235.94:8000/hls/12/index.m3u8							1920x1080	CCSH.txt	216	200	成功	h264	1920x1080	50.0	有音频	1.902
湖南卫视	http://go.bkpcp.top/mg/hunws							3840x2160	CCSH.txt	246	403	成功	hevc	3840x2160	25.0	有音频	3.487
湖南卫视	https://iptv.catvod.com/live.php?id=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%86							1920x1080	CCSH.txt	50	403	成功	h264	1920x1080	25.0	有音频	1.056
CCTV15	https://www.freetv.top/migu/673168223.m3u8?migutoken=572b98a51e3730acfb3ef18bd9b51525172b58d008142744ba4de9bd208efb14a7f2e9b054ec49e26a6f8c1fb53afdf84b27a1ea201dc024921aaadf68dbb087c12dac0ace1184dd4cff79ea12							1920x1080	CCSH.txt	287	200	成功	h264	1920x1080	30.0	有音频	0.842
浙江卫视	https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?							1920x1080	CCSH.txt	4898	200	成功	h264	1920x1080	25.0	有音频	4.249
CCTV17	http://120.238.94.10:9901/tsfile/live/1048_1.m3u8							1920x1080	CCSH.txt	467	200	成功	h264	1920x1080	50.0	有音频	10.297
CCTV9	https://www.freetv.top/migu/673168140.m3u8?migutoken=f5a0447d474381f05ad937a4933b37ad2b07fac33d1b26c56fe53ec50cce3fd26529a6dab3c763a4ea36cf43e62259fb3c8e130e447f30524fe9fb12f2a2b4200155d739c8b640dc6ce40d2669							1920x1080	CCSH.txt	347	200	成功	h264	1920x1080	30.0	有音频	1.020
CCTV15	https://www.freetv.top/migu/673168223.m3u8?migutoken=ecd60d6a580d9f4027ec08213b2a5beffae7f99e3e556123f72b08c8d0bedb77620cbbc5d72108ff458b15f605abc992ccdc991b35dd34802a57ca114b8f7875c9bce1ddfe5bd6775f12be875a							1920x1080	CCSH.txt	287	200	成功	h264	1920x1080	30.0	有音频	0.812
CCTV10	http://1.24.39.180:9003/hls/10/index.m3u8							1920x1080	CCSH.txt	607	200	成功	h264	1920x1080	50.0	有音频	2.863
CCTV世界地理	http://hmfs.f3322.net:3388/hls/28/index.m3u8							1920x1080	CCSH.txt	1516	200	成功	h264	1920x1080	50.0	有音频	7.255
CCTV12	http://113.25.252.226:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0							720x576	CCSH.txt	298	200	成功	h264	720x576	25.0	有音频	2.364
东南卫视	https://stream1.freetv.fun/dong-nan-wei-shi-38.m3u8							1920x1080	CCSH.txt	6	403	成功	h264	1920x1080	25.0	有音频	10.468
东方卫视	https://stream1.freetv.fun/dong-fang-wei-shi-102.m3u8							1920x1080	CCSH.txt	6	403	成功	h264	1920x1080	30.0	无音频	3.563
东南卫视	http://113.15.109.216:59901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0							720x576	CCSH.txt	1552	200	成功	h264	720x576	25.0	有音频	6.776
东方卫视	http://113.15.109.216:59901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0							1920x1080	CCSH.txt	264	200	成功	h264	1920x1080	25.0	有音频	2.657
安徽卫视	http://61.136.172.236:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0							1920x1080	CCSH.txt	299	200	成功	h264	1920x1080	50.0	有音频	16.948
CCTV9	https://www.freetv.top/migu/673168140.m3u8?migutoken=a6f3e71bb2bb9d74426a1761b5d2daf69d595aebfafc6e4a7bac09190d4545961d1cc02d05117f0a2e2ef42ebdc9f2520b8f601aab6252de7373f68c95aa3277f6c51bae97dd75144efc7ed543							1920x1080	CCSH.txt	298	200	成功	h264	1920x1080	30.0	有音频	0.923
CCTV风云足球	http://111.61.236.247:9081/hls/58/index.m3u8							720x576	CCSH.txt	560	200	成功	h264	720x576	50.0	有音频	2.244
江苏卫视	http://61.136.172.236:9901/tsfile/live/0127_1.m3u8							1920x1080	CCSH.txt	1080	200	成功	h264	1920x1080	25.0	有音频	10.674
CCTV12	http://www.freetv.top/migu/673168185.m3u8?migutoken=21a3954b28c73a4240272889ec94c3318c23068f666c79e61379cb154a890e4e7e3c998a578b29a381972f128751898531cb713221ff95385afec91149321ad772e31489fa01e553c8223e976a							1920x1080	CCSH.txt	302	200	成功	h264	1920x1080	30.0	有音频	1.308
CCTV17	https://play.kankanlive.com/live/1698423272597921.m3u8							720x576	CCSH.txt	269	200	成功	h264	720x576	25.0	有音频	13.453
CCTV11	http://120.238.94.10:9901/tsfile/live/1029_1.m3u8							1920x1080	CCSH.txt	2953	200	成功	h264	1920x1080	50.0	有音频	18.471
CCTV13	https://www.freetv.top/migu/608807423.m3u8?migutoken=b3b4ddc2f6494b8b098f8722480f65f33fabde80e2873f9c7ad3a37c1d0e0053da396027d844896109a0c960d9c8be0b4932204b5648e71ef398f07c48501fade68f689c2175b139ba190f4ab4							1920x1080	CCSH.txt	301	200	成功	h264	1920x1080	30.0	有音频	0.911
CCTV13	https://migu.188766.xyz/?migutoken=19469068871ea952d7eec108c27a6123&id=CCTV13&type=yy							1280x720	CCSH.txt	149	403	成功	h264	1280x720	25.0	有音频	5.757
CCTV10	https://migu.188766.xyz/?migutoken=6991daf2f4ed0ae990762eddf211c2f2&id=CCTV10&type=yy							1280x720	CCSH.txt	44	403	成功	h264	1280x720	25.0	有音频	3.636
江苏卫视	https://migu.188766.xyz/?migutoken=81b11a849284d2d2d4a9ad0791163061&id=%E6%B1%9F%E8%8B%8F%E5%8D%AB%E8%A7%86&type=yy							1280x720	CCSH.txt	45	403	成功	h264	1280x720	25.0	有音频	8.402
湖南卫视	https://txmov2.a.kwimgs.com/bs3/video-hls/5199687338554291078_hlsb.m3u8							1280x720	CCSH.txt	12	200	成功	h264	1280x720	25.0	有音频	1.364
CCTV10	https://migu.188766.xyz/?migutoken=9abfe2aa0d0550332f0abb4f84c5106b&id=CCTV10&type=yy							1280x720	CCSH.txt	143	403	成功	h264	1280x720	25.0	有音频	9.102
CCTV13	http://yp.qqqtv.top/bc/bc.php?id=CCTV-13+%E6%96%B0%E9%97%BB&auth=66615415							1280x720	CCSH.txt	619	403	成功	h264	1280x720	25.0	有音频	4.583
CCTV10	https://www.freetv.top/migu/624878405.m3u8?migutoken=b031282d8102da601efdb58208602ae789e7b6f55c9d261e7847daab04f4426ab3eb370da9611721f213b7b78101e1bbe55b066bfcce6410254cdcadb36bfac54a47b7a7b24cda1b4c19590f8d							1920x1080	CCSH.txt	287	200	成功	h264	1920x1080	30.0	有音频	1.024
CCTV13	http://drive.mxmy.net:8888/udp/239.3.1.124:8128							1920x1080	CCSH.txt	601	200	成功	h264	1920x1080	25.0	有音频	6.364
CCTV14	http://222.169.85.8:9901/tsfile/live/0014_1.m3u8							1920x1080	CCSH.txt	296	200	成功	h264	1920x1080	25.0	有音频	15.400
湖南卫视	http://218.3.138.25:1111/tsfile/live/1018_1.m3u8							1920x1080	CCSH.txt	284	200	成功	h264	1920x1080	25.0	有音频	9.084
北京卫视	http://112.27.235.94:8000/hls/27/index.m3u8							1920x1080	CCSH.txt	215	200	成功	h264	1920x1080	50.0	有音频	1.898
CCTV怀旧剧场	http://111.61.236.247:9081/hls/67/index.m3u8							720x576	CCSH.txt	300	200	成功	h264	720x576	50.0	有音频	2.290
东方卫视	http://112.123.243.37:50085/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0							1920x1080	CCSH.txt	488	200	成功	h264	1920x1080	50.0	有音频	13.038
东方卫视	https://migu.188766.xyz/?migutoken=ada8b0c22568bf44bbc363792a669983&id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86&type=yy							1280x720	CCSH.txt	185	403	成功	h264	1280x720	25.0	有音频	3.557
CCTV9	https://www.freetv.top/migu/673168140.m3u8?migutoken=bf18bf699c0dc93a6e5b0ebd94f0e14b7aac68f848bdb2bfc52120a5b0c3db69e41d1b5ff8515aa4da37ccb9412e9b6e42b02d94c62edccf595ab49084cce74ebcb951706db0ff5c76ecbe35fe							1920x1080	CCSH.txt	301	200	成功	h264	1920x1080	30.0	有音频	0.988
东方卫视	https://www.freetv.top/migu/651632648.m3u8?migutoken=39d71e54ce845693dcf18d448e47f4bcb96160d6a4d5cdce70a4b176510154f11641d32ad88b38d8c436057539f8e2fa3ec0ea15c8300f4bac8fcf7959caa82d1c409b9fbb89340797a38c624e							1920x1080	CCSH.txt	378	200	成功	h264	1920x1080	30.0	有音频	0.873
CCTV13	https://www.freetv.top/migu/608807423.m3u8?migutoken=2ea304b199bfe39629418c1d50b3c9f34ba06712c9c7922a614411768b18496280cdfdee913572bdb8d1cdd3d5763460f2f0aea6c7a51095aaf66f1eb8f43ce6edbbeac22c35e78ecc39dbdf27							1920x1080	CCSH.txt	287	200	成功	h264	1920x1080	30.0	有音频	0.837
CCTV11	http://111.61.236.247:9081/hls/11/index.m3u8							1920x1080	CCSH.txt	332	200	成功	h264	1920x1080	50.0	有音频	5.741
CCTV15	https://www.freetv.top/migu/673168223.m3u8?migutoken=405252f2e3e9d074b85a6b084bcc54894e3604d659e5fa911942b535a440184d991c0321451bca103d1a5bdc6ccf61193bdfbcc62bef28f759dd6e6d50ec34cda80794148cd2eac1ed6b17bc0d							1920x1080	CCSH.txt	287	200	成功	h264	1920x1080	30.0	有音频	0.833
CCTV12	https://play.kankanlive.com/live/1698423511884917.m3u8							800x600	CCSH.txt	269	200	成功	h264	800x600	25.0	有音频	7.888
安徽卫视	http://112.123.243.37:50085/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0							1920x1080	CCSH.txt	244	200	成功	h264	1920x1080	50.0	有音频	5.174
湖南卫视	https://migu.188766.xyz/?migutoken=51fc016797c0d786a069ba7f8af4f76c&id=hnws&type=sz							1920x1080	CCSH.txt	173	403	成功	h264	1920x1080	25.0	有音频	7.521
CCTV13	https://migu.188766.xyz/?migutoken=2374424a1c2337269c61686595796788&id=CCTV13&type=yy							1280x720	CCSH.txt	52	403	成功	h264	1280x720	25.0	有音频	2.958
CCTV17	http://drive.mxmy.net:8888/udp/239.3.1.151:8144							1920x1080	CCSH.txt	510	200	成功	h264	1920x1080	25.0	有音频	6.663
东方卫视	https://iptv.catvod.com/live.php?id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86							1920x1080	CCSH.txt	199	403	成功	h264	1920x1080	25.0	有音频	2.556
CCTV12	https://www.freetv.top/migu/673168185.m3u8?migutoken=2c8ff357aa2421f58bdbe7599a401e91b4e82c915fb4cdc01b7b5958d324557b8fe0b9dfc2848124c14b3c90fbeeaaec9a973e08efe51011771d0fbfcdfb36bbb23ba40211547f349c501b6997							1920x1080	CCSH.txt	287	200	成功	h264	1920x1080	30.0	有音频	0.967
东南卫视	https://www.freetv.top/migu/849116810.m3u8?migutoken=ad40cfb84c6c3a70e2f36f9419fde87147081bd969b8a7c270fde9e9dee90e1aabf8472344c1316a13639f26892f03cd1807f6b81db9976a0212ada2cdc1cdf9f9c01696f6478a7484eb04e6ef							1920x1080	CCSH.txt	306	200	成功	h264	1920x1080	30.0	有音频	0.880
CCTV14	http://183.11.239.36:808/hls/32/index.m3u8							720x576	CCSH.txt	246	200	成功	h264	720x576	25.0	有音频	19.627
江苏卫视	http://111.61.236.247:9081/hls/26/index.m3u8							1920x1080	CCSH.txt	321	200	成功	h264	1920x1080	25.0	有音频	5.786
江苏卫视	https://www.freetv.top/migu/623899368.m3u8?migutoken=a05a40d6e6ed59e05b38b4ebfaa76f08e8b1477802d7e984802aa4997af44caac8ccf440496662d885f70a6d35fa54f4aa876e2a834e7f5026b626fb250dcc5d14ae02fa6247c3e070d256ea39							1920x1080	CCSH.txt	290	200	成功	h264	1920x1080	30.0	有音频	0.808
CCTV14	https://www.freetv.top/migu/624878440.m3u8?migutoken=eaad08d0bfccf8c4382ff1f2e3c2f769c6d62fb1cda8b24b779b43b56eec4ac7a432e4bef55fc474d155a75d510d7ffeb41877414dd28a33953b642091bb06529b0e6d5af63a21c4c707a84d57							1920x1080	CCSH.txt	287	200	成功	h264	1920x1080	30.0	有音频	1.154
