频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间,是否假源,是否轮回,轮回相似度,检测信息
Hindu Dharmam (576p),https://cdn-1.pishow.tv/live/959/master.m3u8,HinduDharmam.in@SD,,,,https://i.imgur.com/VL6O6Ck.png,Religious,424x240,iptv-org-all.txt,212,200,成功,h264,424x240,25.0,有音频,10.373,否,否,0.6042,
Game Show Network East (720p) [Not 24/7],https://a-cdn.klowdtv.com/live2/gsn_720p/playlist.m3u8,GameShowNetwork.us@East,,,,https://www.gameshownetwork.com/storage/app/media/2020/Navigation/gsn_logo.jpg,Entertainment,1280x720,iptv-org-all.txt,127,200,成功,h264,1280x720,29.97002997002997,有音频,1.113,否,否,0.5677,
GEM Nature,https://still-mud-3642.nqanzvyuupxwcahtfq.workers.dev/?url=https://ca-rt.onetv.app/gemnature/index-0.m3u8,GEMNature.tr@SD,,,,https://i.imgur.com/ENvOMDQ.png,Documentary,720x576,iptv-org-all.txt,30,200,成功,h264,720x576,25.0,有音频,0.547,否,否,0.5052,
FashionTV Paris L'Original (1080p),https://edge-fast3.evrideo.tv/bfdbb576-83f7-11f0-9f89-0200170e3e04_1000028043_HLS/manifest.m3u8,FashionTVParisLOriginal.fr@SD,,,,https://i.imgur.com/GFTAN5Q.png,Lifestyle,,iptv-org-all.txt,867,200,成功,h264,,,有音频,2.544,否,否,0.5521,
Handystar (404p) [Not 24/7],https://sparhandytv.cdn.ses-ps.com/live/channel01/hls/index.m3u8,Handystar.de@SD,,,,https://i.postimg.cc/GhB0h9rX/handystar.png,Shop,720x404,iptv-org-all.txt,3362,200,成功,h264,720x404,25.0,有音频,10.736,否,否,0.5781,
Fanduel TV Extra (720p),https://aegis-cloudfront-1.tubi.video/bf25c5e4-9d1e-4b3e-a6c3-5f5578a81382/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,111,200,成功,h264,1920x1080,29.97002997002997,有音频,2.585,否,否,0.5417,
IeanJesus Ecuador (720p),https://cloud37.ecuatel.com/iglesia2020/Stream1/playlist.m3u8,IeanJesusEcuador.ec@SD,,,,https://i.imgur.com/TyckDSV.png,Religious,1280x720,iptv-org-all.txt,1352,200,成功,h264,1280x720,23.976023976023978,有音频,1.357,否,否,0.5677,
Guangzhou TV,https://tencentplaybusiness.gztv.com/live/zonghes.m3u8,GuangzhouTV.cn@SD,,,,https://i.imgur.com/ff3KQXp.png,General,1280x720,iptv-org-all.txt,2409,200,成功,h264,1280x720,25.0,有音频,4.375,否,否,0.5469,
Gold TV (576p),https://streaming.softwarecreation.it/GoldTv/GoldTv/playlist.m3u8,GoldTV.it@SD,,,,https://i.imgur.com/Yzc47k9.png,Entertainment,1920x1080,iptv-org-all.txt,139,200,成功,h264,1920x1080,25.0,有音频,4.214,否,否,0.5156,
Hosanna Vision (720p) [Not 24/7],https://1206618505.rsc.cdn77.org/LS-ATL-59020-1/playlist.m3u8,HosannaVision.pa@SD,,,,https://i.imgur.com/v0tc51l.png,Religious,1280x720,iptv-org-all.txt,1320,200,成功,h264,1280x720,30.0,有音频,1.002,否,否,0.6094,
Hyundai Home Shopping Plus (720p),https://dtvstreaming.hyundaihmall.com/newcjp3/_definst_/newcjpstream.smil/playlist.m3u8,HyundaiHomeShoppingPlusShop.kr@SD,,,,https://i.imgur.com/DoNOuZE.png,Shop,1280x720,iptv-org-all.txt,3962,200,成功,h264,1280x720,29.97002997002997,有音频,15.114,否,否,0.6250,
Game Show Central,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62e90e8cb05d2b0007f10a61/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7a54a2-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=06d7c73f-91e9-44c5-868e-5336253a1d67,GameShowCentral.us@SD,,,,https://i.imgur.com/Uuc5h1s.png,Entertainment,426x240,iptv-org-all.txt,43,200,成功,h264,426x240,30.0,有音频,1.486,否,否,0.5573,
Fuerteventura TV (1080p),https://5c0956165db0b.streamlock.net/ftv/directo/.m3u8,FuerteventuraTV.es@SD,,,,https://i.ibb.co/MpvjCzC/Fuerteventura-tv-service-webtv-488969d1-1.png,General,1920x1080,iptv-org-all.txt,1452,200,成功,h264,1920x1080,25.0,有音频,2.664,否,否,0.6042,
Franceinfo,https://raw.githubusercontent.com/Sibprod/streams/main/ressources/dm/py/hls/franceinfotv.m3u8,Franceinfo.fr@SD,,,,https://i.imgur.com/eITXz6A.png,News,320x184,iptv-org-all.txt,38,200,成功,h264,320x184,25.0,有音频,2.546,否,否,0.5677,
Fluss-Monster,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62a0b2aff4cf470007e47e29/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1dd8e0-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=b3b152b8-edcd-4f53-9fdd-0fec17368488,,,,,,Undefined,426x240,iptv-org-all.txt,50,200,成功,h264,426x240,30.0,有音频,2.131,否,否,0.5938,
IERTBCS Canal 8.2 La Paz (1080p) [Not 24/7],https://s5.mexside.net:1936/xhbzc82/xhbzc82/playlist.m3u8,IERTBCSCanal82.mx@SD,,,,https://i.imgur.com/R3icGuG.png,Entertainment,1280x720,iptv-org-all.txt,1324,200,成功,h264,1280x720,29.97002997002997,有音频,1.577,否,否,0.5469,
Euronews,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6639d7d4b18d700008da5316/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1d8ac5-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=c0d21e0b-3cc9-4c67-81b6-e33e50a7d888,EuronewsGerman.fr@SD,,,,https://i.imgur.com/8t9mdg9.png,News,426x240,iptv-org-all.txt,252,200,成功,h264,426x240,30.0,有音频,2.401,否,否,0.5677,
Hunt Fish TV,https://streams2.sofast.tv/sofastplayout/WiseM3U8_2/master.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,695,200,成功,h264,1920x1080,25.0,有音频,4.751,否,否,0.6250,
GTN Canada (1080i) [Geo-blocked],https://streamer12.vdn.dstreamone.net/carishowtime/showtime/chunks.m3u8,GTNCanada.ca@SD,,,,https://i.imgur.com/7bQPJOd.png,General,1280x720,iptv-org-all.txt,152,200,成功,h264,1280x720,30.0,有音频,1.019,否,否,0.5625,
Heritage+,https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/e4523706-f2a8-4b0f-b081-40fe59a46f81/manifest.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,282,200,成功,h264,1920x1080,25.0,有音频,4.005,否,否,0.6250,
Faro de Santidad TV (720p),https://5dbcd1053301e.streamlock.net:4443/farodesantidad/farodesantidad/playlist.m3u8,FarodeSantidadTV.pr@SD,,,,https://i.imgur.com/GoNBFzI.png,Religious,1280x720,iptv-org-all.txt,1399,200,成功,h264,1280x720,29.97002997002997,有音频,0.642,否,否,0.5417,
Hot Bench,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6036e6e7ac69c400072afca2/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c293f94-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=7b2a6dda-f21b-4de6-9d06-1457daf9aa31,,,,,,Undefined,426x240,iptv-org-all.txt,68,200,成功,h264,426x240,30.0,有音频,1.138,否,否,0.6146,
HiMusic (1080i),https://s-pl-01.mediatool.tv/playout/hmpl-abr/index.m3u8,HiMusic.pl@FAST,,,,https://cdn.glp.smcloud.net/t/landing_page/file/k6LS5_HiMusic.png/HiMusic.png,Music,1920x1080,iptv-org-all.txt,130,200,成功,h264,1920x1080,50.0,有音频,6.863,否,否,0.6562,
Feva Music (1080p),https://d2y0xw9ugf4if7.cloudfront.net/scheduler/scheduleMaster/417.m3u8,,,,,,Undefined,960x540,iptv-org-all.txt,961,200,成功,h264,960x540,29.97002997002997,有音频,1.784,否,否,0.5521,
God Stands TV,https://online.godstands.tv:5443/WebRTCApp/streams/mainlive.m3u8,GodStandsTV.pk@Main,,,,https://i.imgur.com/EO6cYUI.png,Religious,1280x720,iptv-org-all.txt,1846,200,成功,h264,1280x720,25.0,有音频,2.158,否,否,0.5729,
Glendale 11 AZ (360p),https://edge-f.swagit.com/live/glendaleaz/live-1-a-1/playlist.m3u8,Glendale11AZ.us@SD,,,,https://i.imgur.com/jehiyV7.png,Legislative,1920x1080,iptv-org-all.txt,1482,200,成功,h264,1920x1080,29.97002997002997,有音频,0.388,否,否,0.5469,
Galaxia TV (360p),https://streaming.grupomediosdelnorte.com:19360/galaxiateve/galaxiateve.m3u8,GalaxiATeVe.do@SD,,,,https://grupomediosdelnorte.com/iptv/galaxia.png,Entertainment,1280x720,iptv-org-all.txt,926,200,成功,h264,1280x720,30.0,有音频,1.088,否,否,0.5260,
FilmRise Hot Ones (720p),https://d39g1vxj2ef6in.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/master.m3u8?ads.xumo_channelId=88883082,,,,,,Undefined,1280x720,iptv-org-all.txt,176,200,成功,h264,1280x720,23.976023976023978,有音频,2.329,否,否,0.5625,
GEM Classic,https://wild-dawn-81ef.srmhoburfqyupzwxbu.workers.dev/?url=https://ca-rt.onetv.app/gemclassic/index-0.m3u8,GEMClassic.tr@SD,,,,https://i.imgur.com/25BhuOf.png,Classic,720x576,iptv-org-all.txt,1324,200,成功,h264,720x576,25.0,有音频,0.531,否,否,0.5469,
Ilm va Tabiat (1080p),https://live.teleradiocom.tj/15/3m.m3u8,IlmvaTabiat.tj@SD,,,,https://i.imgur.com/MDULX7X.png,Science,1920x1080,iptv-org-all.txt,2641,200,成功,h264,1920x1080,25.0,有音频,4.896,否,否,0.5573,
Famatv (1080p) [Not 24/7],https://tv2.fastcast4u.com:3310/live/famatvlive.m3u8,Famatv.pt@SD,,,,https://i.ibb.co/tMmRp18/Fama-TV-cor-whitebg-hotizontal.jpg,Music,1920x1080,iptv-org-all.txt,930,200,成功,h264,1920x1080,30.0,有音频,0.657,否,否,0.5781,
Galveston County TV (720p) [Not 24/7],https://edge-f.swagit.com/live/galvestontx/smil:hd-16x9-1-a/playlist.m3u8,GalvestonCountyTV.us@SD,,,,https://i.imgur.com/uzjuxdI.png,Legislative,426x240,iptv-org-all.txt,40,200,成功,h264,426x240,29.97002997002997,有音频,0.615,否,否,0.6146,
Game One (1080p),https://viamotionhsi.netplus.ch/live/eds/gameone/browser-HLS8/gameone.m3u8,GameOne.fr@SD,,,,https://i.imgur.com/UHkaObv.png,Animation;Entertainment,1280x720,iptv-org-all.txt,246,200,成功,h264,1280x720,50.0,有音频,9.067,否,否,0.6042,
Impact TV Manele (1080p),https://online.tvimpact.live/hls/impact_tv.m3u8,ImpactTVManele.ro@SD,,,,https://i.imgur.com/G5mNdpE.png,Music,1920x1080,iptv-org-all.txt,1118,200,成功,h264,1920x1080,30.0,有音频,2.094,否,否,0.5833,
Hidabroot (1080p),https://cdn.cybercdn.live/HidabrootIL/Live97/playlist.m3u8,Hidabroot.il@SD,,,,https://i.imgur.com/CTH4Hu2.png,Religious,426x240,iptv-org-all.txt,1222,200,成功,h264,426x240,25.0,有音频,5.536,否,否,0.5885,
Horror TV,https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/93dc292b-cbcf-4988-ab97-94feced4c14b/manifest.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,586,200,成功,h264,1920x1080,25.0,有音频,3.617,否,否,0.6094,
HTV 2 Houston Television (720p),https://stream.swagit.com/live-edge/houstontx/smil:hd-16x9-2-b/playlist.m3u8,HTV2HoustonTelevision.us@SD,,,,https://i.imgur.com/zvj1boM.jpg,Legislative,426x240,iptv-org-all.txt,1181,200,成功,h264,426x240,29.97002997002997,有音频,1.111,否,否,0.6042,
GEM Rubix,https://still-mud-3642.nqanzvyuupxwcahtfq.workers.dev/?url=https://ca-rt.onetv.app/gemrubix/index-0.m3u8,GEMRubix.tr@SD,,,,https://i.imgur.com/cDjOj58.png,Movies,720x576,iptv-org-all.txt,27,200,成功,h264,720x576,25.0,有音频,0.526,否,否,0.5521,
Golkhane TV,https://ncdn.telewebion.com/golkhane/live/playlist.m3u8,GolkhaneTv.ir@SD,,,,https://static.telewebion.com/channelsLogo/686599d8-c1ee-4557-aa72-b1293a21906d/default,Undefined,1280x720,iptv-org-all.txt,3358,200,成功,h264,1280x720,25.0,有音频,9.608,否,否,0.6146,
Hélène et les garçons,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/604f8de01b479400078fb1e7/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=8e05c6a0-1f2c-11ef-86d8-5d587df108c6&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=081319e1-aad5-46bc-a821-8d7f431286e4,Heleneetlesgarcons.us@France,,,,https://i.imgur.com/EjjzjF9.png,Series,426x240,iptv-org-all.txt,92,200,成功,h264,426x240,30.0,有音频,1.465,否,否,0.5417,
Gilroy CMAP TV Channel 17 (720p),https://livestream.telvue.com/cmap1/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8,CMAPChannel17.us@SD,,,,https://i.imgur.com/wlYUEYc.png,Legislative,1280x720,iptv-org-all.txt,2229,200,成功,h264,1280x720,29.97002997002997,有音频,1.638,否,否,0.6094,
Hope Channel Africa (1080p),https://jstre.am/live/jsl:i1onRBELcGV.m3u8,HopeChannelAfrica.za@SD,,,,https://i.imgur.com/SFacyYO.png,Religious,640x360,iptv-org-all.txt,2262,200,成功,h264,640x360,30.0,有音频,3.214,否,否,0.5938,
GEM Mifa Plus,https://still-mud-3642.nqanzvyuupxwcahtfq.workers.dev/?url=https://ca-rt.onetv.app/gemmifaplus/index-0.m3u8,GEMMifaPlus.tr@SD,,,,https://i.imgur.com/8FIAqR5.png,Music,1280x720,iptv-org-all.txt,27,200,成功,h264,1280x720,25.0,有音频,0.526,否,否,0.5677,
iFilm Persian,https://live.presstv.ir/hls/ifilmfa.m3u8,iFilmPersian.ir@SD,,,,https://upload.wikimedia.org/wikipedia/commons/b/b9/IFILM.png,Movies,480x270,iptv-org-all.txt,1410,200,成功,h264,480x270,25.0,有音频,4.861,否,否,0.5885,
Finans Turk TV (720p),https://yayin30.haber100.com/live/finansturk/playlist.m3u8,FinansTurkTV.tr@SD,,,,https://i.ibb.co/wBwmB1T/iY0osc7.png,News,1280x720,iptv-org-all.txt,2245,200,成功,h264,1280x720,29.97002997002997,有音频,1.641,否,否,0.5938,
IMRyT Morelos TV (720p),https://stream8.mexiserver.com:19360/morelostv/morelostv.m3u8,IMRyT.mx@SD,,,,https://i.imgur.com/D91O6ka.png,General,1280x720,iptv-org-all.txt,1289,200,成功,h264,1280x720,30.0,有音频,1.121,否,否,0.6042,
Hamaika Telebista (1080p),https://cdn3.wowza.com/1/RERMR282dnU5eE5Z/OHY0dVFs/hls/live/playlist.m3u8,HamaikaTelebista.es@SD,,,,https://i.imgur.com/HR3G3Ie.png,Culture,1920x1080,iptv-org-all.txt,175,200,成功,h264,1920x1080,25.0,有音频,0.762,否,否,0.5625,
Hunat TV (720p) [Geo-blocked],https://live.artidijitalmedya.com/artidijital_hunattv/hunattv/playlist.m3u8,HunatTV.tr@SD,,,,https://i.imgur.com/NrxHGnb.png,General,1280x720,iptv-org-all.txt,2690,200,成功,h264,1280x720,25.0,有音频,7.241,否,否,0.6094,
Her Sphere (720p) [Geo-blocked],https://aegis-cloudfront-1.tubi.video/804f9e76-e98c-41fa-8d75-5986879e2168/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,128,200,成功,h264,1920x1080,29.97002997002997,有音频,2.351,否,否,0.5677,
Euro D (1080p),https://viamotionhsi.netplus.ch/live/eds/eurod/browser-HLS8/eurod.m3u8,EuroD.tr@SD,,,,https://i.imgur.com/x9kHsXo.png,General,1024x576,iptv-org-all.txt,3093,200,成功,h264,1024x576,25.0,有音频,6.216,否,否,0.6562,
God Stands TV Chinese,https://online.godstands.tv:5443/WebRTCApp/streams/chineselive.m3u8,GodStandsTV.pk@Chinese,,,,https://i.imgur.com/EO6cYUI.png,Religious,1280x720,iptv-org-all.txt,1567,200,成功,h264,1280x720,29.97002997002997,有音频,2.078,否,否,0.5990,
Huma Betang TV (720p) [Not 24/7],https://v3.siar.us/humabetangtv/live/playlist.m3u8,HumaBetangTV.id@SD,,,,https://i.imgur.com/xBTqOEu.png,News,1280x720,iptv-org-all.txt,1430,200,成功,h264,1280x720,25.0,有音频,3.830,否,否,0.6302,
Homeful,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62e92967cd663f0007e604fd/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7aa2c7-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=9e465781-895f-4709-824c-bed19afe2c34,,,,,,Undefined,426x240,iptv-org-all.txt,215,200,成功,h264,426x240,30.0,有音频,1.363,否,否,0.6146,
Film4 HD (1080p),https://viamotionhsi.netplus.ch/live/eds/film4/browser-HLS8/film4.m3u8,Film4.uk@HD,,,,https://i.imgur.com/MTSgoGI.png,Movies,704x576,iptv-org-all.txt,239,200,成功,h264,704x576,25.0,有音频,8.349,否,否,0.5938,
GMM 25,https://bcovlive-a.akamaihd.net/57d4bf695e80436d9335f4f50adbe438/ap-southeast-1/6415628290001/7e85dc4a59904e45b4fdffebd62e1d82/playlist_ssaiM.m3u8,GMM25.th@SD,,,,https://i.imgur.com/uARba6N.png,General,640x360,iptv-org-all.txt,1185,200,成功,h264,640x360,25.0,有音频,8.083,否,否,0.5417,
FilmRise DeGrassi la nouvelle génération,https://d39g1vxj2ef6in.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/master.m3u8?ads.xumo_channelId=88883113,,,,,,Undefined,676x540,iptv-org-all.txt,129,200,成功,h264,676x540,25.0,有音频,2.141,否,否,0.5521,
Garabito TV (720p),https://59ef525c24caa.streamlock.net/garabitoTV/garabitotv/playlist.m3u8,GarabitoTV.cr@SD,,,,https://i.imgur.com/sAYNKJ8.png,General,1920x1080,iptv-org-all.txt,1194,200,成功,h264,1920x1080,25.0,有音频,1.252,否,否,0.6146,
EWTN (720p) [Geo-blocked],https://cdn3.wowza.com/1/QjRzVXJtVml5SUVx/WGJRSWxz/hls/live/playlist.m3u8,EWTN.us@English,,,,https://i.imgur.com/sua70RO.png,Religious,320x180,iptv-org-all.txt,114,200,成功,h264,320x180,29.97002997002997,有音频,0.826,否,否,0.6250,
Filmrise True Crime (720p),https://aegis-cloudfront-1.tubi.video/0b0ca4db-ad59-4d59-82f4-1504f5f0fe73/master.m3u8,FilmRiseTrueCrime.us@SD,,,,https://i.imgur.com/8j2npVc.png,Movies,1280x720,iptv-org-all.txt,405,200,成功,h264,1280x720,29.97002997002997,有音频,2.066,否,否,0.5104,
FIFA+ Italy (720p),https://5d95f7d7.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWl0X0ZJRkFQbHVzSXRhbGlhbl9ITFM/playlist.m3u8,FIFAPlus.uk@Italy,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/FIFA%2B_(2025).svg/700px-FIFA%2B_(2025).svg.png,Sports,1280x720,iptv-org-all.txt,1421,200,成功,h264,1280x720,29.97002997002997,有音频,1.236,否,否,0.5938,
icnet 2,https://icnet2hls.wns.live/hls/stream.m3u8,ICnet2.ca@SD,,,,https://i.imgur.com/Ke5xn4E.png,Religious,1280x720,iptv-org-all.txt,1550,200,成功,h264,1280x720,25.0,有音频,1.943,否,否,0.5833,
iFilm 2,https://live.presstv.ir/hls/ifilm2.m3u8,iFilm2.ir@SD,,,,https://upload.wikimedia.org/wikipedia/fa/c/ce/Ifilm2logo.png,Movies,480x270,iptv-org-all.txt,1935,200,成功,h264,480x270,25.0,有音频,4.149,否,否,0.6198,
Fight TV,https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/70e45fc8-1f6c-4492-ac26-9868f70f4e02/manifest.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,1266,200,成功,h264,1920x1080,25.0,有音频,2.863,否,否,0.5729,
FoodTime,http://31.148.48.15/Eda_Premium_HD/index.m3u8,FoodTime.ru@SD,,,,https://i.imgur.com/gxCYAwH.png,Cooking,1920x1080,iptv-org-all.txt,201,200,成功,h264,1920x1080,25.0,有音频,15.155,否,否,0.0000,
Geekdot (720p),https://stream.ichibantv.com:3764/hybrid/play.m3u8,Geekdot.br@SD,,,,https://i.imgur.com/jML1u4O.png,Animation,1280x720,iptv-org-all.txt,1224,200,成功,h264,1280x720,23.976023976023978,有音频,0.764,否,否,0.5677,
EWTN Spanish (720p) [Geo-blocked],https://cdn3.wowza.com/1/TUI5dU5ucnUxdGFD/ZFlVeGRl/hls/live/playlist.m3u8,EWTN.us@Spanish,,,,https://i.imgur.com/sua70RO.png,Religious,320x180,iptv-org-all.txt,180,200,成功,h264,320x180,29.97002997002997,有音频,1.479,否,否,0.5365,
FIFA+,https://a62dad94.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWV1X0ZJRkFQbHVzRW5nbGlzaF9ITFM/playlist.m3u8,FIFAPlus.uk@English,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/FIFA%2B_(2025).svg/700px-FIFA%2B_(2025).svg.png,Sports,1280x720,iptv-org-all.txt,1437,200,成功,h264,1280x720,29.97002997002997,有音频,1.178,否,否,0.5885,
EWTN Asia-Pacific (720p),https://cdn3.wowza.com/1/QmVNUVhTNTZSS3Uz/YWQ0aHpi/hls/live/playlist.m3u8,EWTN.us@AsiaPacific,,,,https://i.imgur.com/sua70RO.png,Religious,320x180,iptv-org-all.txt,7,200,成功,h264,320x180,29.97002997002997,有音频,1.120,否,否,0.5365,
HBTV (406p) [Not 24/7],http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8,HBTV.vn@SD,,,,https://i.imgur.com/nyfysP7.png,General,720x406,iptv-org-all.txt,2435,200,成功,h264,720x406,25.0,有音频,5.022,否,否,0.6042,
Golden TV (240p) [Not 24/7],https://rpn.bozztv.com/gusa/gusa-goldentv/index.m3u8,Golden.mx@Panregional,,,,https://i.imgur.com/NNd1lYl.png,Undefined,320x240,iptv-org-all.txt,966,200,成功,h264,320x240,29.97002997002997,有音频,1.335,否,否,0.6042,
Free Speech TV (720p),https://edge.fstv-live-linear-channel.top.comcast.net/Content/HLS_HLSv3/Live/channel(b168a609-19c1-2203-ae1d-6b9726f05e67)/index.m3u8,FreeSpeechTV.us@SD,,,,https://i.imgur.com/Qq6heRq.png,News,1280x720,iptv-org-all.txt,435,200,成功,h264,1280x720,29.97002997002997,有音频,1.316,否,否,0.5885,
GenB TV (1080p),https://bad-badiv-stirr.otteravision.com/bad/badiv/badiv.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,665,200,成功,h264,1920x1080,25.0,有音频,2.260,否,否,0.6302,
Homes Under The Hammer (720p),https://all3media-homes-under-the-hammer-1-au.samsung.wurl.tv/playlist.m3u8,HomesUnderHammer.us@UK,,,,https://i.imgur.com/P5Haaln.png,Series,1280x720,iptv-org-all.txt,1225,200,成功,h264,1280x720,29.97002997002997,有音频,1.525,否,否,0.5573,
HollyWire (720p),https://bozztv.com/hwotta/playlist/playlist.m3u8,HollyWire.us@SD,,,,https://i.imgur.com/oVNjFoj.png,Entertainment;News,,iptv-org-all.txt,1016,200,成功,h264,,,有音频,2.309,否,否,0.5781,
Hallmark Movies & More,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/628e685ba3811100070551a8/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c291886-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=58dbb587-5d0d-412d-ae10-107ee9caac5a,HallmarkMoviesMore.us@SD,,,,,Movies,,iptv-org-all.txt,267,200,成功,h264,,,有音频,3.670,否,否,0.5625,
Fluss Monster (1080p),https://rivermonstergermany-rakuten.amagi.tv/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,1302,200,成功,h264,1920x1080,25.0,有音频,2.608,否,否,0.5729,
Horror Machine (720p) [Geo-blocked],https://naviofrequency-horrormachine-klowdtv.amagi.tv/playlist.m3u8,,,,,,Undefined,384x216,iptv-org-all.txt,1539,200,成功,h264,384x216,29.97002997002997,有音频,1.522,否,否,0.5938,
FilmRise Classic TV (720p),https://d2tv4k5moji5m7.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-lu4pzh9l4b57p/master.m3u8,FilmRiseClassicTV.us@SD,,,,https://i.imgur.com/8j2npVc.png,Classic,1280x720,iptv-org-all.txt,407,200,成功,h264,1280x720,24.0,有音频,3.456,否,否,0.5938,
Geo Super (1080p),http://66.102.120.18:8000/play/a063/index.m3u8,GeoSuper.pk@SD,,,,https://upload.wikimedia.org/wikipedia/en/5/5f/Geo_Super_logo.png,Sports,1920x1080,iptv-org-all.txt,894,200,成功,h264,1920x1080,25.0,有音频,4.921,否,否,0.5417,
FailArmy,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62bdb5500c21270007218ce1/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7a2d92-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=ecaff509-d568-42e3-8ce7-0595119efeac,FailArmy.us@Canada,,,,https://i.imgur.com/VIpQJxL.png,Comedy,426x240,iptv-org-all.txt,120,200,成功,h264,426x240,30.0,有音频,1.029,否,否,0.5781,
Hmong Star TV (720p) [Not 24/7],https://livefta.malimarcdn.com/ftaedge00/hmongstartv.sdp/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,1687,200,成功,h264,1280x720,29.97002997002997,有音频,1.814,否,否,0.5729,
GZT (1080p),https://mn-nl.mncdn.com/gzttv/gzttv/playlist.m3u8,GZT.tr@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/GZT_logo.svg/320px-GZT_logo.svg.png,Documentary;Series,1920x1080,iptv-org-all.txt,1676,200,成功,h264,1920x1080,25.0,有音频,2.005,否,否,0.5677,
