频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间,fake_scan
Hévízi TV (1080p),https://cloudfront44.lexanetwork.com:1344/relay03/livestream003.sdp/playlist.m3u8,HeviziTV.hu@SD,,,,https://i.imgur.com/zuWQKDm.png,General,1920x1080,iptv-org-all.txt,1995,200,成功,h264,1920x1080,25.0,有音频,3.570,invalid
Four in a Bed (720p),https://all3media-four-in-a-bed-1-nz.samsung.wurl.tv/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,661,200,成功,h264,1280x720,29.97002997002997,有音频,1.234,invalid
Everyday Refresh,https://qvc-amd-live.akamaized.net/hls/live/2034113/lsqvc6us/master.m3u8,,,,,,Undefined,640x360,iptv-org-all.txt,187,200,成功,h264,640x360,30.0,有音频,1.128,invalid
Filmrise True Crime (720p),https://aegis-cloudfront-1.tubi.video/0b0ca4db-ad59-4d59-82f4-1504f5f0fe73/master.m3u8,FilmRiseTrueCrime.us@SD,,,,https://i.imgur.com/8j2npVc.png,Movies,1280x720,iptv-org-all.txt,66,200,成功,h264,1280x720,29.97002997002997,有音频,1.479,fake_frozen
EWTN Africa-Asia (720p),https://cdn3.wowza.com/1/ZVBYYXFLLzE0c3NC/Qk1FMURC/hls/live/playlist.m3u8,EWTN.us@AfricaAsia,,,,https://i.imgur.com/sua70RO.png,Religious,320x180,iptv-org-all.txt,1081,200,成功,h264,320x180,29.97002997002997,有音频,1.766,invalid
Folketinget (1080p) [Not 24/7],https://cdnapi.kaltura.com/p/2158211/sp/327418300/playManifest/entryId/1_24gfa7qq/protocol/https/format/applehttp/a.m3u8,TVfromtheDanishParliament.dk@SD,,,,https://i.imgur.com/RqQDUzX.png,Legislative,1920x1080,iptv-org-all.txt,1008,200,成功,h264,1920x1080,25.0,有音频,1.314,invalid
EWTN Asia-Pacific (720p),https://cdn3.wowza.com/1/QmVNUVhTNTZSS3Uz/YWQ0aHpi/hls/live/playlist.m3u8,EWTN.us@AsiaPacific,,,,https://i.imgur.com/sua70RO.png,Religious,320x180,iptv-org-all.txt,1084,200,成功,h264,320x180,29.97002997002997,有音频,2.429,invalid
ETV2 (720p),https://sb.err.ee/live/etv2.m3u8,ETV2.ee@SD,,,,https://i.imgur.com/fUjGHDa.png,Culture;Kids,1280x720,iptv-org-all.txt,1561,200,成功,h264,1280x720,25.0,有音频,6.429,invalid
EWTN,https://dash3.antik.sk/live/test_ewtn_tizen/playlist.m3u8,EWTN.de@SD,,,,https://i.imgur.com/NXeygNk.png,Religious,352x240,iptv-org-all.txt,1092,200,成功,h264,352x240,25.0,有音频,1.433,fake_frozen
Hausmeister Krause,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/622f6faf65be650007f57aab/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc841a94-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=c06756c2-c061-44c4-b64a-9b78c114cfe9,,,,,,Undefined,426x240,iptv-org-all.txt,230,200,成功,h264,426x240,30.0,有音频,1.375,fake_frozen
Gigant FM (720p),https://video.uitzending.tv:19360/gigantfm/gigantfm.m3u8,GigantFM.nl@SD,,,,https://i.imgur.com/LwEHfjD.png,Music,1280x720,iptv-org-all.txt,1562,200,成功,h264,1280x720,25.0,有音频,1.911,invalid
Germany Shore,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6447dea7e94c380008dba94c/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1dd8e6-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=5f9f4951-a4da-4d64-b310-30e3d35efdca,,,,,,Undefined,426x240,iptv-org-all.txt,26,200,成功,h264,426x240,30.0,有音频,1.961,fake_frozen
Game+ (720p),https://a-cdn.klowdtv.com/live2/fntsy_720p/playlist.m3u8,GamePlus.ca@SD,,,,https://i.imgur.com/Lj69WbR.png,Sports,1280x720,iptv-org-all.txt,784,200,成功,h264,1280x720,29.97002997002997,有音频,0.936,invalid
GSG TV (720p),https://schurch1.bozztv.com/livecdn69/live/playlist.m3u8,GSGTV.sv@SD,,,,https://i.imgur.com/8fZnNu0.png,Religious,1280x720,iptv-org-all.txt,1813,200,成功,h264,1280x720,29.97002997002997,有音频,0.792,invalid
ETV (1080p),http://150.95.66.20:1935/live/livestream/playlist.m3u8,ETV.th@SD,,,,https://i.imgur.com/HTnQGcs.png,Education,1280x720,iptv-org-all.txt,778,200,成功,h264,1280x720,30.0,有音频,3.804,invalid
Global TV (720p),https://stmv4.voxtvhd.com.br/globaltv/globaltv/playlist.m3u8,GlobalTV.do@SD,,,,https://i.imgur.com/1rQaROm.png,General,1280x720,iptv-org-all.txt,739,200,成功,h264,1280x720,29.97002997002997,有音频,0.707,invalid
Funny AF,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/580e87ff497c73ba2f321dd3/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28f174-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=bbaba395-2ecd-414c-971c-2d705e4b67d5,FunnyAF.us@SD,,,,https://i.imgur.com/UCwjdtQ.png,Comedy,426x240,iptv-org-all.txt,23,200,成功,h264,426x240,30.0,有音频,1.535,fake_frozen
IERTBCS Canal 8.2 La Paz (1080p) [Not 24/7],https://s5.mexside.net:1936/xhbzc82/xhbzc82/playlist.m3u8,IERTBCSCanal82.mx@SD,,,,https://i.imgur.com/R3icGuG.png,Entertainment,1280x720,iptv-org-all.txt,2184,200,成功,h264,1280x720,29.97002997002997,有音频,1.839,invalid
Global News National,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62cbef9ebb857100072fc187/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7a7bb2-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=28cf81a2-fc9d-48d7-8d50-3eebbcf68d91,,,,,,Undefined,426x240,iptv-org-all.txt,89,200,成功,h264,426x240,30.0,有音频,1.764,fake_frozen
Grjngo Italy (720p),https://amogonetworx-grjngo-6-it.rakuten.wurl.tv/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,308,200,成功,h264,1280x720,29.97002997002997,有音频,0.921,invalid
History and Warfare Now (1080p),https://amg00376-magellan-amg00376c19-samsung-nz-1735.playouts.now.amagi.tv/playlist/amg00376-magellantv-historyandwarfarenowaunzin-samsungnz/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,1026,200,成功,h264,1280x720,29.97002997002997,有音频,2.303,fake_frozen
Gospel Broadcasting Network (GBN) (1080p),https://cdn3.wowza.com/5/Ny9jK1A1Q3h4N1VZ/live/myStream/playlist.m3u8,GBNTV.us@SD,,,,https://i.imgur.com/DsFyyHy.png,Religious,1920x1080,iptv-org-all.txt,380,200,成功,h264,1920x1080,30.0,有音频,1.185,invalid
Finans Turk TV (720p),https://yayin30.haber100.com/live/finansturk/playlist.m3u8,FinansTurkTV.tr@SD,,,,https://i.ibb.co/wBwmB1T/iY0osc7.png,News,1280x720,iptv-org-all.txt,1350,200,成功,h264,1280x720,29.97002997002997,有音频,1.459,invalid
EWTN Spanish (720p) [Geo-blocked],https://cdn3.wowza.com/1/TUI5dU5ucnUxdGFD/ZFlVeGRl/hls/live/playlist.m3u8,EWTN.us@Spanish,,,,https://i.imgur.com/sua70RO.png,Religious,320x180,iptv-org-all.txt,784,200,成功,h264,320x180,29.97002997002997,有音频,1.895,invalid
GH Canada TV,https://stream.bozztv.com/tvstat-tamar/tvstat-tamar/playlist.m3u8,GHCanadaTV.ca@SD,,,,https://www.lyngsat.com/logo/tv/gg/gh-canada-tv-ca.png,General,1280x720,iptv-org-all.txt,1021,200,成功,h264,1280x720,25.0,有音频,0.628,invalid
GZT (1080p),https://mn-nl.mncdn.com/gzttv/gzttv/playlist.m3u8,GZT.tr@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/GZT_logo.svg/320px-GZT_logo.svg.png,Documentary;Series,1920x1080,iptv-org-all.txt,1167,200,成功,h264,1920x1080,25.0,有音频,2.160,fake_frozen
GO TV (720p),https://rds3.desdeparaguay.net/gotv/gotv/playlist.m3u8,GOTV.py@SD,,,,https://i.ibb.co/jkvYVyz/Captura.png,Entertainment;Music,1920x1080,iptv-org-all.txt,1312,200,成功,h264,1920x1080,50.0,有音频,1.816,invalid
FB TV,http://1hskrdto.rocketcdn.com/fenerbahcetv.smil/playlist.m3u8,FBTV.tr@SD,,,,https://i.imgur.com/qBVqtYd.png,Sports,1280x720,iptv-org-all.txt,940,200,成功,h264,1280x720,60.0,有音频,3.438,invalid
Income Property,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62e926429cb58900088f951f/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7ac9d1-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=9a63c15a-155d-463a-93ab-a89574f82e5c,,,,,,Undefined,426x240,iptv-org-all.txt,31,200,成功,h264,426x240,30.0,有音频,1.864,fake_frozen
Garuda TV (1080p),https://hgmtv.com:19360/garudatvlivestreaming/garudatvlivestreaming.m3u8,GarudaTV.id@SD,,,,https://i.imgur.com/sXsAcZ3.png,General,1280x720,iptv-org-all.txt,1863,200,成功,h264,1280x720,25.0,有音频,15.891,fake_static
Fixers and Flippers,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62fb62081afad500077e915e/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7a2d97-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=8ea54251-dad6-45d5-9afb-2162c78ab93d,,,,,,Undefined,426x240,iptv-org-all.txt,28,200,成功,h264,426x240,30.0,有音频,1.519,fake_frozen
FilmRise Les Routes du Paradis (720p),https://d39g1vxj2ef6in.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/master.m3u8?ads.xumo_channelId=88883083,,,,,,Undefined,1280x720,iptv-org-all.txt,716,200,成功,h264,1280x720,23.976023976023978,有音频,2.170,fake_frozen
Hell's Kitchen,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/644257fe7cb4b100081ed874/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1dfff3-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=7b7e432f-2d49-4cd8-8764-94e38b421dbb,HellsKitchen.us@Austria,,,,https://i.imgur.com/P9eT0O9.png,Series,426x240,iptv-org-all.txt,79,200,成功,h264,426x240,30.0,有音频,2.030,fake_frozen
Geekdot (720p),https://stream.ichibantv.com:3764/hybrid/play.m3u8,Geekdot.br@SD,,,,https://i.imgur.com/jML1u4O.png,Animation,1280x720,iptv-org-all.txt,1394,200,成功,h264,1280x720,23.976023976023978,有音频,0.640,invalid
Groovy TV (360p),http://web.onair-radio.eu:1935/groovytv/groovytv/playlist.m3u8,GroovyTV.gr@SD,,,,https://i.imgur.com/ZYNQuf1.png,Movies,1280x534,iptv-org-all.txt,1391,200,成功,h264,1280x534,25.0,有音频,2.472,fake_frozen
Grand Cinema,https://gcinemahls.wns.live/hls/stream.m3u8,GrandCinema.tr@SD,,,,https://www.lyngsat.com/logo/tv/gg/grand-cinema.png,Movies,1280x720,iptv-org-all.txt,840,200,成功,h264,1280x720,25.0,有音频,1.639,invalid
FilmRise DeGrassi la nouvelle génération,https://d39g1vxj2ef6in.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/master.m3u8?ads.xumo_channelId=88883113,,,,,,Undefined,676x540,iptv-org-all.txt,1198,200,成功,h264,676x540,25.0,有音频,2.821,fake_frozen
Gaki no Tsukai (English Subs) (720p),https://hamada.gaki-no-tsukai.stream/hls/test.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,1104,200,成功,h264,1280x720,30.0,有音频,2.185,fake_frozen
FilmRise Séries France (720p),https://d39g1vxj2ef6in.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/master.m3u8?ads.xumo_channelId=88883033,,,,,,Undefined,1280x720,iptv-org-all.txt,465,200,成功,h264,1280x720,30.0,有音频,1.377,fake_frozen
Hardcore Pawn (1080p),https://amg00627-banijay-amg00627c8-samsung-nz-1828.playouts.now.amagi.tv/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,686,200,成功,h264,1920x1080,25.0,有音频,1.586,fake_frozen
Germany Shore,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6447dea7e94c380008dba94c/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc841a92-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=c7cf1be7-7bc6-44a6-91c2-5c6739d9f0e5,,,,,,Undefined,426x240,iptv-org-all.txt,25,200,成功,h264,426x240,30.0,有音频,1.825,fake_frozen
Ice Pilots,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5ce40f42ba7f7f5ea9518fe1/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=84ad8f14-4b92-11ef-aece-533610f1ea34&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=9e3f7479-1434-4263-91dc-309a9e66bfbe,IcePilots.us@Germany,,,,https://i.imgur.com/F8GBYq3.png,Series,640x360,iptv-org-all.txt,32,200,成功,h264,640x360,30.0,有音频,1.477,fake_frozen
Go USA TV (720p),https://brandusa-gousa-1-be.samsung.wurl.tv/playlist.m3u8,GoUSATV.us@SD,,,,https://i.imgur.com/x90ALip.png,Travel,1280x720,iptv-org-all.txt,1420,200,成功,h264,1280x720,29.97002997002997,有音频,1.095,invalid
Giornale Radio TV (720p),https://5f204aff97bee.streamlock.net/GR_tv/livestream/playlist.m3u8,GiornaleRadioTV.it@SD,,,,https://i.imgur.com/2Y5qiao.png,News,1280x720,iptv-org-all.txt,1115,200,成功,h264,1280x720,50.0,有音频,1.976,invalid
GlobalTV (480p) [Not 24/7],https://streamtv.intervenhosting.net:3179/live/globaltvlive.m3u8,GlobalTV.ve@SD,,,,https://imgur.com/hzM9D9L.jpg,General,1280x720,iptv-org-all.txt,550,200,成功,h264,1280x720,29.97002997002997,有音频,0.457,fake_frozen
Ganj e Hozour TV (1080p),https://media.parvizshahbazi.com/ganjehozour/Main_tv/playlist.m3u8,GanjeHozourTV.us@SD,,,,https://i.imgur.com/TnQYtKh.png,General,1920x1080,iptv-org-all.txt,643,200,成功,h264,1920x1080,29.97002997002997,有音频,0.490,invalid
Gilroy CMAP TV Channel 19 (720p),https://livestream.telvue.com/cmap4/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8,CMAPChannel19.us@SD,,,,https://i.imgur.com/wlYUEYc.png,Undefined,1280x720,iptv-org-all.txt,1413,200,成功,h264,1280x720,29.97002997002997,有音频,1.185,invalid
Filstalwelle (1080p),https://h055.video-stream-hosting.de/filstalwelle-live/_definst_/mp4:livestream/playlist.m3u8,Filstalwelle.de@SD,,,,https://i.imgur.com/19iKLvf.png,General,1920x1080,iptv-org-all.txt,1711,200,成功,h264,1920x1080,25.0,有音频,3.034,fake_frozen
Hot Ones,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65a803b607e03a0008925118/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7aa2c8-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=9cb9db4b-c3cb-4647-99d6-9ecd974431a8,,,,,,Undefined,426x240,iptv-org-all.txt,39,200,成功,h264,426x240,30.0,有音频,2.679,fake_frozen
God Stands TV Arabic,https://online.godstands.tv:5443/WebRTCApp/streams/Arabic.m3u8,GodStandsTV.pk@Arabic,,,,https://i.imgur.com/EO6cYUI.png,Religious,1280x720,iptv-org-all.txt,2007,200,成功,h264,1280x720,29.97002997002997,有音频,1.871,fake_frozen
Hardcore Pawn (1080p),https://amg00627-amg00627c8-rakuten-uk-4801.playouts.now.amagi.tv/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,606,200,成功,h264,1920x1080,25.0,有音频,1.554,invalid
Gilroy CMAP TV Channel 18 (720p),https://livestream.telvue.com/cmap3/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8,CMAPChannel18.us@SD,,,,https://i.imgur.com/wlYUEYc.png,General,1280x720,iptv-org-all.txt,1520,200,成功,h264,1280x720,29.97002997002997,有音频,2.010,invalid
God Stands TV Punjabi,https://online.godstands.tv:5443/WebRTCApp/streams/PunjabiStreaming.m3u8,GodStandsTV.pk@Punjabi,,,,https://i.imgur.com/EO6cYUI.png,Religious,1280x720,iptv-org-all.txt,1099,200,成功,h264,1280x720,29.97002997002997,有音频,1.815,fake_frozen
GoodNews TV (720p),https://bpgdlwwar3ze-hls-live.wmncdn.net/goodnews/live.stream/playlist.m3u8,GoodNewsTV.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_GOODNEWS_TV/images/LOGO_HD/image.png,Religious,640x360,iptv-org-all.txt,1379,200,成功,h264,640x360,25.0,有音频,1.249,invalid
Gilroy CMAP TV Channel 20 (720p),https://livestream.telvue.com/cmap5/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8,CMAPChannel20.us@SD,,,,https://i.imgur.com/wlYUEYc.png,General,1280x720,iptv-org-all.txt,1335,200,成功,h264,1280x720,29.97002997002997,有音频,1.641,invalid
Grjngo Spain (720p),https://amogo-networx-grjngopelculasdeloeste-1-es.rakuten.wurl.tv/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,400,200,成功,h264,1280x720,29.97002997002997,有音频,0.762,invalid
Germany Shore,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6447dea7e94c380008dba94c/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=84ad6805-4b92-11ef-aece-533610f1ea34&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=5c4dcd23-a017-4d7e-a0f1-ce0220928f16,,,,,,Undefined,426x240,iptv-org-all.txt,32,200,成功,h264,426x240,30.0,有音频,1.514,fake_frozen
Indywood TV (720p),https://43wrzjnpqoxe-hls-live.wmncdn.net/indywood/indywoodtv/index.m3u8,IndywoodTV.in@SD,,,,https://i.ibb.co/jT3NCPp/logo-tv.png,Movies;News,1280x720,iptv-org-all.txt,1095,200,成功,h264,1280x720,25.0,有音频,0.990,invalid
Gilroy CMAP TV Channel 17 (720p),https://livestream.telvue.com/cmap1/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8,CMAPChannel17.us@SD,,,,https://i.imgur.com/wlYUEYc.png,Legislative,1280x720,iptv-org-all.txt,1670,200,成功,h264,1280x720,29.97002997002997,有音频,1.257,invalid
Goal TV,https://streams2.sofast.tv/sofastplayout/WiseM3U8_1/master.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,1528,200,成功,h264,1920x1080,25.0,有音频,3.485,fake_frozen
HarPal Geo (360p),https://jk3lz82elw79-hls-live.5centscdn.com/harPalGeo/955ad3298db330b5ee880c2c9e6f23a0.sdp/playlist.m3u8,HarPalGeo.pk@SD,,,,https://i.imgur.com/NX3vvAX.png,Culture,1280x720,iptv-org-all.txt,435,200,成功,h264,1280x720,25.0,有音频,0.975,invalid
Familia Visión HD [Not 24/7],https://584097344c1f0.streamlock.net/29/stream/playlist.m3u8,FamiliaVisionHD.pr@SD,,,,https://i.imgur.com/uqTH7m5.jpg,Religious,1920x1080,iptv-org-all.txt,1174,200,成功,h264,1920x1080,29.97002997002997,有音频,2.035,fake_frozen
HSN,https://qvc-amd-live.akamaized.net/hls/live/2034113/lshsn1us/master.m3u8,HSN.us@East,,,,https://i.imgur.com/rnZN7rD.png,Shop,640x360,iptv-org-all.txt,61,200,成功,h264,640x360,30.0,有音频,0.759,invalid
Fresno CMAC 3 Government Channel (720p),https://reflect-vod-cmac.cablecast.tv/live-11/live/stream-3/live.m3u8,CMAC3.us@SD,,,,https://i.imgur.com/ToZzguz.png,Legislative,480x270,iptv-org-all.txt,940,200,成功,h264,480x270,30.0,有音频,5.181,invalid
Global News Regina,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62cbff53ca8f2200080253b5/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7a7bb5-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=c1d76b1b-8c4c-4a05-bf77-7cdb5ffff309,,,,,,Undefined,426x240,iptv-org-all.txt,68,200,成功,h264,426x240,30.0,有音频,2.255,fake_frozen
Gold TV (576p),https://streaming.softwarecreation.it/GoldTv/GoldTv/playlist.m3u8,GoldTV.it@SD,,,,https://i.imgur.com/Yzc47k9.png,Entertainment,1920x1080,iptv-org-all.txt,2467,200,成功,h264,1920x1080,25.0,有音频,3.921,invalid
Fresno CMAC 2 Education Channel (720p),https://reflect-vod-cmac.cablecast.tv/live-11/live/stream-2/live.m3u8,CMAC2.us@SD,,,,https://i.imgur.com/O0sYOED.png,Education,480x270,iptv-org-all.txt,1290,200,成功,h264,480x270,30.0,有音频,3.641,invalid
FC Public Media (Fort Collins CO) (1080p),https://reflect-fcpublicmedia.cablecast.tv/live-5/live/stream-1/live.m3u8,FCPublicMedia.us@SD,,,,https://i.imgur.com/naLbZuo.png,General,416x234,iptv-org-all.txt,1064,200,成功,h264,416x234,30.0,有音频,5.090,invalid
Iran International (720p),https://dev-live.livetvstream.co.uk/LS-63503-4/index.m3u8,IranInternational.uk@SD,,,,https://i.imgur.com/55RpaF3.png,News,426x240,iptv-org-all.txt,1029,200,成功,h264,426x240,12.5,有音频,1.227,invalid
Lao SV TV (480p),https://livefta.malimarcdn.com/ftaedge00/laosvtv.stream/playlist.m3u8,LaoSVTV.vn@SD,,,,https://i.imgur.com/ZIXtazI.png,Shop,854x480,iptv-org-all.txt,1494,200,成功,h264,854x480,29.97002997002997,有音频,1.164,invalid
Lao Net TV (720p),https://livefta.malimarcdn.com/ftaedge00/laonet.sdp/playlist.m3u8,LaoNetTV.la@SD,,,,https://i.imgur.com/ohbRT05.png,Undefined,1280x720,iptv-org-all.txt,1643,200,成功,h264,1280x720,29.97002997002997,有音频,1.296,invalid
Lao-Thai TV (720p),https://livefta.malimarcdn.com/ftaedge00/laothaius.sdp/playlist.m3u8,LaoThaiTV.us@SD,,,,https://i.imgur.com/q6cQzbv.png,Shop,1280x720,iptv-org-all.txt,1301,200,成功,h264,1280x720,59.94005994005994,有音频,0.748,invalid
Makao TV (360p),https://live.obslivestream.com/makaomux/tracks-v2a1/playlist.m3u8,MakaoTV.do@SD,,,,https://i.imgur.com/asD5y7i.png,Music,1280x720,iptv-org-all.txt,856,200,成功,h264,1280x720,29.97002997002997,有音频,1.194,fake_frozen
Love & Hip Hop,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5d51ddf0369acdb278dfb05e/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c298db8-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=e11538a9-9480-4566-aae4-83bfe5898920,LoveHipHop.us@SD,,,,https://i.imgur.com/rhGyebf.png,Series,426x240,iptv-org-all.txt,79,200,成功,h264,426x240,30.0,有音频,4.003,fake_frozen
Jovem Pan News (JP News) (1080p) [Not 24/7],https://d6yfbj4xxtrod.cloudfront.net/out/v1/7836eb391ec24452b149f3dc6df15bbd/index.m3u8,JovemPanNews.br@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Jovem_Pan_logo_2018.svg/512px-Jovem_Pan_logo_2018.svg.png,News,1280x720,iptv-org-all.txt,960,200,成功,h264,1280x720,29.97002997002997,有音频,1.376,invalid
KOKI-DT1 (1080p),https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg02104-imagicommcommun-kokibreaking-ono/playlist.m3u8,KOKIDT1.us@SD,,,,https://i.imgur.com/pRKEMb1.jpg,General,1920x1080,iptv-org-all.txt,892,200,成功,h264,1920x1080,30.0,有音频,4.754,invalid
Klape i Tambure TV (1080p),https://stream.cmctv.hr:49998/kit/live.m3u8,KlapeiTambureTV.hr@SD,,,,https://i.imgur.com/sKj3dgc.png,Music,1920x1080,iptv-org-all.txt,2987,200,成功,h264,1920x1080,25.0,有音频,4.870,fake_frozen
KCTV-DT1 [Geo-blocked],https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00312-graytelevisioni-kctv5news-vizious/playlist.m3u8,KCTVDT1.us@SD,,,,https://i.imgur.com/7bfi9oA.png,General,416x234,iptv-org-all.txt,281,200,成功,h264,416x234,29.97002997002997,有音频,4.020,fake_frozen
Leaderboard Sports News (1080p),https://amg02703-amg02703c20-samsung-au-9093.playouts.now.amagi.tv/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,1010,200,成功,h264,1920x1080,29.97002997002997,有音频,5.969,fake_frozen
Mahaa Max (1080p),https://d35j504z0x2vu2.cloudfront.net/v1/master/0bc8e8376bd8417a1b6761138aa41c26c7309312/mahaa-max/index.m3u8,MahaaMax.in@SD,,,,https://objectstorage.ap-mumbai-1.oraclecloud.com/p/7Eg7LPw1gBcncVDrfwf__7yyrg13awaU6DmMk4gutavGYZgoAuAziv8e0aSEdU4G/n/bmaqqlwez184/b/GTPL_CHANNEL_LOGO/o/gtpl/MAHAA+MAX+LOGO.png,Entertainment,1920x1080,iptv-org-all.txt,384,200,成功,h264,1920x1080,25.0,有音频,1.587,invalid
Lansingerland TV (720p),https://ms7.mx-cd.net/tv/278-3414514/RTV_Lansingerland.smil/playlist.m3u8,LansingerlandTV.nl@SD,,,,https://i.imgur.com/1r7IZ7Q.png,General,1280x720,iptv-org-all.txt,3057,200,成功,h264,1280x720,25.0,有音频,4.369,invalid
