频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间,是否假源,是否轮回,轮回相似度,检测信息
晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8,,,,,,山西,1920x1080,zbefine.txt,1042,200,成功,h264,1920x1080,25.0,有音频,2.752,否,否,0.5000,
鲁山综合频道,http://live.dxhmt.cn:9081/tv/10423-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,251,200,成功,h264,1920x1080,25.0,有音频,5.168,否,否,0.5469,
前郭综合频道,http://stream2.jlntv.cn/qg/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,314,200,成功,h264,720x576,25.0,有音频,2.908,否,否,0.5104,
泸州科教频道,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8,,,,,,四川,1280x720,zbefine.txt,226,200,成功,h264,1280x720,25.0,有音频,1.916,否,否,0.4844,
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8,,,,,,山西,1280x720,zbefine.txt,5856,200,成功,h264,1280x720,30.0,有音频,6.614,否,否,0.5833,
万州最万州,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8,,,,,,重庆,720x576,zbefine.txt,246,200,成功,h264,720x576,25.0,有音频,1.607,否,否,0.6458,
临颍综合频道,http://live.dxhmt.cn:9081/tv/11122-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,259,200,成功,h264,1920x1080,25.0,有音频,15.348,否,否,0.5260,
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8,,,,,,山西,1920x1080,zbefine.txt,4067,200,成功,h264,1920x1080,25.0,有音频,6.056,否,否,0.5469,
邓州新闻,http://live.dxhmt.cn:9081/tv/11381-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,247,200,成功,h264,1920x1080,25.0,有音频,5.583,否,否,0.0000,
万载综合频道,http://live-echotv.cdnvideo.ru/echotv/echotv.sdp/playlist.m3u8,,,,,,江西,1024x576,zbefine.txt,1449,200,成功,h264,1024x576,25.0,有音频,5.536,否,否,0.5625,
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8,,,,,,四川,720x404,zbefine.txt,786,403,成功,h264,720x404,25.0,有音频,2.718,否,否,0.5000,
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8,,,,,,宁夏,320x240,zbefine.txt,3448,200,成功,h264,320x240,25.0,有音频,1.683,否,否,0.8229,
巩义新闻综合,http://live.dxhmt.cn:9081/tv/10181-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,252,200,成功,h264,1920x1080,25.0,有音频,3.704,否,否,0.5885,
新县综合频道,http://live.dxhmt.cn:9081/tv/11523-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,240,200,成功,h264,1920x1080,25.0,有音频,5.559,否,否,0.6146,
浚县一套,http://live.dxhmt.cn:9081/tv/10621-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,982,200,成功,h264,1920x1080,25.0,有音频,3.576,否,否,0.0000,
句容影视频道,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8,,,,,,江苏,720x576,zbefine.txt,4233,200,成功,h264,720x576,25.0,有音频,4.670,否,否,0.4896,
永清影视频道,http://60.10.203.69:8000/4.m3u8,,,,,,河北,1920x1080,zbefine.txt,610,200,成功,h264,1920x1080,30.0,有音频,2.657,否,否,0.5052,
荆门公共频道,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8,,,,,,湖北,1920x1080,zbefine.txt,256,200,成功,h264,1920x1080,25.0,有音频,1.677,否,否,0.7812,
宿州科教频道,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8,,,,,,安徽,1920x1080,zbefine.txt,508,200,成功,h264,1920x1080,25.0,有音频,4.446,否,否,0.5208,
栾川新闻频道,http://live.dxhmt.cn:9081/tv/10324-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,238,200,成功,h264,1920x1080,25.0,有音频,2.956,否,否,0.5000,
沈丘新闻综合,http://live.dxhmt.cn:9081/tv/11624-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,977,200,成功,h264,1920x1080,25.0,有音频,3.287,否,否,0.0000,
范县新闻综合,http://live.dxhmt.cn:9080/13603832636/13abd3089d9c47058fe34c49a6182981.m3u8,,,,,,河南,480x270,zbefine.txt,2636,200,成功,h264,480x270,25.0,有音频,5.987,否,否,0.0000,
西平综合,http://live.dxhmt.cn:9081/tv/11721-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,252,200,成功,h264,1920x1080,25.0,有音频,4.242,否,否,0.4583,
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8,,,,,,吉林,320x240,zbefine.txt,302,200,成功,h264,320x240,25.0,有音频,2.204,否,否,0.8229,
武夷山综合频道,http://fjwysdb.chinashadt.com:2036/live/1.stream/playlist.m3u8,,,,,,福建,720x576,zbefine.txt,1167,200,成功,h264,720x576,25.0,有音频,6.673,否,否,0.4948,
长垣综合频道,http://live.dxhmt.cn:9081/tv/10728-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,251,200,成功,h264,1920x1080,25.0,有音频,2.947,否,否,0.5781,
叶县一套,http://live.dxhmt.cn:9081/tv/10422-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,237,200,成功,h264,1920x1080,25.0,有音频,2.436,否,否,0.5104,
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,1324,200,成功,h264,720x576,25.0,有音频,2.397,否,否,0.5417,
璧山综合频道,http://222.179.42.129:8181/hls1.m3u8,,,,,,重庆,1920x1080,zbefine.txt,778,200,成功,h264,1920x1080,25.0,有音频,3.042,否,否,0.5260,
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8,,,,,,山西,1280x720,zbefine.txt,3787,200,成功,h264,1280x720,30.0,有音频,5.749,否,否,0.5573,
松原公共频道,http://stream8.jlntv.cn/sytv2/sd/live.m3u8,,,,,,吉林,1280x720,zbefine.txt,963,200,成功,h264,1280x720,25.0,有音频,3.010,否,否,0.5417,
登封综合频道,http://live.dxhmt.cn:9081/tv/10185-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,252,200,成功,h264,1920x1080,25.0,有音频,3.359,否,否,0.5417,
项城新闻,http://live.dxhmt.cn:9081/tv/11681-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,1031,200,成功,h264,1920x1080,25.0,有音频,3.385,否,否,0.0000,
卢氏综合频道,http://live.dxhmt.cn:9081/tv/11224-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,252,200,成功,h264,1920x1080,25.0,有音频,4.149,否,否,0.5677,
新野综合,http://live.dxhmt.cn:9081/tv/11329-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,241,200,成功,h264,1920x1080,25.0,有音频,4.603,否,否,0.0000,
新乡县电视台,http://live.dxhmt.cn:9081/tv/10721-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,240,200,成功,h264,1920x1080,25.0,有音频,3.273,否,否,0.6042,
广安公共频道,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8,,,,,,四川,720x576,zbefine.txt,1280,200,成功,h264,720x576,25.0,有音频,12.247,否,否,0.5938,
济源电视一套,http://live.dxhmt.cn:9081/tv/19001-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,1034,200,成功,h264,1920x1080,25.0,有音频,3.135,否,否,0.0000,
晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8,,,,,,山西,1920x1080,zbefine.txt,486,200,成功,h264,1920x1080,25.0,有音频,3.339,否,否,0.5000,
番禺综合,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv,,,,,,广东,1920x1080,zbefine.txt,1531,200,成功,h264,1920x1080,25.0,有音频,2.138,否,否,0.6042,
封丘新闻综合,http://live.dxhmt.cn:9081/tv/10727-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,252,200,成功,h264,1920x1080,25.0,有音频,3.790,否,否,0.5000,
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8,,,,,,四川,1280x720,zbefine.txt,1148,200,成功,h264,1280x720,,有音频,2.491,否,否,0.5729,
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,332,200,成功,h264,720x576,25.0,有音频,2.411,否,否,0.5625,
卫辉综合频道,http://live.dxhmt.cn:9081/tv/10781-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,241,200,成功,h264,1920x1080,25.0,有音频,3.187,否,否,0.5781,
渑池新闻综合,http://live.dxhmt.cn:9081/tv/11221-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,252,200,成功,h264,1920x1080,25.0,有音频,5.119,否,否,0.5521,
安阳县新闻综合,http://live.dxhmt.cn:9081/tv/10522-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,238,200,成功,h264,1920x1080,25.0,有音频,3.845,否,否,0.5260,
鄢陵综合频道,http://live.dxhmt.cn:9081/tv/11024-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,239,200,成功,h264,1920x1080,25.0,有音频,5.533,否,否,0.6198,
林州综合,http://live.dxhmt.cn:9081/tv/10581-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,252,200,成功,h264,1920x1080,25.0,有音频,4.379,否,否,0.4948,
