频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间,是否假源,是否轮回,轮回相似度,检测信息
ZB Music (720p),https://server.zillarbarta.com/zbmusic/index.m3u8,ZBMusic.in@HD,,,,https://i.imgur.com/k1nb8u1.jpeg,Music,1364x768,iptv-org-all.txt,817,200,成功,h264,1364x768,30.0,有音频,6.200,否,否,0.5781,
TVRI Bali (480p),https://ott-balancer.tvri.go.id/live/eds/Bali/hls/Bali.m3u8,TVRI.id@Bali,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,General,1920x1080,iptv-org-all.txt,3040,200,成功,h264,1920x1080,25.0,有音频,14.619,否,否,0.5781,
WildEarth [Geo-blocked],https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01290-wildearthmediap-wildearth-samsungnl/playlist.m3u8,WildEarth.uk@SD,,,,https://i.imgur.com/Vhv5gjN.png,Undefined,1920x1080,iptv-org-all.txt,1008,200,成功,h264,1920x1080,29.97002997002997,有音频,4.118,否,否,0.5729,
Univers TV (720p),https://cloud2.streaminglivehd.com:1936/universfaller/universfaller/playlist.m3u8,UniversTV.es@SD,,,,https://i.imgur.com/EW2bfix.png,Entertainment,1280x720,iptv-org-all.txt,1594,200,成功,h264,1280x720,29.97002997002997,有音频,1.472,否,否,0.5833,
TVP Los Mochis (720p) [Not 24/7],https://5ca3e84a76d30.streamlock.net/gpacifico2/mochis.smil/playlist.m3u8,TVPLosMochis.mx@SD,,,,https://i.imgur.com/uX1S3kt.png,General,964x542,iptv-org-all.txt,43,200,成功,h264,964x542,29.97002997002997,有音频,1.886,否,否,0.5625,
Vati Lao TV (720p),https://livefta.malimarcdn.com/ftaedge00/vatilaotv.stream/playlist.m3u8,VatiLao.la@SD,,,,https://i.imgur.com/NwxXABV.png,Entertainment,1280x720,iptv-org-all.txt,110,200,成功,h264,1280x720,29.97002997002997,有音频,1.077,否,否,0.5104,
TVS (540p) [Not 24/7],https://imagenuniversaltv.net:3741/live/tvslive.m3u8,TVS.do@SD,,,,https://i.imgur.com/a2YX1oj.jpg,Entertainment,1280x720,iptv-org-all.txt,1232,200,成功,h264,1280x720,29.97002997002997,有音频,1.385,否,否,0.5417,
TVS Sports Bureau (720p),https://rpn.bozztv.com/gusa/gusa-tvssportsbureau/index.m3u8,TVSSportsBureau.us@SD,,,,,Sports,1280x720,iptv-org-all.txt,39,200,成功,h264,1280x720,29.97002997002997,有音频,1.062,否,否,0.5677,
TVS Hollywood History (582p),https://rpn.bozztv.com/gusa/gusa-tvshollywoohistory/index.m3u8,TVSHollywoodHistory.us@SD,,,,https://i.imgur.com/QtQGyMS.png,Classic,480x360,iptv-org-all.txt,411,200,成功,h264,480x360,29.97002997002997,有音频,0.966,否,否,0.5938,
Vida Mejor TV (480p),https://tgn.bozztv.com/betterlife/bettervida/bettervida/index.m3u8,VidaMejorTV.us@SD,,,,https://i.imgur.com/1hJ16i0.png,Religious,704x480,iptv-org-all.txt,887,200,成功,h264,704x480,29.97002997002997,有音频,1.260,否,否,0.7865,
Vidusdaugavas Televīzija (576p),https://straume.vdtv.lv/vdtv2/index.m3u8,VidusdaugavasTelevizija.lv@SD,,,,https://i.imgur.com/L5U3PQR.png,General,1024x576,iptv-org-all.txt,1851,200,成功,h264,1024x576,25.0,有音频,4.344,否,否,0.5260,
TVMÁS (XHGV-TDT) (360p) [Not 24/7],https://5ca9af4645e15.streamlock.net/rtv/videortv/playlist.m3u8,XHGVTDT.mx@SD,,,,https://i.imgur.com/15kcNRb.png,Undefined,1920x1080,iptv-org-all.txt,791,200,成功,h264,1920x1080,29.97002997002997,有音频,1.471,否,否,0.6875,
TVCARiB Radio (720p) [Not 24/7],https://cdn.mycloudstream.io/hls/live/broadcast/agf7yo9x/index.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,73,200,成功,h264,1280x720,30.0,有音频,1.291,否,否,0.5573,
TVA (1080p) [Not 24/7],https://tvaktuellr.iptv-playoutcenter.de/tvaktuellr/tvaktuellr.stream_1/playlist.m3u8,TVA.de@SD,,,,https://i.imgur.com/Gg6d4Jb.png,Undefined,1920x1080,iptv-org-all.txt,2100,200,成功,h264,1920x1080,25.0,有音频,3.655,否,否,0.5833,
viàTéléPaese (720p),https://srv.webtvmanager.fr:3970/live/viatelepaeselive.m3u8,viaTelePaese.fr@SD,,,,https://i.imgur.com/TLZsAKK.png,General,1280x720,iptv-org-all.txt,1523,200,成功,h264,1280x720,30.0,有音频,2.605,否,否,0.5833,
ZB Cinema (720p),https://server.zillarbarta.com/ZBCINEMA/index.m3u8,ZBCinema.in@HD,,,,https://i.imgur.com/kUg6WSk.jpeg,Classic;Movies,1364x768,iptv-org-all.txt,1090,200,成功,h264,1364x768,30.0,有音频,6.177,否,否,0.5833,
WaterBear (1080p),https://amg01415-waterbearnetwor-waterbear-samsungnz-odh3b.amagi.tv/playlist/amg01415-waterbearnetwor-waterbear-samsungnz/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,1258,200,成功,h264,1920x1080,25.0,有音频,4.874,否,否,0.6198,
WKMG-DT1,https://dvrfl03.bozztv.com/hondu-cbsorlando/index.m3u8,WKMGDT1.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/CBS_logo_%282020%29.svg/512px-CBS_logo_%282020%29.svg.png,Undefined,1280x720,iptv-org-all.txt,1227,200,成功,h264,1280x720,30.0,有音频,1.105,否,否,0.5625,
TV QUISQUEYA (720p),https://cloud5.livescast.com:19360/canaltvquisqueya/canaltvquisqueya.m3u8,TVQuisqueya.us@SD,,,,https://i.imgur.com/G7X4LQI.png,General,850x480,iptv-org-all.txt,1175,200,成功,h264,850x480,30.0,有音频,1.110,否,否,0.5938,
Willkommen bei den Louds,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/627d2d1d05e09f00073ccdff/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc86d9b1-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=29acfa3a-17c6-4905-ada4-3c4e7ea69250,,,,,,Undefined,426x240,iptv-org-all.txt,79,200,成功,h264,426x240,30.0,有音频,1.654,否,否,0.5260,
Xplore,https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00111-hearstmediaprod-xploreintlnl-samsungnl/playlist.m3u8,XploreTV.us@SD,,,,https://i.imgur.com/WaGRlFO.png,Entertainment,1920x1080,iptv-org-all.txt,1451,200,成功,h264,1920x1080,29.97002997002997,有音频,4.331,否,否,0.6302,
TV Syri (720p),https://gjirafa-video-live.gjirafa.net/gjvideo-live/xej-xnb-ba0-kup/index.m3u8,TVSyri.xk@SD,,,,https://i.imgur.com/ZQuFosn.png,Undefined,1280x720,iptv-org-all.txt,2209,200,成功,h264,1280x720,25.0,有音频,3.043,否,否,0.5312,
Wild TV (1080p),https://dfhsahpa45kk2.cloudfront.net/scheduler/scheduleMaster/476.m3u8,WildTV.ca@SD,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a7/Wild_TV_logo_2020.png/512px-Wild_TV_logo_2020.png,Undefined,960x540,iptv-org-all.txt,1053,200,成功,h264,960x540,29.97002997002997,有音频,1.343,否,否,0.5885,
Victorious,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5e8b5e43f294f8000793c3d7/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc86b2a4-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=d97425ba-2123-476d-b809-05f9cad0edea,,,,,,Undefined,426x240,iptv-org-all.txt,126,200,成功,h264,426x240,30.0,有音频,3.017,否,否,0.5781,
TVGE,http://69.64.57.208/tvge/playlist.m3u8,TVGE.gq@SD,,,,https://i.imgur.com/iOdHgPd.png,General,640x360,iptv-org-all.txt,22,200,成功,h264,640x360,25.0,有音频,0.687,否,否,0.5208,
TVE Internacional America (1080p) [Geo-blocked],https://rtvelivestream-rtveplayplus.rtve.es/rtvesec/int/tvei_ame_main_1080.m3u8,TVEInternacionalAmerica.es@SD,,,,https://i.imgur.com/iODADvi.png,Undefined,1920x1080,iptv-org-all.txt,1305,200,成功,h264,1920x1080,25.0,有音频,0.422,否,否,0.5677,
Ultra TV Puebla (720p) [Not 24/7],https://5e50264bd6766.streamlock.net/telemetrika2/smil:telemetrika2.smil/playlist.m3u8,UltraTVPuebla.mx@SD,,,,https://www.ultralaradio.mx/sad/imagenes/sucursales/1.png,Undefined,1280x720,iptv-org-all.txt,48,200,成功,h264,1280x720,25.0,有音频,3.227,否,否,0.5521,
Wolcott Governmental TV (Wolcott CT) (720p),https://5a5c57d042315.streamlock.net/live11704001/ngrp:government_all/playlist.m3u8,WLCT96.us@SD,,,,https://i.imgur.com/ooby0ka.png,Legislative,284x160,iptv-org-all.txt,1317,200,成功,h264,284x160,29.97002997002997,有音频,2.224,否,否,0.5417,
World of Freesports,https://mainstreammedia-worldoffreesportsintl-rakuten.amagi.tv/hls/amagi_hls_data_rakutenAA-mainstreammediafreesportsintl-rakuten/CDN/master.m3u8,WorldofFreesports.de@Poland,,,,https://i.imgur.com/lta5Mog.png,Sports,1920x1080,iptv-org-all.txt,2420,200,成功,h264,1920x1080,25.0,有音频,6.176,否,否,0.6250,
Veo7 (1080p),http://176.65.146.237:8401/play/a09k/index.m3u8,Veo7.es@SD,,,,https://i.imgur.com/kklTIMm.png,Movies;Series,1920x1080,iptv-org-all.txt,219,200,成功,h264,1920x1080,50.0,有音频,1.842,否,否,0.6458,
WPLG-DT2,https://streamer1.nexgen.bz/ME_TV/index.m3u8,WPLGDT2.us@SD,,,,https://upload.wikimedia.org/wikipedia/en/thumb/5/55/MeTV_Logo.svg/512px-MeTV_Logo.svg.png,Undefined,704x480,iptv-org-all.txt,1183,200,成功,h264,704x480,29.97002997002997,有音频,1.971,否,否,0.5521,
TVKU (720p),https://tvku.tv/hlsstream/hls/live.m3u8,TVKU.id@SD,,,,https://i.imgur.com/BAklJGy.png,Undefined,1280x720,iptv-org-all.txt,5580,200,成功,h264,1280x720,25.0,有音频,9.897,否,否,0.6250,
Unife TV,https://cdn.mycloudstream.io/hls/live/broadcast/ic1frrzz/index.m3u8,UnifeTV.pe@SD,,,,https://i.imgur.com/lVpDLVU.png,Religious,1280x720,iptv-org-all.txt,104,200,成功,h264,1280x720,30.0,有音频,0.872,否,否,0.5573,
WeertFM TV (720p),https://ms2.mx-cd.net/tv/151-573495/WeertFM_TV.smil/playlist.m3u8,WeertFMTV.nl@SD,,,,https://i.postimg.cc/cLL97H6Y/weertfmtv.png,General,1280x720,iptv-org-all.txt,128,200,成功,h264,1280x720,25.0,有音频,6.654,否,否,0.5677,
TVI Reality (720p) [Not 24/7],https://video-auth4.iol.pt/live_tvi_reality/live_tvi_reality/edge_servers/tvireality-720_passthrough/playlist.m3u8,TVIReality.pt@SD,,,,https://i.imgur.com/C9rxqA5.png,Entertainment,1280x720,iptv-org-all.txt,1380,200,成功,h264,1280x720,25.0,有音频,3.542,否,否,0.5521,
WXIX-DT1 (720p),https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00312-graytelevisioni-wxixfox19news-vizious/playlist.m3u8,WXIXDT1.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Fox_Networks_Group_US_logo.svg/512px-Fox_Networks_Group_US_logo.svg.png,Undefined,416x234,iptv-org-all.txt,1778,200,成功,h264,416x234,29.97002997002997,有音频,3.454,否,否,0.5885,
Walker Texas Ranger,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60afa749ac7f3200078adb40/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=8e05edb4-1f2c-11ef-86d8-5d587df108c6&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=53334da2-2bf6-4492-9d72-20248eaff31c,WalkerTexasRanger.us@France,,,,https://i.imgur.com/0N7EhuD.png,Series,426x240,iptv-org-all.txt,76,200,成功,h264,426x240,30.0,有音频,3.189,否,否,0.5833,
Unforgettable,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/650adb92a1217e00091a3eff/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc86b2a2-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=44aff610-6559-4529-8a26-e938ca462811,,,,,,Undefined,426x240,iptv-org-all.txt,78,200,成功,h264,426x240,30.0,有音频,1.327,否,否,0.5729,
Tweede Kamer: Max van der Stoelzaal (1080p) [Not 24/7],https://livestreaming.b67buv2.tweedekamer.nl/live/maxvanderstoelzaal/index.m3u8?hd=1&keyframes=1&subtitles=live,TweedeKamerMaxvanderStoelzaal.nl@SD,,,,https://i.imgur.com/X9fezZ8.png,Legislative,1920x1080,iptv-org-all.txt,599,200,成功,h264,1920x1080,25.0,有音频,5.193,否,否,0.5781,
WWXY-DT1 (Boricua TV) (1080p),https://2-fss-2.streamhoster.com/pl_138/amlst:201284-1347630/playlist.m3u8,WWXYDT1.pr@SD,,,,https://i.imgur.com/Qs4szHD.png,General,,iptv-org-all.txt,47,200,成功,h264,,,有音频,0.971,否,否,0.5521,
WPXX-DT1,http://104.255.88.155/ion/index.m3u8,WPXXDT1.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Ion_logo.svg/512px-Ion_logo.svg.png,Undefined,1056x720,iptv-org-all.txt,76,200,成功,h264,1056x720,29.97002997002997,有音频,0.883,否,否,0.6094,
Vive Kanal D Drama (1080p),https://thema-vivekanald-rakuten.amagi.tv/playlist.m3u8,KanalDDrama.tr@SD,,,,https://i.imgur.com/WIeZMKT.png,Entertainment,1920x1080,iptv-org-all.txt,999,200,成功,h264,1920x1080,29.97002997002997,有音频,1.653,否,否,0.5573,
TVSN Beauty (1080p),https://live-tvsn.simplestreamcdn.com/live12/tvsnbeauty/bitrate1.isml/.m3u8,TVSNBeauty.au@SD,,,,https://i.imgur.com/lmoAFm3.png,Shop,1920x1080,iptv-org-all.txt,1486,200,成功,h264,1920x1080,25.0,有音频,2.128,否,否,0.5052,
WDR Fernsehen Duisburg (720p) [Geo-blocked],https://wdrlokalzeit.akamaized.net/hls/live/2018024-b/wdrlz_duisburg/master.m3u8,WDRFernsehen.de@Duisburg,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/WDR_Fernsehen_Logo_2018.svg/512px-WDR_Fernsehen_Logo_2018.svg.png,General,480x270,iptv-org-all.txt,1995,200,成功,h264,480x270,50.0,有音频,14.858,否,否,0.6042,
Vevo Pop (1080p),https://amg00056-amg00056c6-rakuten-uk-3235.playouts.now.amagi.tv/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,1076,200,成功,h264,1920x1080,29.97002997002997,有音频,9.158,否,否,0.6094,
TVRI Nusa Tenggara Barat (720p),https://ott-balancer.tvri.go.id/live/eds/NTB/hls/NTB.m3u8,TVRI.id@WestNusaTenggara,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,General,1920x1080,iptv-org-all.txt,284,200,成功,h264,1920x1080,25.0,有音频,19.550,否,否,0.0000,
WMPT-DT2 (PBS Create),https://2-fss-1.streamhoster.com/pl_122/amlst:201814-2122456/playlist.m3u8,WMPTDT2.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Create_TV_network_logo.svg/512px-Create_TV_network_logo.svg.png,Undefined,1280x720,iptv-org-all.txt,1319,200,成功,h264,1280x720,29.97002997002997,有音频,0.624,否,否,0.5365,
Zarin TV,https://fl1002.bozztv.com/gf-zarintv/index.m3u8,ZarinTV.us@SD,,,,https://www.lyngsat.com/logo/tv/zz/zarin_tv.png,General,1920x1080,iptv-org-all.txt,868,200,成功,h264,1920x1080,25.0,有音频,1.021,否,否,0.5990,
Vevo Pop Spain (1080p),https://amg00056-amg00056c10-rakuten-es-3242.playouts.now.amagi.tv/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,1432,200,成功,h264,1920x1080,29.97002997002997,有音频,7.924,否,否,0.6354,
TVOMIX (1080p),https://cloud.tvomix.com/TVOMIX/index.m3u8,TVOMIX.es@HD,,,,https://ugc.production.linktr.ee/7ef61237-c46d-456b-afe3-a42ef49a979e_Mejorado2.png,Music,1920x1080,iptv-org-all.txt,1421,200,成功,hevc,1920x1080,25.0,有音频,1.910,否,否,0.6042,
WBRZ Weather Channel Baton Rouge LA (480p),https://d2a6g6zgxepbwi.cloudfront.net/wbrz-edge/weather.stream_360p/playlist.m3u8,WBRZDT1.us@SD,,,,https://i.imgur.com/n057TgX.png,News;Weather,864x480,iptv-org-all.txt,805,200,成功,h264,864x480,29.97002997002997,有音频,0.451,否,否,0.5677,
Vechtdal TV (480p),https://ms2.mx-cd.net/tv/81-334271/VechtdalTV.smil/playlist.m3u8,VechtdalTV.nl@SD,,,,https://i.postimg.cc/4xswf3pq/vechtdaltv.png,Undefined,1280x720,iptv-org-all.txt,127,200,成功,h264,1280x720,25.0,有音频,5.249,否,否,0.6042,
Zarok TV Sorani (720p),https://zindisorani.zaroktv.com.tr/hls/stream.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,1425,200,成功,h264,1280x720,25.0,有音频,3.188,否,否,0.6667,
Zagros,https://ncdn.telewebion.com/zagros/live/playlist.m3u8,ZagrosTV.ir@SD,,,,https://upload.wikimedia.org/wikipedia/fa/thumb/e/e4/Kermanshah_Zaghros.svg/240px-Kermanshah_Zaghros.svg.png,General,720x576,iptv-org-all.txt,1584,200,成功,h264,720x576,25.0,有音频,9.318,否,否,0.5677,
WDAF-DT1 (720p),https://cvtv.cvalley.net/hls/WDAFFox/WDAFFox.m3u8,WDAFDT1.us@SD,,,,,Undefined,640x360,iptv-org-all.txt,925,200,成功,h264,640x360,29.97002997002997,有音频,3.752,否,否,0.6198,
WFMZ PennST camera,https://cdn.jaybirdtv.com/wfmz/6/live/master.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,935,200,成功,h264,1280x720,30.0,有音频,1.759,否,否,0.5573,
YAAAS! (720p) [Geo-blocked],https://jmp2.uk/stvp-GB340000289,YAAAS.uk@HD,,,,https://www.freeview.co.uk/sites/default/files/styles/255_wide/public/2019-12/yaas-logo250x144.png,Kids,640x360,iptv-org-all.txt,3158,200,成功,h264,640x360,30.0,有音频,6.147,否,否,0.5729,
TV Sim Colatina (720p),https://5cf4a2c2512a2.streamlock.net/8132/8132/playlist.m3u8,TVSimColatina.br@SD,,,,https://i.imgur.com/t5oUK3C.png,News,1280x720,iptv-org-all.txt,1395,200,成功,h264,1280x720,29.97002997002997,有音频,1.455,否,否,0.5885,
TVídeoNews (720p) [Not 24/7],https://video01.logicahost.com.br/tvideonews/tvideonews/playlist.m3u8,TVideoNews.br@SD,,,,https://i.imgur.com/vstHOYx.png,News,1920x1080,iptv-org-all.txt,151,200,成功,h264,1920x1080,30.0,有音频,6.002,否,否,0.6198,
White Channel (1080p),http://symc-cdn.violin.co.th:1935/tndedge/whitechannel/chunklist.m3u8,WhiteChannel.th@SD,,,,https://i.imgur.com/Chx0AV9.png,Undefined,1920x1080,iptv-org-all.txt,2753,200,成功,h264,1920x1080,25.0,有音频,3.358,否,否,0.6042,
Yuma AZ CH 72,https://livestream.telvue.com/yumaaz1/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8,YumaChannel72.us@SD,,,,https://i.imgur.com/QsFBCWv.png,Legislative,416x234,iptv-org-all.txt,1923,200,成功,h264,416x234,29.97002997002997,有音频,5.195,否,否,0.5729,
Vevo Regional Mexicano,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64dab5fe35425100080e2991/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2ce916-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=a80400b9-d4b6-4bbf-812e-2c1959206e6b,,,,,,Undefined,426x240,iptv-org-all.txt,164,200,成功,h264,426x240,30.0,有音频,2.955,否,否,0.5990,
TV Sul de Minas (720p),https://5cf4a2c2512a2.streamlock.net/tvsuldeminas/tvsuldeminas/playlist.m3u8,TVSuldeMinas.br@SD,,,,https://i.imgur.com/hPh8cxK.png,General,1280x720,iptv-org-all.txt,1470,200,成功,h264,1280x720,29.97002997002997,有音频,1.526,否,否,0.5781,
Východočeská TV (1080p),https://stream.polar.cz/vctv/vctvlive-1/playlist.m3u8,VychodoceskaTV.cz@SD,,,,https://i.imgur.com/4Wwptd3.png,Undefined,1920x1080,iptv-org-all.txt,2571,200,成功,h264,1920x1080,25.0,有音频,5.039,否,否,0.6042,
Zee 24 Taas (720p),https://dgrvlduwztkd4.cloudfront.net/index_5.m3u8,Zee24Taas.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_ZEE_24_TAAS/images/LOGO_HD/LOGO_HD_image.png,News,1280x720,iptv-org-all.txt,2074,200,成功,h264,1280x720,30.0,有音频,0.615,否,否,0.6042,
Zalaegerszegi TV (360p),https://cloudfront44.lexanetwork.com:1344/freerelay/zegtv.sdp/playlist.m3u8,ZalaegerszegiTV.hu@SD,,,,https://i.imgur.com/MLVPf0i.png,Undefined,720x480,iptv-org-all.txt,1756,200,成功,h264,720x480,25.0,有音频,4.840,否,否,0.5677,
ZB Cartoon (1080p),https://server.zillarbarta.com/zbcatun/video.m3u8,ZBCartoon.in@HD,,,,https://i.imgur.com/BbFNpMr.jpeg,Kids,1920x1080,iptv-org-all.txt,1190,200,成功,h264,1920x1080,30.0,有音频,5.963,否,否,0.5885,
WSBS-DT1 (1080p),https://mdstrm.com/live-stream-playlist/67ed74e8af482ba71d47fd7b.m3u8,WSBSDT1.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/1/18/MegaTV.png,Undefined,1920x1080,iptv-org-all.txt,57,200,成功,h264,1920x1080,30.0,有音频,4.997,否,否,0.5469,
Valle Nuevo TV,https://stmv6.voxtvhd.com.br/vallenuevotv/vallenuevotv/playlist.m3u8,ValleNuevoTV.do@SD,,,,https://i.imgur.com/RvIkFxp.png,General,1920x1080,iptv-org-all.txt,1483,200,成功,h264,1920x1080,29.97002997002997,有音频,1.922,否,否,0.5781,
WBTV Love & Desire [Geo-blocked],https://live-manifest.production-public.tubi.io/live/d25f9356-8a66-41fb-826d-3545848cfec8/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,155,200,成功,h264,1280x720,29.97002997002997,有音频,3.334,否,否,0.5365,
Watan-e-Maa TV (720p),https://5caf24a595d94.streamlock.net:1937/8132/8132/playlist.m3u8,WataneMaaTV.ca@SD,,,,https://i.ibb.co/1rDrKJG/Watan-E-Maa-Tv-Logo-300-Dpi.png,General,1280x720,iptv-org-all.txt,1501,200,成功,h264,1280x720,,有音频,1.056,否,否,0.5573,
VB Media TV (1080p),https://capomo01-enitv.eninetworks.com/locales_vbmedia_publico/index.m3u8,VBMediaTV.mx@SD,,,,https://i.imgur.com/5qlVblr.png,Entertainment,1024x576,iptv-org-all.txt,1093,200,成功,h264,1024x576,60.0,有音频,4.144,否,否,0.5938,
VH1 East,https://fl1.moveonjoy.com/VH1/index.m3u8,VH1.us@East,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/VH1_logonew.svg/512px-VH1_logonew.svg.png,Music,1280x720,iptv-org-all.txt,1508,200,成功,h264,1280x720,59.94005994005994,有音频,3.268,否,否,0.5573,
Vale TV (480p) [Not 24/7],https://59d39900ebfb8.streamlock.net/valetv_480/valetv_480/playlist.m3u8,ValeTV.ve@SD,,,,https://i.imgur.com/NMI2Wed.png,General,1280x720,iptv-org-all.txt,1084,200,成功,h264,1280x720,59.94005994005994,有音频,0.971,否,否,0.5729,
V Classic TV (720p),https://5eaccbab48461.streamlock.net:1936/8112/8112/playlist.m3u8,VClassicTV.cl@SD,,,,https://i.imgur.com/WIACJSy.png,Music,1920x1080,iptv-org-all.txt,2184,200,成功,h264,1920x1080,30.0,有音频,3.606,否,否,0.5469,
WGTV-DT3,https://wgtvdt3.lls.pbs.org/wgtvdt3-cmaf-hls.m3u8,WGTVDT3.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/8/89/PBS_logo_2019.svg,Undefined,416x234,iptv-org-all.txt,2043,200,成功,h264,416x234,29.97002997002997,有音频,2.366,否,否,0.5990,
WKRN-DT1,https://fl1.moveonjoy.com/TN_NASHVILLE_ABC/index.m3u8,WKRNDT1.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/WKRN-TV_%282016%29.svg/512px-WKRN-TV_%282016%29.svg.png,Undefined,1280x720,iptv-org-all.txt,26,200,成功,h264,1280x720,59.94005994005994,有音频,1.203,否,否,0.5990,
WJAX-DT1 (1080p),https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg00327-coxmediagroup-wjaxbreaking-ono/playlist.m3u8,WJAXDT1.us@SD,,,,https://i.imgur.com/TBjVU9L.png,Undefined,384x216,iptv-org-all.txt,2101,200,成功,h264,384x216,29.97002997002997,有音频,4.883,否,否,0.5885,
TVT Zgorzelec (576p) [Not 24/7],http://gargoyle.tomkow.pl/hls/tvt.m3u8,TVTZgorzelec.pl@SD,,,,https://i.imgur.com/zhzVpgf.jpg,Undefined,1024x576,iptv-org-all.txt,1609,200,成功,h264,1024x576,25.0,有音频,2.239,否,否,0.5521,
Ultimate Builds,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/656542ae4261ca00082154a8/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2c9af7-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=1a08a4dc-ccfb-49ce-83dc-ee4040567b55,,,,,,Undefined,426x240,iptv-org-all.txt,195,200,成功,h264,426x240,30.0,有音频,1.551,否,否,0.5833,
Volksmusik TV (1080p),https://vmtv.iptv-playoutcenter.de/vmtv/vmtv1/playlist.m3u8,VolksmusikTV.de@SD,,,,https://i.postimg.cc/JhW84Zpm/volksmusiktv.png,Music,1920x1080,iptv-org-all.txt,1705,200,成功,h264,1920x1080,25.0,有音频,4.311,否,否,0.5417,
TV Zagora (576p),http://zagoratv.ddns.net:8080/tvzagora.m3u8,TVZagora.bg@SD,,,,https://i.imgur.com/DvBboqe.png,General,1920x1080,iptv-org-all.txt,945,200,成功,h264,1920x1080,25.0,有音频,1.817,否,否,0.5521,
TVNBN (720p),https://cdn.jmvstream.com/w/LVW-8410/LVW8410_uiZOVm6vz1/playlist.m3u8,TVNBN.br@SD,,,,https://i.imgur.com/zoHBxn1.png,General,1920x1080,iptv-org-all.txt,3231,200,成功,h264,1920x1080,29.97002997002997,有音频,3.972,否,否,0.6042,
