频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间,是否假源,是否轮回,轮回相似度,检测信息
CHC高清电影,http://120.198.101.106:9901/tsfile/live/1053_1.m3u8?key=txiptv,,CHC高清电影,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CHC高清电影.png,🎬电影频道,1920x1080,Guovin.txt,1394,200,成功,h264,1920x1080,50.0,有音频,7.930,否,否,0.0000,all_grab_failed
黑龙江新闻,https://stream1.freetv.fun/hei-long-jiang-xin-wen-9.m3u8,,黑龙江新闻,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/黑龙江新闻.png,☘️黑龙江频道,1280x720,Guovin.txt,6,403,成功,h264,1280x720,25.0,有音频,1.101,否,否,0.5000,
哈尔滨新闻综合,https://stream1.freetv.fun/ha-er-bin-xin-wen-zong-he-4.m3u8,,哈尔滨新闻综合,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/哈尔滨新闻综合.png,☘️黑龙江频道,640x480,Guovin.txt,6,403,成功,h264,640x480,25.0,有音频,2.736,否,否,0.5677,
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=221&time=20240926215313&ip=111.229.253.40,,东森综合,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/东森综合.png,🌊港·澳·台,1920x1080,Guovin.txt,144,200,成功,h264,1920x1080,60.0,无音频,0.563,否,否,0.5417,
「斗鱼」云顶之弈,https://live.iill.top/douyu/522423,,,,,https://epg-1.iill.top/logo/斗鱼.png,•游戏「赛事」,1920x1080,YanG-1989.txt,30,403,成功,h264,1920x1080,60.0,有音频,4.637,否,否,0.5469,
经典动漫,https://www.goodiptv.club/yy/22777075,,经典动漫,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/经典动漫.png,🪁动画频道,1920x1080,Guovin.txt,3591,200,成功,h264,1920x1080,30.0,有音频,1.086,否,否,0.5000,
纬来体育,https://epg.pw/stream/ab6df63b64d0cc44a1f4f029ed847a26fa54a7aebd455578fb05a63f02c22f4b.m3u8,,纬来体育,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/纬来体育.png,🌊港·澳·台,1280x720,Guovin.txt,1765,200,成功,h264,1280x720,25.0,有音频,1.534,否,否,0.5104,
「斗鱼」使命召唤•手游,https://live.iill.top/douyu/9223245,,,,,https://epg-1.iill.top/logo/斗鱼.png,•游戏「赛事」,1920x1080,YanG-1989.txt,156,403,成功,h264,1920x1080,59.94005994005994,有音频,3.728,否,否,0.6042,
CHC家庭影院,https://www.freetv.top/migu/644368373.m3u8?migutoken=b9d9d0ba0208e949cf0736455b86290b2d1d2ff4727f523b7117dde6eb883cb4582c5ce1519685e57d54bfb562057c10a00dde58bb674d8600fd2d918b8cb440294e083e7b8f19e0dbcc9250d8,,CHC家庭影院,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CHC家庭影院.png,🎬电影频道,1920x1080,Guovin.txt,305,200,成功,h264,1920x1080,30.0,有音频,0.918,否,否,0.5000,
七台河民生社教,http://yp.qqqtv.top/1/api.php?id=%E4%B8%83%E5%8F%B0%E6%B2%B3%E6%B0%91%E7%94%9F%E7%A4%BE%E6%95%99&auth=666858,,七台河民生社教,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/七台河民生社教.png,☘️黑龙江频道,1280x720,Guovin.txt,2792,200,成功,h264,1280x720,30.0,有音频,4.509,否,否,0.6094,
七龙珠,https://live.ottiptv.cc/huya/11601966,,七龙珠,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/七龙珠.png,🪁动画频道,960x720,Guovin.txt,684,200,成功,h264,960x720,30.0,有音频,2.673,否,否,0.5677,
「斗鱼」梦幻西游·手游,https://live.iill.top/huya/9163712,,,,,https://epg-1.iill.top/logo/斗鱼.png,•游戏「赛事」,1920x1080,YanG-1989.txt,68,403,成功,h264,1920x1080,25.0,有音频,3.105,否,否,0.5104,
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-4.m3u8,,东森超视,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/东森超视.png,🌊港·澳·台,1280x720,Guovin.txt,24,403,成功,h264,1280x720,25.0,有音频,1.386,否,否,0.5000,
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40,,东森综合,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/东森综合.png,🌊港·澳·台,1920x1080,Guovin.txt,142,200,成功,h264,1920x1080,60.0,无音频,0.687,否,否,0.5417,
CHC动作电影,http://z.b.bkpcp.top/m.php,,CHC动作电影,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CHC动作电影.png,🎬电影频道,3840x2160,Guovin.txt,173,403,成功,hevc,3840x2160,50.0,有音频,4.071,否,否,0.8542,
三立台湾,https://stream1.freetv.fun/san-li-tai-wan-1.ctv,,三立台湾,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/三立台湾.png,🌊港·澳·台,1280x720,Guovin.txt,8,403,成功,h264,1280x720,25.0,有音频,1.100,否,否,0.5000,
淘电影,https://stream1.freetv.fun/tao-dian-ying-2.ctv,,淘电影,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/淘电影.png,🎬电影频道,1280x720,Guovin.txt,7,403,成功,h264,1280x720,25.0,有音频,1.377,否,否,0.5000,
明珠台,https://migu.188766.xyz/?migutoken=f7fca5fceffc820a3465098e3e42fda9&id=pearl_twn&type=dy,,明珠台,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/明珠台.png,🌊港·澳·台,1920x1080,Guovin.txt,39,403,成功,h264,1920x1080,28.0,有音频,0.498,否,否,0.5000,
西宁生活服务,https://stream1.freetv.fun/xi-zhu-sheng-huo-fu-wu-3.m3u8,,西宁生活服务,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/西宁生活服务.png,☘️青海频道,1280x720,Guovin.txt,6,403,成功,h264,1280x720,25.0,有音频,1.466,否,否,0.5000,
[BD]elta生活旅遊 *4g,https://stream1.freetv.fun/eltasheng-huo-lu-you---4g-1.m3u8,370222,ELTA生活旅遊,台灣,國語,https://epg.pw/media/images/channel/2023/07/18/large/20230718003717714909_27.png,運動,1280x720,freetv-fun-tw.txt,15,403,成功,h264,1280x720,25.0,有音频,1.912,否,否,0.5156,
[BD]jet综合,https://stream1.freetv.fun/jetzong-he-2.ctv,456546,JET綜合臺,台灣,國語,https://epg.pw/media/images/channel/2023/07/18/large/20230718000902207938_76.png,綜藝,1280x720,freetv-fun-tw.txt,15,403,成功,h264,1280x720,25.0,有音频,1.742,否,否,0.0000,
七龙珠「动漫」,https://live.iill.top/huya/11601966,,,,,https://epg-1.iill.top/logo/虎牙.png,•影视「轮播」,960x720,YanG-1989.txt,30,403,成功,h264,960x720,30.0,有音频,2.979,否,否,0.0000,all_grab_failed
纬来育乐,https://live.catvod.com/live.php?id=videolandyule&token=13816ef04b78d5335d687b59ecfb099066cc0ce5f95f41311cd479d8e9a899c7%3A1761268460%3AMTcyLjIwMC4xODMuMjQx,,纬来育乐,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/纬来育乐.png,🌊港·澳·台,1920x1080,Guovin.txt,46,403,成功,h264,1920x1080,30.0,有音频,0.858,否,否,0.5156,
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-6.ctv,,东森超视,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/东森超视.png,🎬电影频道,1280x720,Guovin.txt,32,403,成功,h264,1280x720,25.0,有音频,1.556,否,否,0.5000,
纬来育乐,https://live.catvod.com/live.php?id=videolandyule&token=e36fcda3f4b7e8b5909afdfb1f84325efd61edc43f87499f92b5ce17f8583f78%3A1761441669%3ANDguMjExLjIxMC4xMTM%3D,,纬来育乐,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/纬来育乐.png,🌊港·澳·台,1920x1080,Guovin.txt,49,403,成功,h264,1920x1080,30.0,有音频,0.865,否,否,0.5156,
长子综合,https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8?zshanxd,,长子综合,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/长子综合.png,☘️山西频道,1920x1080,Guovin.txt,2080,200,成功,h264,1920x1080,25.0,有音频,6.210,否,否,0.5625,
黑龙江新闻法治,https://ls.qingting.fm/live/4974/64k.m3u8,,黑龙江新闻法治,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/黑龙江新闻法治.png,☘️黑龙江频道,,Guovin.txt,284,200,成功,h264,,,有音频,3.006,否,否,0.0000,all_grab_failed
中华小当家,https://live.ottiptv.cc/huya/11342413,,中华小当家,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/中华小当家.png,🪁动画频道,640x432,Guovin.txt,786,200,成功,h264,640x432,30.0,有音频,1.220,否,否,0.5885,
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40#rtmp://f13h.mine.nu/sat/tv331#rtmp://f13h.mine.nu/sat/tv331,,东森超视,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/东森超视.png,🌊港·澳·台,1920x1080,Guovin.txt,145,200,成功,h264,1920x1080,60.0,无音频,0.420,否,否,0.5417,
铜陵新闻综合,https://ls.qingting.fm/live/21303/64k.m3u8,,铜陵新闻综合,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/铜陵新闻综合.png,☘️安徽频道,,Guovin.txt,1852,200,成功,h264,,,有音频,3.326,否,否,0.0000,all_grab_failed
明珠台,https://mytv.cdn.loc.cc/o12.php?id=mzt,,明珠台,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/明珠台.png,🌊港·澳·台,1920x1080,Guovin.txt,1425,200,成功,hevc,1920x1080,50.0,有音频,0.500,否,否,0.7708,
甘南县综合,https://stream.hrbtv.net/zxpd/sd/live.m3u8,,甘南县综合,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/甘南县综合.png,☘️黑龙江频道,640x480,Guovin.txt,1181,200,成功,h264,640x480,25.0,有音频,5.271,否,否,0.8542,
[BD]sony bbc earth,https://stream1.freetv.fun/sony-bbc-earth-1.m3u8,,BBC Earth(tw),台灣,英文,https://epg.pw/media/images/channel/2023/07/17/large/20230717234812634336_85.jpg,知識,1920x1080,freetv-fun-tw.txt,24,403,成功,h264,1920x1080,50.0,有音频,6.158,否,否,0.5677,
中华小当家,https://live.metshop.top/huya/11342413,,中华小当家,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/中华小当家.png,🪁动画频道,640x432,Guovin.txt,513,200,成功,h264,640x432,30.0,有音频,1.074,否,否,0.5729,
漫威「解说」,https://live.iill.top/huya/17089779,,,,,https://epg-1.iill.top/logo/虎牙.png,•影视「轮播」,1920x1080,YanG-1989.txt,60,403,成功,h264,1920x1080,25.0,有音频,3.125,否,否,0.5104,
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500k/tzwj_video.m3u8,,菏泽经济生活,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/菏泽经济生活.png,☘️山东频道,1280x720,Guovin.txt,2361,200,成功,h264,1280x720,25.0,有音频,2.660,否,否,0.5833,
纬来育乐,https://live.catvod.com/live.php?id=videolandyule&token=29d66f02bb445a2069a8f31cbb216cf3f2cbf9de61528e66d4c52126be7431e7%3A1761182302%3ANTIuMjM0LjQzLjE3Nw%3D%3D,,纬来育乐,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/纬来育乐.png,🌊港·澳·台,1920x1080,Guovin.txt,38,403,成功,h264,1920x1080,30.0,有音频,1.016,否,否,0.5156,
三立新闻,https://tv.iill.top/4gtv/229,,三立新闻,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/三立新闻.png,🌊港·澳·台,1920x1080,Guovin.txt,1684,403,成功,h264,1920x1080,25.0,有音频,0.701,否,否,0.5260,
笑傲江湖,https://live.iill.top/huya/23865142,,笑傲江湖,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/笑傲江湖.png,🏛经典剧场,1920x1080,Guovin.txt,192,403,成功,h264,1920x1080,25.0,有音频,1.815,否,否,0.0000,all_grab_failed
天津体育,http://yp.qqqtv.top/1/api.php?id=%E5%A4%A9%E6%B4%A5%E4%BD%93%E8%82%B2&auth=666858,,天津体育,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/天津体育.png,🏀体育频道,1280x720,Guovin.txt,309,200,成功,h264,1280x720,25.0,有音频,1.066,否,否,0.5573,
[BD]bike channel,https://stream1.freetv.fun/bike-channel-1.m3u8,,CHANNEL [V],台灣,英文,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,音樂,1920x1080,freetv-fun-tw.txt,7,403,成功,h264,1920x1080,50.0,有音频,3.797,否,否,0.5885,
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8#@http://cm-wshls.homecdn.com/live/5a296.dlv#@http://dtrmlive.qhdtrm.cn/xnds/sd/live.m3u8#@http://cm-wshls.homecdn.com/live/5a296.m3u8#rtmp://liveout.xntv.tv/a65jur/96iln2,,西宁新闻综合,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/西宁新闻综合.png,☘️青海频道,1920x1080,Guovin.txt,2800,200,成功,h264,1920x1080,25.0,有音频,5.733,否,否,0.5521,
运城科技教育,https://stream1.freetv.fun/yun-cheng-ke-ji-jiao-yu-1.m3u8,,运城科技教育,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/运城科技教育.png,☘️山西频道,1280x720,Guovin.txt,15,403,成功,h264,1280x720,25.0,有音频,1.169,否,否,0.5000,
[BD]eltv生活英語,https://stream1.freetv.fun/eltvsheng-huo-ying-yu-5.m3u8,,ELTV生活英語,台灣,英文,https://epg.pw/media/images/channel/2023/07/18/large/20230718011639702320_80.jpg,兒童,1280x720,freetv-fun-tw.txt,6,403,成功,h264,1280x720,25.0,有音频,2.615,否,否,0.5156,
劲爆体育,https://www.freetv.top/migu/796071336.m3u8?migutoken=05144ee4526abc2f6a8d44a41f9e078ef10c1a9f8930d51d7f453315d3577b613eac76898b1e0965789f7010cd3f8a1bca3167ef6e625cb77fc2c575eec35c8d07aaff61dc4b79f75fc67ef667,,劲爆体育,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/劲爆体育.png,🏀体育频道,1920x1080,Guovin.txt,256,200,成功,h264,1920x1080,30.0,有音频,1.251,否,否,0.5000,
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-3.m3u8,,三立新闻,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/三立新闻.png,🌊港·澳·台,1280x720,Guovin.txt,6,403,成功,h264,1280x720,25.0,有音频,1.422,否,否,0.5000,
东森洋片,https://cdn.iptv8k.top/dl/jrys.php?id=232&time=20240926215313&ip=111.229.253.40,,东森洋片,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/东森洋片.png,🎬电影频道,1920x1080,Guovin.txt,2269,200,成功,h264,1920x1080,60.0,无音频,0.490,否,否,0.5417,
明珠台,https://stream1.freetv.fun/ming-zhu-1.ctv,,明珠台,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/明珠台.png,🌊港·澳·台,1280x720,Guovin.txt,8,403,成功,h264,1280x720,25.0,有音频,1.413,否,否,0.5000,
「B站」王者荣耀 𝟚,https://live.iill.top/bilibili/21654762,,,,,https://epg-1.iill.top/logo/哔哩哔哩.png,•游戏「赛事」,1920x1080,YanG-1989.txt,28,403,成功,h264,1920x1080,60.0,有音频,1.875,否,否,0.5885,
河北少儿科教,https://stream1.freetv.fun/he-bei-shao-er-ke-jiao-8.ctv,,河北少儿科教,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/河北少儿科教.png,🪁动画频道,1280x720,Guovin.txt,8,403,成功,h264,1280x720,25.0,有音频,1.437,否,否,0.5000,
武乡新闻综合,https://stream1.freetv.fun/wu-xiang-xin-wen-zong-he-1.m3u8,,武乡新闻综合,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/武乡新闻综合.png,☘️山西频道,1280x720,Guovin.txt,23,403,成功,h264,1280x720,25.0,有音频,1.349,否,否,0.5000,
维护时间：2025-1-15#佛系维护...,https://epg-1.iill.top/v/301.mp4,免费订阅,免费订阅,,,https://epg-1.iill.top/logo/温馨提示.png,•温馨「提示」,1920x1080,YanG-1989.txt,1271,403,成功,h264,1920x1080,25.0,有音频,0.380,否,否,0.4948,
祁门综合,http://zbbf2.ahbztv.com/live/416.m3u8?zanhd,,祁门综合,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/祁门综合.png,☘️安徽频道,1920x1080,Guovin.txt,2416,200,成功,h264,1920x1080,25.0,有音频,2.891,否,否,0.6406,
「斗鱼」英雄联盟 𝟙,https://live.iill.top/douyu/288016,,,,,https://epg-1.iill.top/logo/斗鱼.png,•游戏「赛事」,1280x720,YanG-1989.txt,38,403,成功,h264,1280x720,30.0,有音频,4.051,否,否,0.5938,
哈尔滨生活,https://stream.hrbtv.net/shpd/playlist.m3u8,,哈尔滨生活,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/哈尔滨生活.png,☘️黑龙江频道,640x480,Guovin.txt,1549,200,成功,h264,640x480,25.0,有音频,6.990,否,否,0.5729,
哈尔滨生活,https://stream.hrbtv.net/shpd/sd/live.m3u8,,哈尔滨生活,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/哈尔滨生活.png,☘️黑龙江频道,640x480,Guovin.txt,1324,200,成功,h264,640x480,25.0,有音频,5.846,否,否,0.5729,
CHC动作电影,https://www.freetv.top/migu/644368714.m3u8?migutoken=2e48d18419793654f347e8ca29e0028ce9f3eaaa7a108b006304178b8f790f34908f8a09bbb8f4b8b8abcf36e2341f1043dde8719cf4927fcd0dcde4667f8b91e68e820314791d9b70452862c9,,CHC动作电影,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CHC动作电影.png,🎬电影频道,1920x1080,Guovin.txt,310,200,成功,h264,1920x1080,30.0,有音频,1.024,否,否,0.5000,
[BD]dreamworks,https://stream1.freetv.fun/dreamworks-7.m3u8,,DreamWorks(TW),台灣,國語,https://epg.pw/media/images/channel/2024/07/28/large/20240728161448236768_71.png,兒童,1280x720,freetv-fun-tw.txt,95,403,成功,h264,1280x720,25.0,有音频,1.703,否,否,0.5677,
明珠台,http://bxtv.3a.ink/api.php?id=mz,,明珠台,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/明珠台.png,🌊港·澳·台,1920x1080,Guovin.txt,2561,200,成功,hevc,1920x1080,50.0,有音频,2.250,否,否,0.0000,
合肥新闻,http://112.27.235.94:8000/hls/18/index.m3u8,,合肥新闻,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/合肥新闻.png,☘️安徽频道,720x576,Guovin.txt,411,200,成功,mpeg2video,720x576,25.0,有音频,6.259,否,否,0.6042,
东森洋片,https://live.catvod.com/live.php?id=ettvwestern&token=db68a5975c00457036c2ee06023e5d93b4c5269f73044bec1cbfb813b47bf10a%3A1760491003%3ANTIuMTUwLjI5Ljk4,,东森洋片,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/东森洋片.png,🎬电影频道,1280x720,Guovin.txt,1327,403,成功,h264,1280x720,30.0,有音频,2.775,否,否,0.5677,
纬来育乐,https://live.catvod.com/live.php?id=videolandyule&token=bdbdf4f6c60a734f7d4e9d5df9b0560eda167e4ab02bb2ca0d69fc48d5976284%3A1761354848%3ANTIuMTYxLjQ1LjIyNA%3D%3D,,纬来育乐,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/纬来育乐.png,🌊港·澳·台,1920x1080,Guovin.txt,63,403,成功,h264,1920x1080,30.0,有音频,0.867,否,否,0.5156,
「斗鱼」第五人格,https://live.iill.top/douyu/3226194,,,,,https://epg-1.iill.top/logo/斗鱼.png,•游戏「赛事」,1920x1080,YanG-1989.txt,397,403,成功,h264,1920x1080,59.94005994005994,有音频,4.182,否,否,0.5625,
河北少儿科教,https://stream1.freetv.fun/he-bei-shao-er-ke-jiao-2.m3u8,,河北少儿科教,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/河北少儿科教.png,🪁动画频道,1280x720,Guovin.txt,20,403,成功,h264,1280x720,25.0,有音频,1.468,否,否,0.5000,
珲春新闻综合,https://stream1.freetv.fun/hun-chun-xin-wen-zong-he-3.m3u8,,珲春新闻综合,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/珲春新闻综合.png,☘️吉林频道,1280x720,Guovin.txt,24,403,成功,h264,1280x720,25.0,有音频,1.377,否,否,0.5000,
明珠台,https://migu.188766.xyz/?migutoken=7587aa81b1dcc4ed3adff2166ecdaf82&id=pearl_twn&type=dy,,明珠台,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/明珠台.png,🌊港·澳·台,1920x1080,Guovin.txt,56,403,成功,h264,1920x1080,28.0,有音频,0.534,否,否,0.5000,
[BD]food network,https://stream1.freetv.fun/food-network-12.ctv,,Food Network(TW),台灣,國語,https://epg.pw/media/images/channel/2022/08/27/large/20220827225917116348_71.png,其它,1920x1080,freetv-fun-tw.txt,14,403,成功,h264,1920x1080,29.97002997002997,有音频,1.595,否,否,0.0000,
笑傲江湖,https://live.ottiptv.cc/huya/26355790,,笑傲江湖,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/笑傲江湖.png,🏛经典剧场,720x540,Guovin.txt,3696,200,成功,h264,720x540,30.0,有音频,1.673,否,否,0.0000,all_grab_failed
黑龙江新闻法治,https://stream1.freetv.fun/hei-long-jiang-xin-wen-fa-zhi-7.m3u8,,黑龙江新闻法治,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/黑龙江新闻法治.png,☘️黑龙江频道,1280x720,Guovin.txt,334,403,成功,h264,1280x720,25.0,有音频,1.775,否,否,0.5000,
哈尔滨影视,https://stream.hrbtv.net/yspd/sd/live.m3u8,,哈尔滨影视,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/哈尔滨影视.png,☘️黑龙江频道,640x480,Guovin.txt,1990,200,成功,h264,640x480,25.0,有音频,5.463,否,否,0.5573,
仙剑奇侠传,http://live.iill.top/yy.php?id=1382749903,,仙剑奇侠传,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/仙剑奇侠传.png,🏛经典剧场,1920x1080,Guovin.txt,556,403,成功,h264,1920x1080,25.0,有音频,2.994,否,否,0.5104,
西宁新闻综合,https://stream1.freetv.fun/xi-zhu-xin-wen-zong-he-3.m3u8,,西宁新闻综合,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/西宁新闻综合.png,☘️青海频道,1920x1080,Guovin.txt,5,403,成功,h264,1920x1080,25.0,有音频,7.076,否,否,0.5417,
CHC高清电影,http://183.237.95.108:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0,,CHC高清电影,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CHC高清电影.png,🎬电影频道,1920x1080,Guovin.txt,1776,200,成功,h264,1920x1080,50.0,有音频,4.400,否,否,0.5521,
延边卫视,https://stream1.freetv.fun/yan-bian-wei-shi-16.m3u8,,延边卫视,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/延边卫视.png,☘️吉林频道,1280x720,Guovin.txt,9,403,成功,h264,1280x720,25.0,有音频,2.136,否,否,0.5000,
通海电视台,https://zb-live.ynurl.com/tonghai/3bfe3a9e-48e6-4c1e-8770-1df66447cc6c.m3u8,,通海电视台,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/通海电视台.png,☘️云南频道,1920x1080,Guovin.txt,3064,200,成功,h264,1920x1080,25.0,有音频,11.737,否,否,0.6042,
电影•1「解说」,https://live.iill.top/huya/20289754,,,,,https://epg-1.iill.top/logo/虎牙.png,•影视「轮播」,1920x1080,YanG-1989.txt,29,403,成功,h264,1920x1080,25.0,有音频,3.501,否,否,0.5104,
东森电影,https://cdn.iptv8k.top/dl/jrys.php?id=231&time=20240926215313&ip=111.229.253.40,,东森电影,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/东森电影.png,🌊港·澳·台,1920x1080,Guovin.txt,144,200,成功,h264,1920x1080,60.0,无音频,0.397,否,否,0.5417,
淘电影,https://stream1.freetv.fun/tao-dian-ying-7.ctv,,淘电影,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/淘电影.png,🎬电影频道,1280x720,Guovin.txt,15,403,成功,h264,1280x720,25.0,有音频,1.334,否,否,0.5000,
JJ斗地主,https://live.iill.top/douyin/685317364746,,JJ斗地主,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/JJ斗地主.png,🏀体育频道,1920x1080,Guovin.txt,64,403,成功,h264,1920x1080,,有音频,3.307,否,否,0.5625,
[HD]elta爱尔达体育2 *sm,https://stream1.freetv.fun/eltaai-er-da-ti-yu-2--sm-1.ctv,460841,ELTA體育2,台灣,國語,https://epg.pw/media/images/channel/2023/07/19/large/20230719113626909867_79.png,運動,1280x720,freetv-fun-tw.txt,8,403,成功,h264,1280x720,25.0,有音频,2.323,否,否,0.0000,
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild#http://stream.hrbtv.net/yspd/sd/live.m3u8,,哈尔滨影视,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/哈尔滨影视.png,☘️黑龙江频道,640x480,Guovin.txt,1368,200,成功,h264,640x480,25.0,有音频,1.899,否,否,0.5573,
凤凰中文,https://cdn.iptv8k.top/dl/jrys.php?id=19&time=20240926215313&ip=111.229.253.40,,凤凰中文,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/凤凰中文.png,🌊港·澳·台,1920x1080,Guovin.txt,142,200,成功,h264,1920x1080,60.0,无音频,0.514,否,否,0.5417,
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3&token=512df05ba47edb46400575c93e179adb7981226d414516400ed1d382cb126adc517715d4ccd3a2276bf3c7b72d52f58905225cf0b1cc461b7888443f,,翡翠台,,,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/翡翠台.png,🌊港·澳·台,1920x1080,Guovin.txt,2356,200,成功,hevc,1920x1080,50.0,有音频,0.461,否,否,0.5469,
