频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间,是否假源,是否轮回,轮回相似度,检测信息
DD Jharkhand,https://d3eyhgoylams0m.cloudfront.net/v1/manifest/93ce20f0f52760bf38be911ff4c91ed02aa2fd92/ed7bd2c7-8d10-4051-b397-2f6b90f99acb/2c6c5c20-6afe-47c4-934f-a0d7002cb151/2.m3u8,DDJharkhand.in@SD,,,,https://i.imgur.com/VKpjoD9.png,General,896x504,iptv-org-all.txt,213,200,成功,h264,896x504,25.0,有音频,0.891,否,否,0.5521,
Chroma TV (480p),https://5c483b9d1019c.streamlock.net/8054/8054/playlist.m3u8,ChromaTV.br@SD,,,,https://i.imgur.com/SnaIMgj.png,Entertainment,720x480,iptv-org-all.txt,846,200,成功,h264,720x480,29.97002997002997,有音频,0.843,否,否,0.5833,
Divinity (1080p),http://176.65.146.237:8401/play/a09q/index.m3u8,Divinity.es@SD,,,,https://i.imgur.com/o7fvEr6.png,Lifestyle,1920x1080,iptv-org-all.txt,247,200,成功,h264,1920x1080,50.0,有音频,1.784,否,否,0.6198,
Dunamis TV (576p) [Not 24/7],https://atechgroupuk.site/DTV.m3u8,DunamisTV.ng@SD,,,,https://i.postimg.cc/kXg4jMn9/dunamistv.png,Religious,1920x1080,iptv-org-all.txt,1116,200,成功,h264,1920x1080,25.0,有音频,2.953,否,否,0.5521,
CDN Deportes (720p),http://200.125.170.122:8000/play/a03j/index.m3u8,CDNDeportes.do@SD,,,,https://i.imgur.com/yU5LqTL.png,Sports,544x480,iptv-org-all.txt,275,200,成功,h264,544x480,59.94005994005994,有音频,0.911,否,否,0.5729,
Del Mar TV (720p),https://d25ykpi2vxhoyc.cloudfront.net/delmar-cdn/dmtv/playlist.m3u8,DMTV.us@SD,,,,https://i.imgur.com/M1eQ1eZ.png,Undefined,1280x720,iptv-org-all.txt,306,200,成功,h264,1280x720,30.0,有音频,0.888,否,否,0.6042,
Energia TV (720p) [Not 24/7],https://sincerecloud.stream/loadbalancer/public/actMdyoE.m3u8,EnergiaTV.bq@SD,,,,https://i.postimg.cc/76CvCc4F/energiatv.png,General,852x480,iptv-org-all.txt,1138,200,成功,h264,852x480,29.97002997002997,有音频,1.595,否,否,0.5156,
CSI: Miami,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62f54c11b3af68000702c304/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c285533-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=44c18303-2238-4f6c-aa15-2480de9dd1a8,,,,,,Undefined,426x240,iptv-org-all.txt,42,200,成功,h264,426x240,30.0,有音频,1.031,否,否,0.5781,
ducktv (720p),https://jmp2.uk/stvp-ESBC4700001GR,ducktv.sk@SD,,,,https://i.imgur.com/gRFQ35W.png,Kids,384x216,iptv-org-all.txt,2708,200,成功,h264,384x216,25.0,有音频,4.962,否,否,0.5729,
DanceTV EDM Mainstage (1080p),https://mbit1.worldcast.tv/dancetelevisionseven/multibit.m3u8,DanceTVEDMMainstage.ee@SD,,,,https://www.lyngsat.com/logo/tv/dd/dance-tv-nl.png,Music,1920x1080,iptv-org-all.txt,1236,200,成功,h264,1920x1080,30.0,有音频,3.087,否,否,0.5677,
Deluxe Rap (1080p),https://sdn-global-live-streaming-packager-cache.3qsdn.com/65183/65183_264_live.m3u8,DeluxeRap.de@SD,,,,https://i.imgur.com/s3h67hx.png,Music,1920x1080,iptv-org-all.txt,459,200,成功,h264,1920x1080,25.0,有音频,9.501,否,否,0.5833,
Dangal TV (720p),https://live-dangal.akamaized.net/liveabr/playlist.m3u8,DangalTV.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_DANGAL/images/LOGO_HD/image.png,General,,iptv-org-all.txt,2227,200,成功,h264,,,有音频,8.040,否,否,0.5781,
Crave 1,https://fl1.moveonjoy.com/CRAVE_1/index.m3u8,Crave1.ca@SD,,,,https://i.imgur.com/ZkRQ0r1.png,Movies,1280x720,iptv-org-all.txt,330,200,成功,h264,1280x720,30.0,有音频,0.920,否,否,0.5521,
Cetelmón TV (404p),http://player.cetelmon.tv/protecteddfd43c2f3a8b41f3f28582bf8993aca6/992_high.m3u8,CetelmonTV.es@SD,,,,https://i.imgur.com/GGn7itj.png,Religious,720x404,iptv-org-all.txt,1186,200,成功,h264,720x404,25.0,有音频,0.873,否,否,0.5781,
Comedy Central (720p),https://fl1.moveonjoy.com/Comedy_Central/index.m3u8,ComedyCentral.us@East,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Comedy_Central_2018.svg/512px-Comedy_Central_2018.svg.png,Comedy,1280x720,iptv-org-all.txt,364,200,成功,h264,1280x720,59.94005994005994,有音频,2.901,否,否,0.5521,
Ciracu TV (720p) [Not 24/7],https://cloud37.ecuatel.com/ciracutv/live/manifest.m3u8,CiracuTV.ec@SD,,,,https://i.imgur.com/mkf2TJ6.png,Culture,1280x720,iptv-org-all.txt,1774,200,成功,h264,1280x720,30.0,有音频,1.473,否,否,0.5729,
Choppertown (720p),https://linear-11.frequency.stream/dist/glewedtv/11/hls/master/playlist.m3u8,Choppertown.us@SD,,,,https://i.imgur.com/U6cu5Ms.png,Auto;Series,384x216,iptv-org-all.txt,941,200,成功,h264,384x216,29.97002997002997,有音频,0.920,否,否,0.5885,
Dena,https://ncdn.telewebion.com/dena/live/playlist.m3u8,DenaTV.ir@SD,,,,https://upload.wikimedia.org/wikipedia/fa/thumb/1/1c/Yasuj_DENA.svg/274px-Yasuj_DENA.svg.png,General,720x576,iptv-org-all.txt,1320,200,成功,h264,720x576,25.0,有音频,7.120,否,否,0.5625,
Entertainment Hub (1080p),https://amg01447-samsungau-enthub-samsungau-ugr5u.amagi.tv/playlist/amg01447-samsungau-enthub-samsungau/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,1617,200,成功,h264,1920x1080,29.97002997002997,有音频,2.950,否,否,0.6354,
Elsharq TV (1080p) [Not 24/7],https://mn-nl.mncdn.com/elsharq_live/live/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,333,200,成功,h264,1280x720,25.0,有音频,1.270,否,否,0.5938,
Dark Matter TV (720p),https://tricoast-tv-dark-matter-01-us.ono.wurl.tv/playlist.m3u8,DarkMatterTV.us@SD,,,,https://i.imgur.com/9K8T3ND.png,Series,1280x720,iptv-org-all.txt,1652,200,成功,h264,1280x720,29.97002997002997,有音频,1.779,否,否,0.6094,
Dunya Naw TV (576p),https://dunyanhls.wns.live/hls/stream.m3u8,DunyaNawTV.af@SD,,,,https://i.ibb.co/nQkLgyn/dunya-naw-tv.png,General,720x576,iptv-org-all.txt,662,200,成功,h264,720x576,25.0,有音频,1.971,否,否,0.5469,
DRTV (1080p),https://drlivedrtvahls.akamaized.net/hls/live/2113613/drlivedrtva/master.m3u8,DRTV.dk@SD,,,,https://i.ibb.co/c6n2vbW/512px-DR-TV-logo-svg.png,General,1920x1080,iptv-org-all.txt,1044,200,成功,h264,1920x1080,50.0,有音频,7.422,否,否,0.5833,
Company TV (720p),https://5929b138b139d.streamlock.net/CompanyTV/smil:CompanyTV.smil/master.m3u8,CompanyTV.it@SD,,,,https://i.imgur.com/ccdwsWj.png,Music,640x360,iptv-org-all.txt,1475,200,成功,h264,640x360,25.0,有音频,4.341,否,否,0.5885,
Die Neue Zeit (576p),https://bild-und-ton.stream/die-neue-zeit-tv-live/smil:dnz-de.smil/playlist.m3u8,DieNeueZeitTV.ch@SD,,,,https://i.imgur.com/K3lvrog.png,Religious,1024x576,iptv-org-all.txt,2090,200,成功,h264,1024x576,25.0,有音频,5.694,否,否,0.5677,
Comedy Central South Park,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60c716084d842c00085f6e64/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=84acf2d0-4b92-11ef-aece-533610f1ea34&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=97acadcb-fbad-44de-8539-290d36c83227,ComedyCentralSouthPark.us@Germany,,,,https://i.imgur.com/7GKO6Fp.png,Series,426x240,iptv-org-all.txt,47,200,成功,h264,426x240,30.0,有音频,2.201,否,否,0.5625,
CSI: Miami en español,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/632b5950b515b000079e6b81/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c285534-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=71f56cc8-59b4-456a-bee7-c5cbe377e506,,,,,,Undefined,426x240,iptv-org-all.txt,78,200,成功,h264,426x240,30.0,有音频,2.345,否,否,0.5990,
Eden TV (540p) [Not 24/7],https://rtmp.edentv.bj/hls/stream.m3u8,EdenTV.bj@SD,,,,https://i.imgur.com/4ClnG0x.png,General,1280x720,iptv-org-all.txt,5533,200,成功,h264,1280x720,30.0,有音频,1.464,否,否,0.5521,
CNA (1080p) [Geo-blocked],https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8,CNA.sg@SD,,,,https://i.imgur.com/awIDugE.png,News,1920x1080,iptv-org-all.txt,1293,200,成功,h264,1920x1080,25.0,有音频,2.815,否,否,0.5885,
Cold Case Files (1080p),https://aegis-cloudfront-1.tubi.video/1e764712-0649-4946-bd7e-f1bbba3be6fa/playlist.m3u8,ColdCaseFiles.us@SD,,,,https://i.imgur.com/mowSfj6.png,Series,720x404,iptv-org-all.txt,888,200,成功,h264,720x404,29.97002997002997,有音频,1.971,否,否,0.5417,
Cúcuta Retro TV [Not 24/7],https://mist01.homestream.fun/hls/ntvlive/0_1/index.m3u8,CucutaRetroTV.co@SD,,,,https://i.imgur.com/GltIfWW.jpeg,Classic,1920x1080,iptv-org-all.txt,1364,200,成功,h264,1920x1080,30.0,有音频,1.561,否,否,0.5833,
Eawaz TV (720p) [Not 24/7],https://streamer12.vdn.dstreamone.net/saazoawaz/saazoawaz/playlist.m3u8,EawazTV.ca@SD,,,,https://i.imgur.com/vB4yzen.png,Culture,1280x720,iptv-org-all.txt,1642,200,成功,h264,1280x720,30.0,有音频,0.762,否,否,0.5729,
Deejay TV (1080p),https://4c4b867c89244861ac216426883d1ad0.msvdn.net/live/S85984808/sMO0tz9Sr2Rk/playlist.m3u8,DeejayTV.it@SD,,,,https://i.imgur.com/YV27Chs.png,General,1920x1080,iptv-org-all.txt,2211,200,成功,h264,1920x1080,25.0,有音频,9.689,否,否,0.6094,
Dali TV (大立電視台) (720p),http://www.dalitv.com.tw:4568/live/dali/index.m3u8,DaliTV.tw@SD,,,,https://i.imgur.com/pFIMLsA.png,General,1280x720,iptv-org-all.txt,1476,200,成功,h264,1280x720,30.0,有音频,3.561,否,否,0.5521,
Disney Junior (576p),http://66.102.120.18:8000/play/a004/index.m3u8,DisneyJunior.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_DISNEY_JUNIOR/images/LOGO_HD/image.png,Kids,720x576,iptv-org-all.txt,539,200,成功,h264,720x576,50.0,有音频,2.592,否,否,0.6406,
Dunya News (INT Feed) (720p) [Not 24/7],https://imob.dunyanews.tv/livehd/ngrp:dunyalivehd_2_all/playlist.m3u8,DunyaNews.pk@SD,,,,https://i.postimg.cc/htHtP9VP/dunyanews.png,News,284x160,iptv-org-all.txt,954,200,成功,h264,284x160,25.0,有音频,9.958,否,否,0.5625,
Cosmic Frontiers (1080p),https://amg00376-magellan-amg00376c14-rakuten-uk-1694.playouts.now.amagi.tv/playlist/amg00376-magellantv-spacesciencenowcauk-rakutenuk/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,805,200,成功,h264,1280x720,29.97002997002997,有音频,1.502,否,否,0.5573,
ETV Cinema HD (1080p),https://d1q7j6ha51ro6f.cloudfront.net/v1/master/9d43eacaed199f8d5883927e7aef514a8a08e108/ETV_CINEMA_H264-3_cloud_in/index.m3u8,ETVCinema.in@HD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_ETV_CINEMA/images/LOGO_HD/image.png,Movies,1920x1080,iptv-org-all.txt,1472,200,成功,h264,1920x1080,25.0,有音频,9.361,否,否,0.5938,
DD Sports (720p),https://cdn-6.pishow.tv/live/13/master.m3u8,DDSports.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_DD_SPORTS/images/LOGO_HD/image.png,Sports,424x240,iptv-org-all.txt,214,200,成功,h264,424x240,25.0,有音频,10.483,否,否,0.5729,
CGTN Europe,https://raw.githubusercontent.com/Sibprod/streams/main/ressources/dm/py/hls/cgtneurope.m3u8,CGTNEurope.uk@SD,,,,https://i.imgur.com/oz0FQsE.png,News,1920x1080,iptv-org-all.txt,49,200,成功,h264,1920x1080,25.0,有音频,3.094,否,否,0.5990,
Disney Channel HD (1080p),http://66.102.120.18:8000/play/a013/index.m3u8,DisneyChannel.in@HD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_DISNEY_CHANNEL_HD/images/LOGO_HD/image.png,Kids,1920x1080,iptv-org-all.txt,526,200,成功,h264,1920x1080,50.0,有音频,6.036,否,否,0.5365,
Cinevault Classics (720p),https://aegis-cloudfront-1.tubi.video/9ab6d1a7-9ab7-4281-8fde-e067ca002830/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,1636,200,成功,h264,1920x1080,29.97002997002997,有音频,1.784,否,否,0.5885,
DLTV 15 (1080p),https://cdn-live.dltv.ac.th/dltv15.m3u8,DLTV15.th@SD,,,,https://i.imgur.com/onJi2b6.png,Education,1920x1080,iptv-org-all.txt,741,200,成功,h264,1920x1080,25.0,有音频,11.690,否,否,0.5677,
Comedy Central Animation,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64f8a949f5b5e4000862467c/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c79b862-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=954a470a-ef46-4375-9079-27408bd93898,ComedyCentralAnimation.us@SD,,,,https://i.imgur.com/uENch0P.png,Comedy,426x240,iptv-org-all.txt,66,200,成功,h264,426x240,30.0,有音频,1.757,否,否,0.5833,
Chaco TV (720p) [Not 24/7],https://wowzasrv.chaco.gov.ar/Streamtv/chacotv/playlist.m3u8,ChacoTV.ar@SD,,,,https://i.imgur.com/b6RerDw.png,Undefined,1280x720,iptv-org-all.txt,2636,200,成功,h264,1280x720,50.0,有音频,6.768,否,否,0.6562,
Dubai TV (1080p),https://dmieigthvllta.cdn.mgmlcdn.com/dubaitvht/smil:dubaitv.stream.smil/chunklist.m3u8,DubaiTV.ae@SD,,,,https://i.imgur.com/UMmbyHv.png,General,1920x1080,iptv-org-all.txt,873,200,成功,h264,1920x1080,25.0,有音频,1.694,否,否,0.5938,
CGTN (1080p),https://amg00405-rakutentv-cgtn-rakuten-i9tar.amagi.tv/master.m3u8,CGTN.cn@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/CGTN.svg/512px-CGTN.svg.png,News,1920x1080,iptv-org-all.txt,1648,200,成功,h264,1920x1080,30.0,有音频,3.466,否,否,0.5781,
Channel 8 (1080p) [Not 24/7],http://usa.login.in.th:1935/ch8/ch8/playlist.m3u8,Channel8.th@SD,,,,https://i.imgur.com/P3c5jAu.png,General,1920x1080,iptv-org-all.txt,3231,200,成功,h264,1920x1080,25.0,有音频,1.164,否,否,0.5938,
Come Dine With Me (1080p),https://amg00654-itv-amg00654c2-rakuten-uk-1281.playouts.now.amagi.tv/playlist/amg00654-itvstudiosfast-comedinewithmeukglobal-rakutenuk/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,1709,200,成功,h264,1920x1080,25.0,有音频,2.945,否,否,0.5781,
Cine Sony (720p),https://a-cdn.klowdtv.com/live1/cine_720p/playlist.m3u8,CineSony.us@SD,,,,https://i.imgur.com/bZWoDTg.png,Movies,1280x720,iptv-org-all.txt,141,200,成功,h264,1280x720,29.97002997002997,有音频,0.722,否,否,0.6198,
Doctor Who Classic,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62bdad934d73d50007a82472/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7a0685-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=fb357bb3-ec69-4aa3-aa8c-7ad6b7bb3424,DoctorWhoClassic.us@Canada,,,,https://i.imgur.com/JIqJQQM.png,Series,426x240,iptv-org-all.txt,393,200,成功,h264,426x240,30.0,有音频,1.327,否,否,0.5417,
eldo.TV (1080p),https://stream.eldo.lu/data/live/tele/eldotv/1080p.m3u8,eldoTV.lu@SD,,,,https://i.imgur.com/vCMQLlt.png,Entertainment,1920x1080,iptv-org-all.txt,774,200,成功,h264,1920x1080,25.0,有音频,0.717,否,否,0.6042,
Classica,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5f779951372da90007fd45e8/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c280711-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=1c3ac7db-5cfe-4d39-aec3-70a684e58c38,Classica.us@SD,,,,https://i.imgur.com/bLjmQTU.png,Music,426x240,iptv-org-all.txt,314,200,成功,h264,426x240,29.97002997002997,有音频,1.736,否,否,0.5625,
Cerritos TV3 (360p),https://cdn3.wowza.com/5/UWpORHhLSEs5SkJs/cerritos/G0010_002/playlist.m3u8,CerritosTV3.us@SD,,,,https://i.imgur.com/huCBOIy.png,General,480x360,iptv-org-all.txt,459,200,成功,h264,480x360,25.0,有音频,0.698,否,否,0.5729,
Edu+ TV,https://vdopanel.jlahozconsulting.com:3720/hybrid/play.m3u8,EduPlusTV.do@HD,,,,https://www.vivalivetv.com/public/files/shows/0/1/3610-294x165-FFFFFF.jpg,General,1920x1080,iptv-org-all.txt,3064,200,成功,h264,1920x1080,29.97002997002997,有音频,2.830,否,否,0.5625,
Ecovisión (720p),https://streaming.grupomediosdelnorte.com:19360/ecovision/ecovision.m3u8,Ecovision.do@SD,,,,https://imgur.com/a/pUlIJZX.png,Documentary,1280x720,iptv-org-all.txt,1146,200,成功,h264,1280x720,29.97002997002997,有音频,0.448,否,否,0.5781,
DLTV 13 (1080p),https://cdn-live.dltv.ac.th/dltv13.m3u8,DLTV13.th@SD,,,,https://i.imgur.com/asB5w3v.png,Education,1920x1080,iptv-org-all.txt,246,200,成功,h264,1920x1080,25.0,有音频,12.244,否,否,0.5260,
Dit is Helmond (480p),http://ms2.mx-cd.net/tv/Omroep_Helmond.smil/chunklist.m3u8,DitisHelmond.nl@SD,,,,https://i.imgur.com/fGAaBAs.png,General,854x480,iptv-org-all.txt,1555,200,成功,h264,854x480,25.0,有音频,1.852,否,否,0.5521,
Clan (1280p),https://dum8zv1rbdjj2.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-x6uutpgph4tpt/ClanES.m3u8,Clan.es@SD,,,,https://i.imgur.com/03jFV68.png,Kids;Public,640x360,iptv-org-all.txt,1919,200,成功,h264,640x360,25.0,有音频,3.205,否,否,0.5625,
Channel 5 (1080p),https://639bc5877c5fe.streamlock.net/tv5hdlive/tv5hdlive/playlist.m3u8,Channel5.th@SD,,,,https://i.imgur.com/wOIaqg7.png,General,1920x1080,iptv-org-all.txt,1120,200,成功,h264,1920x1080,25.0,有音频,6.196,否,否,0.6094,
DD Goa (504p),https://d3qs3d2rkhfqrt.cloudfront.net/out/v1/e5b9db1cc184406bb97159da2f120f91/index.m3u8,DDGoa.in@SD,,,,https://ltsk-cdn.s3.eu-west-1.amazonaws.com/jumpstart/Temp_Live/cdn/HLS/Channel/transparentImages/DD-Goa-Logo_2000_X_1125_Transpharent.png,General,896x504,iptv-org-all.txt,1897,200,成功,h264,896x504,25.0,有音频,3.112,否,否,0.5677,
Costa Noroeste TV (1080p) [Not 24/7],https://limited31.todostreaming.es/live/noroestetv-livestream.m3u8,CostaNoroesteTV.es@SD,,,,https://i.imgur.com/iM9AN6Z.png,General,1920x1080,iptv-org-all.txt,1394,200,成功,h264,1920x1080,30.0,有音频,2.308,否,否,0.5469,
DniproTV (1080p),http://vcdn1.produck.company:1935/out/dtv/playlist.m3u8,DniproTV.ua@SD,,,,https://i.imgur.com/mbPTVh1.png,General,1920x1080,iptv-org-all.txt,1693,200,成功,h264,1920x1080,50.0,有音频,2.589,否,否,0.6250,
DD Kashir (720p),https://cdn-6.pishow.tv/live/16/master.m3u8,DDKashir.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_DD_KASHIR/images/LOGO_HD/image.png,General,424x240,iptv-org-all.txt,1970,200,成功,h264,424x240,25.0,有音频,10.110,否,否,0.5625,
CT24,https://dash2.antik.sk/live/ct24_avc_25p/playlist.m3u8,CT24.cz@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/%C4%8CT24_logo.png/512px-%C4%8CT24_logo.png,News,1920x1080,iptv-org-all.txt,121,200,成功,h264,1920x1080,25.0,有音频,1.920,否,否,0.5729,
CNBC Awaaz (1080p),https://n18syndication.akamaized.net/bpk-tv/CNBC_Awaaz_NW18_MOB/output01/master.m3u8,CNBCAwaaz.in@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/CNBC_Awaaz_logo.png/512px-CNBC_Awaaz_logo.png,Business,1920x1080,iptv-org-all.txt,1652,200,成功,h264,1920x1080,25.0,有音频,9.135,否,否,0.6042,
Degrassi,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/611e71322f5f180007001dde/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=8e063bd0-1f2c-11ef-86d8-5d587df108c6&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=b13bbde4-6ce3-474b-9630-e27748ff481f,Degrassi.us@France,,,,https://i.imgur.com/vhSzfDC.png,Series,426x240,iptv-org-all.txt,57,200,成功,h264,426x240,30.0,有音频,1.077,否,否,0.6042,
El PuertoTV (720p),https://5bf8041cb3fed.streamlock.net/PuertoTV/PuertoTV/playlist.m3u8,ElPuertoTV.do@SD,,,,https://i.imgur.com/FnshExB.jpg,Religious,1920x1080,iptv-org-all.txt,861,200,成功,h264,1920x1080,29.97002997002997,有音频,0.856,否,否,0.5938,
Escape TV,https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/4da91549-1762-4d60-b8b7-db07ef7ee64b/manifest.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,464,200,成功,h264,1920x1080,25.0,有音频,4.599,否,否,0.6458,
ems TV Lingen (720p),https://h058.video-stream-hosting.de/ev1tv-live/_definst_/mp4:stream1.stream/playlist.m3u8,emsTVLingen.de@SD,,,,https://i.imgur.com/Yo1GMku.png,General,1920x1080,iptv-org-all.txt,1276,200,成功,h264,1920x1080,25.0,有音频,3.289,否,否,0.5625,
CSI: Miami,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/63f4e0e63fde020007835cbe/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c79df71-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=a93e1bf0-0e0f-4cc0-a79d-1cb026b180ed,,,,,,Undefined,426x240,iptv-org-all.txt,59,200,成功,h264,426x240,30.0,有音频,1.356,否,否,0.5990,
Deal or No Deal (1080p),https://amg00627-banijaygroup-dealornodeal-samsungau-si7xg.amagi.tv/playlist/amg00627-banijaygroup-dealornodeal-samsungau/playlist.m3u8,DealorNoDeal.us@SD,,,,https://i.imgur.com/lZvNXA1.png,Series,1920x1080,iptv-org-all.txt,897,200,成功,h264,1920x1080,25.0,有音频,3.165,否,否,0.5677,
CityNews Vancouver (720p),https://citynewsregional.akamaized.net/hls/live/1024054/Regional_Live_9/master.m3u8,CityNewsVancouver.ca@SD,,,,https://m.media-amazon.com/images/I/51Icdznow+L.png,News,640x360,iptv-org-all.txt,1075,200,成功,h264,640x360,29.97002997002997,有音频,1.244,否,否,0.5573,
Cold Case Files by A&E,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5c37d6712de254456f7ec340/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c280715-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=fd8b3bcc-fbd9-4795-b86b-dfb2b2c8addd,,,,,,Undefined,426x240,iptv-org-all.txt,194,200,成功,h264,426x240,30.0,有音频,1.085,否,否,0.5365,
DD Mizoram (504p),https://d3eyhgoylams0m.cloudfront.net/v1/manifest/93ce20f0f52760bf38be911ff4c91ed02aa2fd92/ed7bd2c7-8d10-4051-b397-2f6b90f99acb/22ee1f87-4ac9-4d6b-9ec4-d5287739b4b4/2.m3u8,DDMizoram.in@SD,,,,https://i.imgur.com/I5zT1DG.png,Culture;News,896x504,iptv-org-all.txt,639,200,成功,h264,896x504,25.0,有音频,0.919,否,否,0.5521,
Cupertino City Channel (720p),https://cdn3.wowza.com/5/dk84U1p2UUdoMGxT/cupertino/G0067_003/playlist.m3u8,CupertinoCityChannel.us@SD,,,,https://i.imgur.com/p9Jn0Dy.png,Legislative,1280x720,iptv-org-all.txt,83,200,成功,h264,1280x720,25.0,有音频,0.326,否,否,0.6250,
EMCI TV Europe,https://raw.githubusercontent.com/Sibprod/streams/main/ressources/dm/py/hls/emcieurope.m3u8,EMCITVEurope.fr@SD,,,,https://i.imgur.com/KagDKKB.png,Religious,320x184,iptv-org-all.txt,51,200,成功,h264,320x184,25.0,有音频,1.212,否,否,0.5625,
DLTV 14 (1080p),https://cdn-live.dltv.ac.th/dltv14.m3u8,DLTV14.th@SD,,,,https://i.imgur.com/HOjZRNS.png,Education,1920x1080,iptv-org-all.txt,248,200,成功,h264,1920x1080,25.0,有音频,12.157,否,否,0.5938,
Collier County Public Schools CCPS Education Channel (Naples FL) (480p),https://watch.collierschools.com/EducationChannel/educhannel.stream/playlist.m3u8,CCPSEducationChannel.us@SD,,,,https://i.imgur.com/62S7dI8.png,Education,720x480,iptv-org-all.txt,1104,200,成功,h264,720x480,60.0,有音频,2.554,否,否,0.5677,
