频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间,是否假源,是否轮回,轮回相似度,检测信息
白鹿原,http://live.nctv.top/huya.php?id=11342416,,,,,,,1920x1036,CCSH.txt,909,200,成功,h264,1920x1036,60.0,有音频,1.542,否,否,0.5469,
三沙卫视,https://srs.ssws.tv/video/sstv-10/index.m3u8,,,,,,,1280x720,CCSH.txt,1713,200,成功,h264,1280x720,25.0,有音频,4.988,否,否,0.5885,
三沙卫视,http://8.138.7.223/tv/hainan.php?id=ssws,,,,,,,1920x1080,CCSH.txt,1421,200,成功,h264,1920x1080,30.0,有音频,9.238,否,否,0.5312,
兵团卫视,http://218.13.170.98:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,720x576,CCSH.txt,1029,200,成功,h264,720x576,50.0,有音频,4.760,否,否,0.5625,
邵氏影院,http://zzy789.xyz/douyu1.php?id=4246519,,,,,,,1280x720,CCSH.txt,2761,200,成功,h264,1280x720,30.0,有音频,3.818,否,否,0.5521,
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8,,,,,,,1280x720,CCSH.txt,1060,200,成功,h264,1280x720,25.0,有音频,0.297,否,否,0.5990,
贝爷贰厅,http://huanqiuzhibo.cn/manifest/douyu.php?id=4332,,,,,,,1280x720,CCSH.txt,5286,200,成功,h264,1280x720,30.0,有音频,3.888,否,否,0.5729,
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8,,,,,,,1280x720,CCSH.txt,412,200,成功,h264,1280x720,25.0,有音频,1.654,否,否,0.5781,
大湾区卫视,https://migu.188766.xyz/?migutoken=3f62dac01f0bd6c72a48f72a886ba6f7&id=%E5%A4%A7%E6%B9%BE%E5%8C%BA%E5%8D%AB%E8%A7%86&type=yy,,,,,,,854x480,CCSH.txt,26,403,成功,h264,854x480,25.0,有音频,2.666,否,否,0.5156,
蚂蚱影院,http://zzy789.xyz/douyu1.php?id=6079455,,,,,,,540x960,CCSH.txt,2099,200,成功,h264,540x960,25.0,有音频,4.482,否,否,0.5833,
大湾区卫视,http://8.138.7.223/tv/gd.php?id=0008,,,,,,,1920x1080,CCSH.txt,3887,200,成功,h264,1920x1080,30.0,有音频,10.478,否,否,0.5312,
辽宁卫视,http://113.15.109.216:59901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,720x576,CCSH.txt,207,200,成功,h264,720x576,50.0,有音频,1.904,否,否,0.5781,
兵团卫视,https://migu.188766.xyz/?migutoken=2b8f48c547666f19d3700dcfe192d11a&id=%E5%85%B5%E5%9B%A2%E5%8D%AB%E8%A7%86&type=yy,,,,,,,1280x720,CCSH.txt,609,403,成功,h264,1280x720,25.0,有音频,3.926,否,否,0.4635,
陕西卫视,http://120.238.94.10:9901/tsfile/live/1070_1.m3u8,,,,,,,720x576,CCSH.txt,438,200,成功,h264,720x576,25.0,有音频,4.389,否,否,0.6042,
法证先锋,http://live.nctv.top/huya.php?id=23863804,,,,,,,1078x606,CCSH.txt,973,200,成功,h264,1078x606,25.0,有音频,1.691,否,否,0.5573,
经典小品,http://zzy789.xyz/douyu1.php?id=9067836,,,,,,,1280x720,CCSH.txt,914,200,成功,h264,1280x720,30.0,有音频,4.056,否,否,0.4479,
CHC动作电影,http://183.237.95.108:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0,,,,,,,1920x1080,CCSH.txt,276,200,成功,h264,1920x1080,50.0,有音频,3.081,否,否,0.6719,
TVB星河,http://cdn9.163189.xyz/smt1.1.php?id=Xinhe,,,,,,,1280x720,CCSH.txt,209,200,成功,h264,1280x720,25.0,有音频,0.909,否,否,0.0000,all_grab_failed
凤凰中文,http://8.138.7.223/tv/gdmzyd.php?id=4,,,,,,,1920x1080,CCSH.txt,1288,200,成功,h264,1920x1080,30.0,有音频,8.589,否,否,0.5312,
辽宁卫视,http://120.211.62.180:8000/hls/37/index.m3u8,,,,,,,1920x1080,CCSH.txt,368,200,成功,h264,1920x1080,50.0,有音频,9.782,否,否,0.5052,
Now财经,https://yang-1989.eu.org/live/now-333,,,,,,,1920x1080,CCSH.txt,3144,200,成功,h264,1920x1080,50.0,有音频,7.360,否,否,0.5833,
内蒙古卫视,https://stream1.freetv.fun/8a110f3dc942f54064c871ff745952aec412b32339b80ef0f2bcb29fa98b4af7.m3u8,,,,,,,1280x720,CCSH.txt,81,403,成功,h264,1280x720,25.0,有音频,2.224,否,否,0.5104,
钟馗传说,https://yylunbo.ottiptv.cc/yy/1382736839,,,,,,,1920x1080,CCSH.txt,1076,200,成功,h264,1920x1080,25.0,有音频,2.047,否,否,0.5677,
凤凰中文,https://mgev.188766.xyz/?migutoken=0e380dc6797a62395546a87128228d5f&id=fhzw&pp=1,,,,,,,1280x720,CCSH.txt,32,403,成功,h264,1280x720,25.0,有音频,3.283,否,否,0.4948,
凤凰中文,https://stream1.freetv.fun/4e695e885cc20b20b7e3ec874fe52ed75e27443778c8ff29e498c4c9d7cec4a0.m3u8,,,,,,,1280x720,CCSH.txt,5,403,成功,h264,1280x720,25.0,有音频,2.032,否,否,0.5104,
台视新闻,http://fbd48279.ott.oxtvs.com/ott/?q=9222549520c295e029ec6ff9d9f66695&id=330,,,,,,,1280x720,CCSH.txt,73,200,成功,h264,1280x720,30.0,有音频,0.443,否,否,0.5573,
神探狄仁杰,http://zzy789.xyz/douyu1.php?id=6027991,,,,,,,1280x720,CCSH.txt,4931,200,成功,h264,1280x720,25.0,有音频,12.460,否,否,0.5469,
CHC影迷电影,https://migu.188766.xyz/?migutoken=3ff938fde7028afd64fac6f284fee6f1&id=CHC%E5%BD%B1%E8%BF%B7%E7%94%B5%E5%BD%B1&type=yy,,,,,,,1920x1080,CCSH.txt,27,403,成功,h264,1920x1080,28.0,有音频,0.452,否,否,0.5000,
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8,,,,,,,1920x1080,CCSH.txt,26,200,成功,h264,1920x1080,29.97002997002997,有音频,0.575,否,否,0.5677,
CHC动作电影,https://migu.188766.xyz/?migutoken=4de1d7a67330a79480ee6f963b12e3ba&id=CHC%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1&type=yy,,,,,,,1920x1080,CCSH.txt,26,403,成功,h264,1920x1080,28.0,有音频,1.195,否,否,0.5000,
电影_赛车,http://live.nctv.top/huya.php?id=11279247,,,,,,,1920x1036,CCSH.txt,1295,200,成功,h264,1920x1036,60.0,有音频,2.474,否,否,0.5729,
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8,,,,,,,1280x720,CCSH.txt,575,200,成功,h264,1280x720,29.97002997002997,有音频,3.003,否,否,0.6146,
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8,,,,,,,1920x1080,CCSH.txt,25,200,成功,h264,1920x1080,29.97002997002997,有音频,1.465,否,否,0.6094,
兵团卫视,http://120.76.248.139/live/bfgd/4200000124.m3u8,,,,,,,1280x720,CCSH.txt,1998,200,成功,h264,1280x720,25.0,有音频,3.833,否,否,0.5625,
青海卫视,http://113.15.109.216:59901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,720x576,CCSH.txt,203,200,成功,h264,720x576,50.0,有音频,5.934,否,否,0.5885,
开心麻花小品,http://zzy789.xyz/douyu1.php?id=10153463,,,,,,,852x480,CCSH.txt,645,200,成功,h264,852x480,30.0,有音频,4.377,否,否,0.5990,
安多卫视,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqing,,,,,,,1920x1080,CCSH.txt,1239,200,成功,h264,1920x1080,25.0,有音频,5.484,否,否,0.5573,
NewTV军旅剧场,https://iptv.catvod.com/live.php?id=NewTV%E5%86%9B%E6%97%85%E5%89%A7%E5%9C%BA,,,,,,,1920x1080,CCSH.txt,20,403,成功,h264,1920x1080,30.0,有音频,0.449,否,否,0.5156,
陕西卫视,http://112.27.235.94:8000/hls/43/index.m3u8,,,,,,,1920x1080,CCSH.txt,155,200,成功,h264,1920x1080,50.0,有音频,1.486,否,否,0.5260,
千禧经典,http://cdn9.163189.xyz/smt1.1.php?id=Tvbclassic,,,,,,,960x540,CCSH.txt,1100,200,成功,h264,960x540,25.0,有音频,0.314,否,否,0.5781,
华语经典,http://zzy789.xyz/douyu1.php?id=434971,,,,,,,1280x720,CCSH.txt,1144,200,成功,h264,1280x720,30.0,有音频,16.839,否,否,0.6146,
重庆卫视,http://112.27.235.94:8000/hls/36/index.m3u8,,,,,,,1920x1080,CCSH.txt,308,200,成功,h264,1920x1080,50.0,有音频,6.294,否,否,0.5573,
凤凰资讯,https://cdn9.163189.xyz/smt3.1.1.php?id=phoenixinfo_hd,,,,,,,1280x720,CCSH.txt,165,200,成功,h264,1280x720,30.0,有音频,0.182,否,否,0.5781,
神雕侠侣,http://live.nctv.top/huya.php?id=23865171,,,,,,,1920x1036,CCSH.txt,955,200,成功,h264,1920x1036,60.0,有音频,2.467,否,否,0.0000,all_grab_failed
TVB明珠,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2,,,,,,,1280x720,CCSH.txt,117,200,成功,h264,1280x720,25.0,有音频,0.587,否,否,0.6458,
凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-17.m3u8,,,,,,,1280x720,CCSH.txt,4,403,成功,h264,1280x720,25.0,有音频,1.633,否,否,0.5000,
NewTV家庭剧场,https://iptv.catvod.com/live.php?id=NewTV%E5%AE%B6%E5%BA%AD%E5%89%A7%E5%9C%BA,,,,,,,1920x1080,CCSH.txt,488,403,成功,h264,1920x1080,30.0,有音频,0.368,否,否,0.5156,
大湾区卫视,http://222.128.55.152:9080/live/dwq.m3u8,,,,,,,1920x1080,CCSH.txt,596,200,成功,h264,1920x1080,25.0,有音频,2.758,否,否,0.5521,
电影_黑帮片,http://live.nctv.top/huya.php?id=11336719,,,,,,,1280x720,CCSH.txt,839,200,成功,h264,1280x720,30.0,有音频,1.179,否,否,0.5833,
贾玲小品,http://zzy789.xyz/douyu1.php?id=10419541,,,,,,,1280x720,CCSH.txt,767,200,成功,h264,1280x720,25.0,有音频,3.662,否,否,0.5990,
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8,,,,,,,1920x1080,CCSH.txt,1456,200,成功,h264,1920x1080,29.97002997002997,有音频,1.569,否,否,0.6042,
CHC影迷电影,https://migu.188766.xyz/?migutoken=e16d478194751422705aea85f4417bf6&id=CHC%E5%BD%B1%E8%BF%B7%E7%94%B5%E5%BD%B1&type=yy,,,,,,,1280x720,CCSH.txt,23,403,成功,h264,1280x720,25.0,有音频,2.264,否,否,0.4844,
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8,,,,,,,1920x1080,CCSH.txt,12,200,成功,h264,1920x1080,29.97002997002997,有音频,0.634,否,否,0.5573,
鹿鼎记,https://live.metshop.top/huya/23865080,,,,,,,1280x720,CCSH.txt,3769,200,成功,h264,1280x720,25.0,有音频,1.580,否,否,0.5521,
TVB无线新闻,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40,,,,,,,1920x1080,CCSH.txt,91,200,成功,h264,1920x1080,60.0,无音频,0.907,否,否,0.5417,
白夜追凶第一季,https://live.metshop.top/yy/1354932359,,,,,,,1280x720,CCSH.txt,1372,200,成功,h264,1280x720,30.0,有音频,3.815,否,否,0.5885,
重庆卫视,http://111.61.236.247:9081/hls/41/index.m3u8,,,,,,,1920x1080,CCSH.txt,279,200,成功,h264,1920x1080,25.0,有音频,15.092,否,否,0.5833,
中天新闻,http://cdn.iptv8k.top/dl/jspd.php?id=1,,,,,,,1920x1080,CCSH.txt,410,200,成功,h264,1920x1080,60.0,无音频,1.244,否,否,0.5417,
辽宁卫视,http://120.76.248.139/live/bfgd/4200000058.m3u8,,,,,,,1280x720,CCSH.txt,2151,200,成功,h264,1280x720,25.0,有音频,1.844,否,否,0.5625,
CHC动作电影,http://eastscreen.tv/ooooo.php?id=chcdz,,,,,,,640x480,CCSH.txt,17,200,成功,mpeg2video,640x480,25.0,无音频,0.488,否,否,0.7448,
陕西卫视,http://yp.qqqtv.top/bc/bc.php?id=%E9%99%95%E8%A5%BF%E5%8D%AB%E8%A7%86&auth=66615415,,,,,,,1280x720,CCSH.txt,1419,403,成功,h264,1280x720,25.0,有音频,2.920,否,否,0.5417,
青海卫视,http://yp.qqqtv.top/1/api.php?id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86&auth=666858,,,,,,,720x576,CCSH.txt,519,200,成功,h264,720x576,25.0,有音频,0.830,否,否,0.5469,
人气港剧,http://live.nctv.top/douyu.php?id=5261342,,,,,,,1280x720,CCSH.txt,511,200,成功,h264,1280x720,30.0,有音频,6.691,否,否,0.5625,
辽宁卫视,http://113.57.93.165:9900/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,1920x1080,CCSH.txt,192,200,成功,h264,1920x1080,50.0,有音频,10.718,否,否,0.0000,all_grab_failed
台视新闻,http://222.128.55.152:9080/live/ts.m3u8,,,,,,,1920x1080,CCSH.txt,608,200,成功,h264,1920x1080,30.0,有音频,3.743,否,否,0.5208,
大时代,http://www.douzhicloud.site:35455/huya/23865161,,,,,,,1920x960,CCSH.txt,644,403,成功,h264,1920x960,25.0,有音频,1.353,否,否,0.0000,all_grab_failed
辽宁卫视,http://drive.mxmy.net:8888/udp/239.3.1.210:8056,,,,,,,1920x1080,CCSH.txt,421,200,成功,h264,1920x1080,25.0,有音频,8.063,否,否,0.5625,
TVB千禧经典,http://php.jdshipin.com/TVOD/iptv.php?id=tvbc,,,,,,,960x540,CCSH.txt,286,200,成功,h264,960x540,25.0,有音频,0.589,否,否,0.5833,
辽宁卫视,http://111.61.236.247:9081/hls/30/index.m3u8,,,,,,,1920x1080,CCSH.txt,267,200,成功,h264,1920x1080,50.0,有音频,4.440,否,否,0.5573,
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?,,,,,,,1920x1080,CCSH.txt,13,200,成功,h264,1920x1080,29.97002997002997,有音频,0.679,否,否,0.5938,
热门港剧,http://huanqiuzhibo.cn/manifest/douyu.php?id=5522351,,,,,,,1280x720,CCSH.txt,5009,200,成功,h264,1280x720,30.0,有音频,6.961,否,否,0.6042,
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8,,,,,,,1920x1080,CCSH.txt,13,200,成功,h264,1920x1080,29.97002997002997,有音频,0.165,否,否,0.5573,
CHC家庭影院,https://migu.188766.xyz/?migutoken=68135c4e6d33deab4a0b1825e9c904a8&id=CHC%E5%AE%B6%E5%BA%AD%E5%BD%B1%E9%99%A2&type=yy,,,,,,,1920x1080,CCSH.txt,23,403,成功,h264,1920x1080,28.0,有音频,0.453,否,否,0.5000,
王晶,http://live.nctv.top/huya.php?id=11602058,,,,,,,1280x720,CCSH.txt,557,200,成功,h264,1280x720,25.0,有音频,1.121,否,否,0.0000,all_grab_failed
NewTV怡伴健康,https://iptv.catvod.com/live.php?id=NewTV%E6%80%A1%E4%BC%B4%E5%81%A5%E5%BA%B7,,,,,,,1920x1080,CCSH.txt,22,403,成功,h264,1920x1080,30.0,有音频,0.432,否,否,0.5156,
TVB千禧经典,http://php.jdshipin.com/smt.php?id=Tvbclassic,,,,,,,960x540,CCSH.txt,90,200,成功,h264,960x540,25.0,有音频,0.328,否,否,0.5573,
青海卫视,http://111.61.236.247:9081/hls/49/index.m3u8,,,,,,,720x576,CCSH.txt,546,200,成功,h264,720x576,25.0,有音频,3.848,否,否,0.5677,
大湾区卫视,http://113.15.109.216:59901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,720x576,CCSH.txt,405,200,成功,h264,720x576,50.0,有音频,1.895,否,否,0.5365,
电影_怪兽,http://live.nctv.top/huya.php?id=21059577,,,,,,,1920x1036,CCSH.txt,3770,200,成功,h264,1920x1036,60.0,有音频,1.521,否,否,0.5521,
CHC家庭影院,https://migu.188766.xyz/?migutoken=c59b6d45599bd0c24f4b0d06185f8889&id=CHC%E5%AE%B6%E5%BA%AD%E5%BD%B1%E9%99%A2&type=yy,,,,,,,1920x1080,CCSH.txt,21,403,成功,h264,1920x1080,28.0,有音频,0.452,否,否,0.5000,
青海卫视,https://www.freetv.top/migu/947472506.m3u8?migutoken=c740fc58e518a315b254873398c630ca506a9de327397b5e27a668d9c1e170b6512a1834dab3229ddc39b5a61c2ea42fae6d196a11c6d0e5e212522e6edf197f65ad9addf0b540aa6c9d4fcd3e,,,,,,,1920x1080,CCSH.txt,4173,502,成功,h264,1920x1080,30.0,有音频,1.351,否,否,0.5000,
CHC动作电影,https://migu.188766.xyz/?migutoken=ee4b0263fa217b298b6b15301f6b36dc&id=CHC%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1&type=yy,,,,,,,1920x1080,CCSH.txt,22,403,成功,h264,1920x1080,28.0,有音频,0.475,否,否,0.5000,
Now财经,http://iptv.4666888.xyz/iptv2A.php?id=83,,,,,,,1024x576,CCSH.txt,4927,200,成功,h264,1024x576,25.0,有音频,0.735,否,否,0.0000,all_grab_failed
电影_热血,http://live.nctv.top/huya.php?id=11352934,,,,,,,1920x1040,CCSH.txt,980,200,成功,h264,1920x1040,25.0,有音频,1.578,否,否,0.5052,
凤凰香港,https://mgev.188766.xyz/?migutoken=900d2168e80f08f31c2119ee910d81f5&id=hk_fhhk&type=dy,,,,,,,1920x1080,CCSH.txt,1137,403,成功,h264,1920x1080,28.0,有音频,0.457,否,否,0.5000,
陕西卫视,https://migu.188766.xyz/?migutoken=135e0506efdcd1b7b8e45c24b600e412&id=%E9%99%95%E8%A5%BF%E5%8D%AB%E8%A7%86&type=yy,,,,,,,1920x1080,CCSH.txt,23,403,成功,h264,1920x1080,28.0,有音频,0.483,否,否,0.5000,
鹿鼎记,https://lunbo.freetv.top/yy/1382736920,,,,,,,1280x720,CCSH.txt,2278,200,成功,h264,1280x720,30.0,有音频,5.224,否,否,0.6042,
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklistw70581102.m3u8,,,,,,,1920x1080,CCSH.txt,407,200,成功,h264,1920x1080,29.97002997002997,有音频,1.671,否,否,0.5469,
陕西卫视,http://cssbyd.imwork.net:8082/hls/42/index.m3u8,,,,,,,720x576,CCSH.txt,200,200,成功,h264,720x576,25.0,有音频,6.444,否,否,0.5156,
Now新闻,https://yang-1989.eu.org/live/now-332,,,,,,,1920x1080,CCSH.txt,813,200,成功,h264,1920x1080,50.0,有音频,1.623,否,否,0.6094,
辽宁卫视,http://120.76.248.139/live/bfgd/4200000141.m3u8,,,,,,,1280x720,CCSH.txt,2185,200,成功,h264,1280x720,25.0,有音频,1.987,否,否,0.5833,
飞虎之潜行极战,https://live.metshop.top/yy/1354932420,,,,,,,1280x720,CCSH.txt,2439,200,成功,h264,1280x720,30.0,有音频,4.464,否,否,0.6198,
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8,,,,,,,1920x1080,CCSH.txt,5878,200,成功,h264,1920x1080,29.97002997002997,有音频,3.929,否,否,0.5521,
农林卫视,https://migu.188766.xyz/?migutoken=cba7ab4cacf6ed320388e4a2a268d4cd&id=%E4%B8%AD%E5%9B%BD%E5%86%9C%E6%9E%97%E5%8D%AB%E8%A7%86&type=yy,,,,,,,1920x1080,CCSH.txt,28,403,成功,h264,1920x1080,28.0,有音频,0.471,否,否,0.5000,
凤凰中文,https://mgev.188766.xyz/?migutoken=e1d4d736d68fb87823a5e235267630cf&id=fhzw&pp=1,,,,,,,1920x1080,CCSH.txt,25,403,成功,h264,1920x1080,28.0,有音频,0.461,否,否,0.5000,
辽宁卫视,http://120.76.248.139/live/bfgd/4200000185.m3u8,,,,,,,1280x720,CCSH.txt,2211,200,成功,h264,1280x720,25.0,有音频,2.023,否,否,0.5833,
辽宁卫视,https://iptv.catvod.com/live.php?id=%E8%BE%BD%E5%AE%81%E5%8D%AB%E8%A7%86,,,,,,,1920x1080,CCSH.txt,19,403,成功,h264,1920x1080,25.0,有音频,8.441,否,否,0.5469,
辽宁卫视,http://58.17.116.69:9903/tsfile/live/0121_2.m3u8?key=txiptv&playlive=0&authid=0,,,,,,,720x576,CCSH.txt,419,200,成功,h264,720x576,25.0,有音频,2.358,否,否,0.0000,
Now新闻,http://iptv.4666888.xyz/iptv2A.php?id=81,,,,,,,1024x576,CCSH.txt,272,200,成功,h264,1024x576,25.0,有音频,2.047,否,否,0.5312,
凤凰香港,http://iptv.4666888.xyz/iptv2A.php?id=62,,,,,,,1024x576,CCSH.txt,3180,200,成功,h264,1024x576,25.0,有音频,0.444,否,否,0.5677,
凤凰香港,http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk TVB,,,,,,,1280x720,CCSH.txt,1645,200,成功,h264,1280x720,30.0,有音频,0.658,否,否,0.5573,
天龙八部,http://jiaojirentv.top/2020/yy.php?id=1382881708,,,,,,,1280x720,CCSH.txt,1639,200,成功,h264,1280x720,24.0,有音频,4.229,否,否,0.5990,
内蒙古卫视,https://migu.188766.xyz/?migutoken=c30f443dc18c25c3a519d2d6f49ae613&id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&pp=1,,,,,,,1920x1080,CCSH.txt,1081,403,成功,h264,1920x1080,25.0,有音频,4.585,否,否,0.0000,
NewTV军事评论,https://iptv.catvod.com/live.php?id=NewTV%E5%86%9B%E4%BA%8B%E8%AF%84%E8%AE%BA,,,,,,,1920x1080,CCSH.txt,21,403,成功,h264,1920x1080,30.0,有音频,0.430,否,否,0.5156,
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8,,,,,,,1280x720,CCSH.txt,736,502,成功,h264,1280x720,25.0,有音频,2.600,否,否,0.5677,
赵本山小品,http://live.nctv.top/douyu.php?id=9817716,,,,,,,1280x720,CCSH.txt,522,200,成功,h264,1280x720,25.0,有音频,3.211,否,否,0.5781,
兵团卫视,http://183.11.239.36:808/hls/7/index.m3u8,,,,,,,720x576,CCSH.txt,387,200,成功,h264,720x576,50.0,有音频,6.564,否,否,0.5469,
CHC动作电影,http://129.150.54.232:10001/yy/1382736809,,,,,,,1280x720,CCSH.txt,1566,200,成功,h264,1280x720,24.0,有音频,3.715,否,否,0.5469,
雍正王朝,http://zzy789.xyz/douyu1.php?id=6911044,,,,,,,1280x720,CCSH.txt,5950,200,成功,h264,1280x720,30.0,有音频,3.767,否,否,0.5677,
周星驰,http://huanqiuzhibo.cn/manifest/douyu.php?id=122402,,,,,,,1280x720,CCSH.txt,523,200,成功,h264,1280x720,30.0,有音频,4.404,否,否,0.5781,
赵本山小品,http://jiaojirentv.top/2020/yy.php?id=1354936217,,,,,,,1280x720,CCSH.txt,7629,200,成功,h264,1280x720,30.0,有音频,4.868,否,否,0.6615,
欢乐综艺,http://huanqiuzhibo.cn/manifest/douyu.php?id=131977,,,,,,,1280x720,CCSH.txt,5048,200,成功,h264,1280x720,30.0,有音频,3.095,否,否,0.5729,
陕西卫视,http://219.146.95.58:59902/tsfile/live/0136_1.m3u8,,,,,,,720x576,CCSH.txt,464,200,成功,h264,720x576,50.0,有音频,9.094,否,否,0.5156,
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws,,,,,,,1280x720,CCSH.txt,3480,200,成功,h264,1280x720,25.0,有音频,4.500,否,否,0.5208,
中天新闻,http://220.135.64.124:5050/4gtv-4gtv009/index.m3u8?proxy=true,,,,,,,1280x720,CCSH.txt,267,200,成功,h264,1280x720,30.0,有音频,4.520,否,否,0.5781,
东森新闻,http://fbd48279.ott.oxtvs.com/ott/?q=9222549520c295e029ec6ff9d9f66695&id=5035,,,,,,,1280x720,CCSH.txt,703,429,成功,h264,1280x720,30.0,有音频,0.458,否,否,0.5573,
Now财经,http://iptv.4666888.xyz/iptv2A.php?id=82,,,,,,,1024x576,CCSH.txt,4935,200,成功,h264,1024x576,25.0,有音频,0.433,否,否,0.0000,all_grab_failed
大江大河2,https://live.metshop.top/yy/1382736797,,,,,,,1280x720,CCSH.txt,1523,200,成功,h264,1280x720,30.0,有音频,5.306,否,否,0.6667,
三沙卫视,https://migu.188766.xyz/?migutoken=2dd8e2aa8267a4238b8f74bbf4b8a356&id=hn_ssws&type=sz,,,,,,,1280x720,CCSH.txt,22,403,成功,h264,1280x720,25.0,有音频,5.553,否,否,0.5208,
万合出品,http://huanqiuzhibo.cn/manifest/douyu.php?id=9220456,,,,,,,1280x720,CCSH.txt,4808,200,成功,h264,1280x720,25.0,有音频,4.669,否,否,0.5521,
许君聪小品,http://zzy789.xyz/douyu1.php?id=10419558,,,,,,,1280x720,CCSH.txt,759,200,成功,h264,1280x720,25.0,有音频,5.251,否,否,0.6250,
邵氏影院,http://live.nctv.top/douyu.php?id=4246519,,,,,,,1280x720,CCSH.txt,522,200,成功,h264,1280x720,30.0,有音频,3.870,否,否,0.5781,
寰宇新闻,http://222.128.55.152:9080/live/hy.m3u8,,,,,,,1920x1080,CCSH.txt,684,200,成功,h264,1920x1080,29.97002997002997,有音频,2.524,否,否,0.4948,
三沙卫视,https://iptv.catvod.com/live.php?id=%E4%B8%89%E6%B2%99%E5%8D%AB%E8%A7%86,,,,,,,1920x1080,CCSH.txt,21,403,成功,h264,1920x1080,30.0,有音频,0.818,否,否,0.5156,
农林卫视,https://migu.188766.xyz/?migutoken=6393c209934e6ee743c38284e6aa495e&id=%E4%B8%AD%E5%9B%BD%E5%86%9C%E6%9E%97%E5%8D%AB%E8%A7%86&type=yy,,,,,,,1280x720,CCSH.txt,16,403,成功,h264,1280x720,25.0,有音频,2.436,否,否,0.4635,
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8,,,,,,,1920x1080,CCSH.txt,12,200,成功,h264,1920x1080,29.97002997002997,有音频,0.589,否,否,0.5625,
电影_变形金刚,http://live.nctv.top/huya.php?id=21059596,,,,,,,1280x720,CCSH.txt,1728,200,成功,h264,1280x720,25.0,有音频,2.004,否,否,0.5365,
凤凰中文,https://mgev.188766.xyz/?migutoken=eeb9c96770f27df8caaad0bab11e8558&id=hk_fhzw&type=dy,,,,,,,1920x1080,CCSH.txt,37,403,成功,h264,1920x1080,28.0,有音频,0.772,否,否,0.5000,
重庆卫视,http://drive.mxmy.net:8888/udp/239.3.1.122:8160,,,,,,,1920x1080,CCSH.txt,431,200,成功,h264,1920x1080,25.0,有音频,5.911,否,否,0.5312,
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-6.m3u8,,,,,,,1280x720,CCSH.txt,5,403,成功,h264,1280x720,25.0,有音频,1.675,否,否,0.0000,all_grab_failed
邵氏影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=4246519,,,,,,,1280x720,CCSH.txt,5983,200,成功,h264,1280x720,30.0,有音频,10.252,否,否,0.5625,
八大精彩,http://fbd48279.ott.oxtvs.com/ott/?q=9222549520c295e029ec6ff9d9f66695&id=373,,,,,,,1280x720,CCSH.txt,1116,200,成功,h264,1280x720,30.0,有音频,0.326,否,否,0.0000,all_grab_failed
贵州卫视,http://cssbyd.imwork.net:8082/hls/39/index.m3u8,,,,,,,1920x1080,CCSH.txt,404,200,成功,h264,1920x1080,50.0,有音频,10.780,否,否,0.5833,
天龙八部,http://live.nctv.top/douyu.php?id=7655471,,,,,,,1024x768,CCSH.txt,506,200,成功,h264,1024x768,30.0,有音频,3.038,否,否,0.5677,
